ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	genus	Prob_genus	species	Prob_species
FBSYM1002-10	Insecta	1	Hymenoptera	0.99997	Tenthredinidae	0.999968	Selandriinae	0.999788	Aneugmenus	0.999304	Aneugmenus_temporalis	0.988223
FBSYM1003-10	Insecta	1	Hymenoptera	0.99997	Tenthredinidae	0.999968	Selandriinae	0.999788	Aneugmenus	0.999304	Aneugmenus_temporalis	0.988223
FBSYM1004-10	Insecta	1	Hymenoptera	0.99997	Tenthredinidae	0.999969	Selandriinae	0.999785	Aneugmenus	0.999295	Aneugmenus_temporalis	0.988189
FBSYM1005-10	Insecta	0.93339	unk	0.648773	unk	0.648773	unk	0.648773	unk	0.648773	unk	0.648773
FBSYM1006-10	Insecta	0.93339	unk	0.648773	unk	0.648773	unk	0.648773	unk	0.648773	unk	0.648773
FBSYM1007-10	Insecta	0.93339	unk	0.648773	unk	0.648773	unk	0.648773	unk	0.648773	unk	0.648773
FBSYM1008-10	Insecta	0.999034	Hymenoptera	0.837491	Tenthredinidae	0.526383	Allantinae	0.184257	unk	0.069597	unk	0.069597
FBSYM1009-10	Insecta	0.999067	Hymenoptera	0.8455	Tenthredinidae	0.538817	Allantinae	0.184766	unk	0.070329	unk	0.070329
FBSYM1010-10	Insecta	0.996575	Hymenoptera	0.707815	unk	0.45547	unk	0.45547	unk	0.45547	unk	0.45547
FBSYM1011-10	Insecta	0.998006	Hymenoptera	0.776651	unk	0.408411	unk	0.408411	unk	0.408411	unk	0.408411
FBSYM1012-10	Insecta	0.998006	Hymenoptera	0.776651	unk	0.408411	unk	0.408411	unk	0.408411	unk	0.408411
FBSYM1015-10	Insecta	1	Hymenoptera	0.999968	Tenthredinidae	0.999966	Blennocampinae	0.998947	Ardis	0.997745	Ardis_pallipes	0.979841
FBSYM1017-10	Insecta	1	Hymenoptera	0.999962	Tenthredinidae	0.99996	Blennocampinae	0.998481	Ardis	0.997096	Ardis_pallipes	0.979077
FBSYM1018-10	Insecta	1	Hymenoptera	0.99994	Tenthredinidae	0.999935	Blennocampinae	0.997952	Monardis	0.994897	Monardis_plana	0.965724
FBSYM102-09	Insecta	0.992948	Hymenoptera	0.625477	unk	0.486822	unk	0.486822	unk	0.486822	unk	0.486822
FBSYM103-09	Insecta	0.999451	Hymenoptera	0.876873	Tenthredinidae	0.642813	Allantinae	0.309215	Monostegia	0.115693	unk	0.115627
FBSYM104-09	Insecta	0.999522	Hymenoptera	0.874101	Tenthredinidae	0.666633	Allantinae	0.26349	Allantus	0.108163	unk	0.108023
FBSYM1075-10	Insecta	1	Hymenoptera	0.999964	Pamphiliidae	0.999962	Pamphiliinae	0.999938	Pamphilius	0.999857	Pamphilius_varius	0.969858
FBSYM1129-10	Insecta	1	Hymenoptera	0.999716	Tenthredinidae	0.999666	Allantinae	0.99755	Allantus	0.995947	Allantus_cinctus	0.25741000000000003
FBSYM1134-10	Insecta	0.999451	Hymenoptera	0.876873	Tenthredinidae	0.642813	Allantinae	0.309215	Monostegia	0.115693	unk	0.115627
FBSYM1135-10	Insecta	0.999451	Hymenoptera	0.876873	Tenthredinidae	0.642813	Allantinae	0.309215	Monostegia	0.115693	unk	0.115627
FBSYM1137-10	Insecta	0.99999	Hymenoptera	0.98685	Tenthredinidae	0.977007	Allantinae	0.808204	Allantus	0.702008	unk	0.650886
FBSYM128-09	Insecta	1	Hymenoptera	0.999965	Tenthredinidae	0.999963	Heterarthrinae	0.999927	Caliroa	0.999842	Caliroa_annulipes	0.98578
FBSYM129-09	Insecta	1	Hymenoptera	0.999948	Tenthredinidae	0.999942	Nematinae	0.999619	Cladius	0.998251	Cladius_pectinicornis	0.948503
FBSYM134-09	Insecta	1	Hymenoptera	0.999939	Tenthredinidae	0.999934	Blennocampinae	0.995723	Claremontia	0.985907	Claremontia_uncta	0.935494
FBSYM135-09	Insecta	1	Hymenoptera	0.999977	Tenthredinidae	0.999975	Nematinae	0.999789	Dineura	0.999078	Dineura_testaceipes	0.98806
FBSYM136-09	Insecta	1	Hymenoptera	0.999969	Tenthredinidae	0.999967	Selandriinae	0.862923	Dolerus	0.862805	Dolerus_aeneus	0.823705
FBSYM137-09	Insecta	1	Hymenoptera	0.999969	Tenthredinidae	0.999966	Selandriinae	0.862924	Dolerus	0.862805	Dolerus_aeneus	0.823944
FBSYM138-09	Insecta	1	Hymenoptera	0.999979	Tenthredinidae	0.999977	Selandriinae	0.914206	Dolerus	0.914122	Dolerus_aeneus	0.890646
FBSYM146-09	Insecta	1	Hymenoptera	0.999966	Tenthredinidae	0.999964	Selandriinae	0.995007	Dolerus	0.994797	Dolerus_liogaster	0.620376
FBSYM147-09	Insecta	1	Hymenoptera	0.999966	Tenthredinidae	0.999965	Selandriinae	0.999162	Dolerus	0.998999	Dolerus_triplicatus	0.978025
FBSYM148-09	Insecta	1	Hymenoptera	0.999956	Tenthredinidae	0.999954	Selandriinae	0.998947	Dolerus	0.998749	Dolerus_triplicatus	0.969994
FBSYM152-09	Insecta	1	Hymenoptera	0.999973	Tenthredinidae	0.999971	Allantinae	0.988882	Empria	0.960847	Empria_longicornis_group	0.32371
FBSYM157-09	Insecta	0.999998	Hymenoptera	0.994585	Tenthredinidae	0.992521	Nematinae	0.841149	Hoplocampa	0.729037	unk	0.666969
FBSYM161-09	Insecta	0.95038	unk	0.603574	unk	0.603574	unk	0.603574	unk	0.603574	unk	0.603574
FBSYM163-09	Insecta	0.999959	Hymenoptera	0.976251	Tenthredinidae	0.944734	Blennocampinae	0.678245	Monophadnoides	0.236995	unk	0.235829
FBSYM166-09	Insecta	1	Hymenoptera	0.999964	Tenthredinidae	0.999963	Nematinae	0.999313	Pristiphora	0.997865	Pristiphora_coactula	0.260859
FBSYM168-09	Insecta	1	Hymenoptera	0.999971	Tenthredinidae	0.999969	Nematinae	0.999371	Pristiphora	0.997904	Pristiphora_carinata_group	0.277093
FBSYM169-09	Insecta	1	Hymenoptera	0.999971	Tenthredinidae	0.999969	Nematinae	0.999371	Pristiphora	0.997904	Pristiphora_carinata_group	0.277093
FBSYM170-09	Insecta	1	Hymenoptera	0.999919	Tenthredinidae	0.999913	Nematinae	0.998231	Pristiphora	0.99348	Pristiphora_cincta	0.934538
FBSYM171-09	Insecta	1	Hymenoptera	0.999918	Tenthredinidae	0.999912	Nematinae	0.99788	Pristiphora	0.99254	Pristiphora_cincta	0.930485
FBSYM173-09	Insecta	1	Hymenoptera	0.999969	Tenthredinidae	0.999966	Nematinae	0.999695	Euura	0.998525	Euura_fallax	0.951092
FBSYM175-09	Insecta	1	Hymenoptera	0.999967	Tenthredinidae	0.999965	Nematinae	0.999538	Pristiphora	0.99809	Pristiphora_leucopodia	0.977265
FBSYM176-09	Insecta	1	Hymenoptera	0.999967	Tenthredinidae	0.999965	Nematinae	0.999632	Pristiphora	0.998086	Pristiphora_leucopodia	0.976644
FBSYM180-09	Insecta	1	Hymenoptera	0.999966	Tenthredinidae	0.999964	Nematinae	0.999601	Pristiphora	0.996528	Pristiphora_mollis	0.983191
FBSYM181-09	Insecta	1	Hymenoptera	0.999962	Tenthredinidae	0.99996	Nematinae	0.999589	Pristiphora	0.996011	Pristiphora_mollis	0.979475
FBSYM182-09	Insecta	1	Hymenoptera	0.999965	Tenthredinidae	0.999963	Nematinae	0.999583	Pristiphora	0.996324	Pristiphora_mollis	0.979415
FBSYM190-09	Insecta	1	Hymenoptera	0.999961	Tenthredinidae	0.999958	Nematinae	0.999749	Pristiphora	0.998606	Pristiphora_nigriceps	0.963765
FBSYM195-09	Insecta	1	Hymenoptera	0.999933	Tenthredinidae	0.999928	Nematinae	0.99925	Pristiphora	0.9964	Pristiphora_pallidiventris	0.952539
FBSYM212-09	Insecta	1	Hymenoptera	0.999944	Tenthredinidae	0.99994	Tenthredininae	0.999257	Pachyprotasis	0.997777	Pachyprotasis_simulans	0.92209700000000006
FBSYM215-09	Insecta	1	Hymenoptera	0.999979	Tenthredinidae	0.999978	Blennocampinae	0.999968	Phymatocera	0.999875	Phymatocera_aterrima	0.985032
FBSYM216-09	Insecta	1	Hymenoptera	0.99997	Tenthredinidae	0.999967	Blennocampinae	0.99995	Phymatocera	0.999813	Phymatocera_aterrima	0.975636
FBSYM217-09	Insecta	1	Hymenoptera	0.999975	Tenthredinidae	0.999973	Blennocampinae	0.999959	Phymatocera	0.999843	Phymatocera_aterrima	0.980017
FBSYM219-09	Insecta	0.996917	Hymenoptera	0.731372	unk	0.454389	unk	0.454389	unk	0.454389	unk	0.454389
FBSYM233-09	Insecta	1	Hymenoptera	0.999976	Tenthredinidae	0.999975	Selandriinae	0.999499	Stromboceros	0.999299	Stromboceros_delicatulus	0.988271
FBSYM234-09	Insecta	1	Hymenoptera	0.999979	Tenthredinidae	0.999978	Selandriinae	0.999683	Stromboceros	0.999523	Stromboceros_delicatulus	0.988514
FBSYM235-09	Insecta	1	Hymenoptera	0.999977	Tenthredinidae	0.999975	Selandriinae	0.999666	Strongylogaster	0.999492	Strongylogaster_filicis	0.988504
FBSYM247-09	Insecta	1	Hymenoptera	0.999943	Tenthredinidae	0.999938	Tenthredininae	0.99969	Tenthredo	0.999272	Tenthredo_arcuata_group	0.229565
FBSYM263-09	Insecta	1	Hymenoptera	0.999963	Pamphiliidae	0.999961	Pamphiliinae	0.999945	Pamphilius	0.999842	Pamphilius_gyllenhali	0.974219
FBSYM275-09	Insecta	1	Hymenoptera	0.999984	Tenthredinidae	0.999983	Tenthredininae	0.999281	Tenthredo	0.998704	Tenthredo_atra	0.968861
FBSYM281-09	Insecta	0.999833	Hymenoptera	0.933571	Tenthredinidae	0.833353	Tenthredininae	0.494137	Tenthredo	0.213379	unk	0.212096
FBSYM287-10	Insecta	1	Hymenoptera	0.999805	Apidae	0.999769	Apinae	0.999615	Bombus	0.998721	Bombus_pascuorum	0.254317
FBSYM288-10	Insecta	0.999959	Hymenoptera	0.97821	Apidae	0.942221	Apinae	0.89848	Bombus	0.770649	unk	0.745971
FBSYM289-10	Insecta	0.99997	Hymenoptera	0.981773	Apidae	0.955238	Apinae	0.91825	Bombus	0.807937	unk	0.780413
FBSYM290-10	Insecta	0.999999	Hymenoptera	0.998563	Apidae	0.997837	Apinae	0.994472	Bombus	0.983995	unk	0.494512
FBSYM291-10	Insecta	0.999999	Hymenoptera	0.998563	Apidae	0.997837	Apinae	0.994472	Bombus	0.983995	unk	0.494512
FBSYM292-10	Insecta	0.999999	Hymenoptera	0.998563	Apidae	0.997837	Apinae	0.994472	Bombus	0.983995	unk	0.494512
FBSYM293-10	Insecta	0.999999	Hymenoptera	0.998563	Apidae	0.997837	Apinae	0.994472	Bombus	0.983995	unk	0.494512
FBSYM294-10	Insecta	1	Hymenoptera	0.999978	Apidae	0.999976	Apinae	0.999967	Bombus	0.999885	Bombus_norvegicus	0.97884
FBSYM295-10	Insecta	1	Hymenoptera	0.999978	Apidae	0.999976	Apinae	0.999969	Bombus	0.999888	Bombus_norvegicus	0.979937
FBSYM297-10	Insecta	1	Hymenoptera	0.999996	Apidae	0.999995	Apinae	0.999971	Bombus	0.9997	Bombus_quadricolor	0.969699
FBSYM298-10	Insecta	1	Hymenoptera	0.999997	Apidae	0.999997	Apinae	0.999978	Bombus	0.999733	Bombus_quadricolor	0.978258
FBSYM299-10	Insecta	1	Hymenoptera	0.999996	Apidae	0.999995	Apinae	0.999971	Bombus	0.9997	Bombus_quadricolor	0.969699
FBSYM300-10	Insecta	1	Hymenoptera	0.999982	Apidae	0.99998	Apinae	0.999975	Bombus	0.999907	Bombus_semenoviellus	0.988731
FBSYM301-10	Insecta	0.99997	Hymenoptera	0.981793	Apidae	0.956137	Apinae	0.947598	Bombus	0.835599	unk	0.791102
FBSYM302-10	Insecta	0.99997	Hymenoptera	0.981793	Apidae	0.956137	Apinae	0.947598	Bombus	0.835599	unk	0.791102
FBSYM303-10	Insecta	0.99997	Hymenoptera	0.981792	Apidae	0.956136	Apinae	0.947597	Bombus	0.835598	unk	0.792256
FBSYM304-10	Insecta	0.99997	Hymenoptera	0.981793	Apidae	0.956137	Apinae	0.947598	Bombus	0.835599	unk	0.791102
FBSYM306-10	Insecta	1	Hymenoptera	0.999982	Apidae	0.99998	Apinae	0.999949	Bombus	0.999872	Bombus_subterraneus	0.937806
FBSYM319-10	Insecta	0.999999	Hymenoptera	0.993563	Argidae	0.992551	Arginae	0.99173	Arge	0.982024	unk	0.59641
FBSYM322-10	Insecta	1	Hymenoptera	0.999895	Argidae	0.99989	Arginae	0.999878	Arge	0.999702	Arge_nr._nigripes	0.233969
FBSYM331-10	Insecta	0.999978	Hymenoptera	0.979852	Argidae	0.961171	Arginae	0.959053	Arge	0.875984	unk	0.835765
FBSYM332-10	Insecta	0.999978	Hymenoptera	0.979943	Argidae	0.961248	Arginae	0.959213	Arge	0.876131	unk	0.844572
FBSYM333-10	Insecta	0.999983	Hymenoptera	0.983338	Argidae	0.968852	Arginae	0.967154	Arge	0.897251	unk	0.856148
FBSYM343-10	Insecta	1	Hymenoptera	0.999986	Argidae	0.999985	Sterictiphorinae	0.999981	Sterictiphora	0.999901	Sterictiphora_geminata	0.986195
FBSYM344-10	Insecta	0.977305	unk	0.502483	unk	0.502483	unk	0.502483	unk	0.502483	unk	0.502483
FBSYM345-10	Insecta	1	Hymenoptera	0.999992	Argidae	0.999991	Sterictiphorinae	0.999985	Aprosthema	0.999871	Aprosthema_melanurum	0.979729
FBSYM347-10	Insecta	1	Hymenoptera	0.999974	Cephidae	0.999972	Cephinae	0.999971	Calameuta	0.999881	Calameuta_filiformis	0.985786
FBSYM368-10	Insecta	1	Hymenoptera	0.998762	Cephidae	0.998193	Cephinae	0.998053	Phylloecus	0.989253	unk	0.834058
FBSYM384-10	unk	0.541742	unk	0.541742	unk	0.541742	unk	0.541742	unk	0.541742	unk	0.541742
FBSYM386-10	unk	0.541742	unk	0.541742	unk	0.541742	unk	0.541742	unk	0.541742	unk	0.541742
FBSYM388-10	Insecta	1	Hymenoptera	0.999888	Cimbicidae	0.999874	Abiinae	0.999101	Abia	0.998693	Abia_aenea	0.897524
FBSYM392-10	Insecta	1	Hymenoptera	0.999975	Cimbicidae	0.999973	Abiinae	0.999798	Abia	0.999718	Abia_candens	0.983241
FBSYM394-10	Insecta	1	Hymenoptera	0.99998	Cimbicidae	0.999978	Abiinae	0.999949	Abia	0.999883	Abia_fasciata	0.988865
FBSYM395-10	Insecta	1	Hymenoptera	0.999069	Cimbicidae	0.998762	Abiinae	0.991719	Abia	0.987684	unk	0.608199
FBSYM396-10	Insecta	1	Hymenoptera	0.999069	Cimbicidae	0.998762	Abiinae	0.991719	Abia	0.987684	unk	0.608199
FBSYM397-10	Insecta	1	Hymenoptera	0.999069	Cimbicidae	0.998762	Abiinae	0.991719	Abia	0.987684	unk	0.608199
FBSYM398-10	Insecta	1	Hymenoptera	0.999998	Cimbicidae	0.999997	Abiinae	0.999893	Abia	0.99968	Abia_nitens	0.98591
FBSYM399-10	Insecta	1	Hymenoptera	0.999998	Cimbicidae	0.999997	Abiinae	0.999893	Abia	0.99968	Abia_nitens	0.98591
FBSYM410-10	Insecta	1	Hymenoptera	0.999976	Cimbicidae	0.999974	Cimbicinae	0.999873	Trichiosoma	0.999433	Trichiosoma_nr._nigricoma	0.219203
FBSYM412-10	Insecta	1	Hymenoptera	0.999981	Cimbicidae	0.99998	Cimbicinae	0.999873	Trichiosoma	0.999444	Trichiosoma_vitellina	0.329236
FBSYM413-10	Insecta	1	Hymenoptera	0.999979	Cimbicidae	0.999977	Cimbicinae	0.999871	Trichiosoma	0.99921	Trichiosoma_lucorum	0.202355
FBSYM417-10	Insecta	0.99874	Hymenoptera	0.809344	Diprionidae	0.461694	Diprioninae	0.443023	unk	0.213635	unk	0.213635
FBSYM419-10	Insecta	1	Hymenoptera	0.999729	Diprionidae	0.999679	Diprioninae	0.999644	Gilpinia	0.998038	Gilpinia_hercyniae	0.76686
FBSYM421-10	Insecta	0.996909	Hymenoptera	0.730307	unk	0.453379	unk	0.453379	unk	0.453379	unk	0.453379
FBSYM427-10	Insecta	0.999014	Hymenoptera	0.851379	Diprionidae	0.534139	Diprioninae	0.524197	unk	0.284731	unk	0.284731
FBSYM449-10	Insecta	1	Hymenoptera	0.999754	Pamphiliidae	0.999719	Cephalciinae	0.99969	Acantholyda	0.998665	Acantholyda_flaviceps	0.771402
FBSYM454-10	Insecta	1	Hymenoptera	0.99995	Pamphiliidae	0.999946	Cephalciinae	0.999938	Acantholyda	0.999485	Acantholyda_hieroglyphica	0.970315
FBSYM457-10	Insecta	1	Hymenoptera	0.999923	Pamphiliidae	0.999921	Cephalciinae	0.99988	Cephalcia	0.997759	Cephalcia_nr._abietis	0.340922
FBSYM458-10	Insecta	0.998745	Hymenoptera	0.804819	Pamphiliidae	0.463579	Cephalciinae	0.449328	unk	0.269503	unk	0.269503
FBSYM459-10	Insecta	0.998056	Hymenoptera	0.772696	unk	0.403466	unk	0.403466	unk	0.403466	unk	0.403466
FBSYM460-10	Insecta	0.997358	Hymenoptera	0.739462	unk	0.436747	unk	0.436747	unk	0.436747	unk	0.436747
FBSYM461-10	Insecta	0.994914	Hymenoptera	0.639259	unk	0.45659	unk	0.45659	unk	0.45659	unk	0.45659
FBSYM462-10	Insecta	0.99399	Hymenoptera	0.619196	unk	0.458307	unk	0.458307	unk	0.458307	unk	0.458307
FBSYM463-10	Insecta	0.992012	Hymenoptera	0.588997	unk	0.463634	unk	0.463634	unk	0.463634	unk	0.463634
FBSYM466-10	Insecta	1	Hymenoptera	0.999928	Pamphiliidae	0.999921	Cephalciinae	0.999701	Cephalcia	0.993908	Cephalcia_alashanica	0.778972
FBSYM468-10	Insecta	1	Hymenoptera	0.99992	Pamphiliidae	0.999913	Cephalciinae	0.999609	Cephalcia	0.993098	Cephalcia_alashanica	0.754644
FBSYM472-10	Insecta	1	Hymenoptera	0.999961	Pamphiliidae	0.99996	Cephalciinae	0.999939	Cephalcia	0.999721	Cephalcia_alpina	0.948887
FBSYM473-10	Insecta	1	Hymenoptera	0.999961	Pamphiliidae	0.99996	Cephalciinae	0.999939	Cephalcia	0.999721	Cephalcia_alpina	0.948887
FBSYM474-10	Insecta	1	Hymenoptera	0.999954	Pamphiliidae	0.999952	Cephalciinae	0.999928	Cephalcia	0.999626	Cephalcia_alpina	0.933407
FBSYM477-10	Insecta	1	Hymenoptera	0.999971	Tenthredinidae	0.999969	Nematinae	0.99893	Cladius	0.998106	Cladius_grandis	0.983876
FBSYM478-10	Insecta	1	Hymenoptera	0.999972	Tenthredinidae	0.99997	Nematinae	0.998959	Cladius	0.998214	Cladius_grandis	0.983992
FBSYM480-10	Insecta	1	Hymenoptera	0.999954	Tenthredinidae	0.999951	Nematinae	0.999468	Pristiphora	0.997879	Pristiphora_leucopodia	0.965475
FBSYM481-10	Insecta	0.999845	Hymenoptera	0.954552	Tenthredinidae	0.853689	Nematinae	0.551598	Pristiphora	0.186707	unk	0.185934
FBSYM482-10	Insecta	1	Hymenoptera	0.999983	Tenthredinidae	0.999982	Nematinae	0.99937	Euura	0.995628	Euura_humeralis_group	0.901423
FBSYM484-10	Insecta	0.999997	Hymenoptera	0.993717	Pamphiliidae	0.990558	Pamphiliinae	0.978943	Pamphilius	0.956039	unk	0.747698
FBSYM485-10	Insecta	1	Hymenoptera	0.999945	Pamphiliidae	0.999941	Cephalciinae	0.999934	Acantholyda	0.999527	Acantholyda_hieroglyphica	0.968012
FBSYM486-10	Insecta	0.999997	Hymenoptera	0.986033	Pamphiliidae	0.983224	Cephalciinae	0.971359	Cephalcia	0.908097	unk	0.781276
FBSYM487-10	Insecta	1	Hymenoptera	0.999961	Tenthredinidae	0.999958	Tenthredininae	0.999689	Macrophya	0.999429	Macrophya_teutona	0.985351
FBSYM492-10	Insecta	0.999929	Hymenoptera	0.967965	Tenthredinidae	0.917572	Tenthredininae	0.720925	Tenthredo	0.518269	unk	0.514975
FBSYM493-10	Insecta	1	Hymenoptera	0.999318	Tenthredinidae	0.999129	Selandriinae	0.850806	Dolerus	0.846465	unk	0.244979
FBSYM497-10	Insecta	1	Hymenoptera	0.999977	Tenthredinidae	0.999976	Nematinae	0.999711	Pristiphora	0.998504	Pristiphora_laricis	0.92362
FBSYM499-10	Insecta	1	Hymenoptera	0.999977	Tenthredinidae	0.999976	Nematinae	0.999687	Euura	0.99834	Euura_imperfecta	0.927261
FBSYM501-10	Insecta	1	Hymenoptera	0.999938	Tenthredinidae	0.999933	Allantinae	0.980328	Empria	0.956721	Empria_longicornis_group	0.309966
FBSYM502-10	Insecta	1	Hymenoptera	0.999938	Tenthredinidae	0.999933	Allantinae	0.980328	Empria	0.956721	Empria_longicornis_group	0.309966
FBSYM504-10	Insecta	1	Hymenoptera	0.999225	Tenthredinidae	0.999049	Allantinae	0.991353	Allantus	0.986309	unk	0.236281
FBSYM505-10	Insecta	1	Hymenoptera	0.999375	Tenthredinidae	0.999239	Allantinae	0.99270099999999994	Allantus	0.988854	Allantus_basalis	0.225537
FBSYM509-10	Insecta	1	Hymenoptera	0.999974	Tenthredinidae	0.999971	Nematinae	0.996197	Euura	0.952607	Euura_vicina	0.64283
FBSYM510-10	Insecta	1	Hymenoptera	0.999947	Tenthredinidae	0.999939	Nematinae	0.995103	Euura	0.941535	Euura_vicina	0.531868
FBSYM512-10	Insecta	0.999998	Hymenoptera	0.995892	Tenthredinidae	0.993308	Nematinae	0.903472	Euura	0.610054	unk	0.326224
FBSYM519-10	Insecta	1	Hymenoptera	0.99997	Tenthredinidae	0.999968	Nematinae	0.999711	Euura	0.997827	Euura_bergmanni_group	0.247122
FBSYM531-10	Insecta	1	Hymenoptera	0.999971	Tenthredinidae	0.999968	Nematinae	0.999099	Euura	0.995221	Euura_nigricornis	0.869854
FBSYM532-10	Insecta	1	Hymenoptera	0.999979	Tenthredinidae	0.999977	Nematinae	0.999642	Euura	0.998044	Euura_nigricornis	0.95379100000000006
FBSYM550-10	Insecta	1	Hymenoptera	0.999919	Tenthredinidae	0.99991	Nematinae	0.999007	Euura	0.99077	Euura_brevivalvis	0.285717
FBSYM551-10	Insecta	1	Hymenoptera	0.99998	Tenthredinidae	0.999979	Nematinae	0.999805	Euura	0.998314	Euura_dispar	0.318172
FBSYM560-10	Insecta	1	Hymenoptera	0.999974	Tenthredinidae	0.999972	Nematinae	0.999709	Nematinus	0.998994	Nematinus_luteus	0.784124
FBSYM561-10	Insecta	1	Hymenoptera	0.99997	Tenthredinidae	0.999968	Nematinae	0.999703	Nematinus	0.998949	Nematinus_luteus	0.782179
FBSYM564-10	Insecta	1	Hymenoptera	0.99997	Tenthredinidae	0.999969	Nematinae	0.999745	Nematinus	0.998967	Nematinus_fuscipennis	0.784146
FBSYM565-10	Insecta	1	Hymenoptera	0.999737	Tenthredinidae	0.999703	Nematinae	0.997362	Nematinus	0.985675	Nematinus_fuscipennis	0.371698
FBSYM566-10	Insecta	1	Hymenoptera	0.999737	Tenthredinidae	0.999703	Nematinae	0.997362	Nematinus	0.985675	Nematinus_fuscipennis	0.371698
FBSYM596-10	Insecta	0.999978	Hymenoptera	0.965457	Tenthredinidae	0.94623	Blennocampinae	0.434361	Stethomostus	0.197159	unk	0.195395
FBSYM619-10	Insecta	0.999999	Hymenoptera	0.997117	Tenthredinidae	0.995836	Tenthredininae	0.954495	Macrophya	0.879736	unk	0.77254
FBSYM621-10	Insecta	1	Hymenoptera	0.99994	Tenthredinidae	0.999933	Tenthredininae	0.999487	Macrophya	0.998994	Macrophya_teutona	0.976039
FBSYM632-10	Insecta	0.984577	Hymenoptera	0.500775	unk	0.436428	unk	0.436428	unk	0.436428	unk	0.436428
FBSYM633-10	Insecta	0.98458	Hymenoptera	0.500876	unk	0.437023	unk	0.437023	unk	0.437023	unk	0.437023
FBSYM634-10	Insecta	0.98458	Hymenoptera	0.500876	unk	0.437023	unk	0.437023	unk	0.437023	unk	0.437023
FBSYM638-10	Insecta	1	Hymenoptera	0.999997	Tenthredinidae	0.999997	Tenthredininae	0.996775	Macrophya	0.982658	Macrophya_rufipes	0.959796
FBSYM647-10	Insecta	0.99977799999999994	Hymenoptera	0.9307	Tenthredinidae	0.805093	Tenthredininae	0.606423	Macrophya	0.284311	unk	0.283595
FBSYM660-10	Insecta	0.999824	Hymenoptera	0.942693	Tenthredinidae	0.838287	Nematinae	0.351116	Euura	0.080067	unk	0.077786
FBSYM666-10	Insecta	0.999995	Hymenoptera	0.990908	Heptamelidae	0.982878	dummy_Heptamelidae	0.982325	Heptamelus	0.94816	unk	0.913631
FBSYM667-10	Insecta	0.999996	Hymenoptera	0.992581	Heptamelidae	0.986878	dummy_Heptamelidae	0.986419	Heptamelus	0.958069	unk	0.913759
FBSYM668-10	Insecta	1	Hymenoptera	0.999999	Heptamelidae	0.999998	dummy_Heptamelidae	0.999994	Heptamelus	0.999683	Heptamelus_dahlbomi	0.988266
FBSYM669-10	Insecta	1	Hymenoptera	0.999999	Heptamelidae	0.999998	dummy_Heptamelidae	0.999994	Heptamelus	0.999683	Heptamelus_dahlbomi	0.988266
FBSYM672-10	Insecta	1	Hymenoptera	0.999971	Tenthredinidae	0.999968	Nematinae	0.999686	Hemichroa	0.998436	Hemichroa_australis	0.983974
FBSYM674-10	Insecta	1	Hymenoptera	0.999977	Tenthredinidae	0.999975	Nematinae	0.999703	Hemichroa	0.998684	Hemichroa_australis	0.987448
FBSYM675-10	Insecta	0.99947	Hymenoptera	0.88535	Tenthredinidae	0.659734	Blennocampinae	0.203849	Monophadnus	0.048371	unk	0.048329
FBSYM676-10	Insecta	0.99947	Hymenoptera	0.88535	Tenthredinidae	0.659734	Blennocampinae	0.203849	Monophadnus	0.048371	unk	0.048329
FBSYM683-10	Insecta	1	Hymenoptera	0.999979	Tenthredinidae	0.999978	Heterarthrinae	0.999764	Fenusella	0.999498	Fenusella_nana	0.987885
FBSYM684-10	Insecta	1	Hymenoptera	0.999977	Tenthredinidae	0.999976	Heterarthrinae	0.999776	Fenusella	0.99953	Fenusella_nana	0.988541
FBSYM685-10	Insecta	0.99997	Hymenoptera	0.97232	Tenthredinidae	0.947713	Blennocampinae	0.622531	Monophadnus	0.375921	unk	0.372466
FBSYM686-10	Insecta	1	Hymenoptera	0.99999	Tenthredinidae	0.99999	Heterarthrinae	0.999785	Fenusa	0.999614	Fenusa_pumila	0.98247
FBSYM687-10	Insecta	1	Hymenoptera	0.99999	Tenthredinidae	0.99999	Heterarthrinae	0.999785	Fenusa	0.999614	Fenusa_pumila	0.98247
FBSYM689-10	Insecta	1	Hymenoptera	0.999999	Tenthredinidae	0.999999	Heterarthrinae	0.995289	Parna	0.99518	Parna_apicalis	0.984243
FBSYM691-10	Insecta	0.999804	Hymenoptera	0.944284	Tenthredinidae	0.828848	Heterarthrinae	0.293989	Parna	0.148234	unk	0.148067
FBSYM692-10	Insecta	0.999916	Hymenoptera	0.968309	Tenthredinidae	0.909284	Heterarthrinae	0.391362	Parna	0.247584	unk	0.24708
FBSYM693-10	Insecta	1	Hymenoptera	0.999977	Tenthredinidae	0.999976	Heterarthrinae	0.999376	Metallus	0.9991	Metallus_lanceolatus	0.988008
FBSYM694-10	Insecta	1	Hymenoptera	0.999978	Tenthredinidae	0.999976	Heterarthrinae	0.999792	Metallus	0.999649	Metallus_pumilus	0.988565
FBSYM697-10	Insecta	1	Hymenoptera	0.999977	Tenthredinidae	0.999976	Heterarthrinae	0.999376	Metallus	0.9991	Metallus_lanceolatus	0.988008
FBSYM698-10	Insecta	1	Hymenoptera	0.999978	Tenthredinidae	0.999976	Heterarthrinae	0.999792	Metallus	0.999649	Metallus_pumilus	0.988565
