ID	class	Prob_class	order	Prob_order	family	Prob_family	 subfamily	Prob_subfamily	tribe	Prob_tribe	genus	Prob_genus	 species	Prob_species
FBLMT663-09		Insecta	1.00	Lepidoptera	0.90	Tortricidae	0.22	Olethreutinae	0.15	Grapholitini	0.09	Pammene	0.09	Schiffermuelleria_schaefferella	0.03
GBMND38967-21		Insecta	1.00	Diptera	0.82	Syrphidae	0.13	dummy_Lonchopteridae	0.07	dummy_Lonchopteridae	0.07	Lonchoptera	0.07	Lonchoptera_scutellata	0.04
GBDTA10311-21		Insecta	1.00	Diptera	0.31	Tenthredinidae	0.13	Allantinae	0.08	dummy_Allantinae	0.08	Empria	0.07	Empria_longicornis_group	0.05
GBCOU2463-13		Insecta	1.00	Coleoptera	1.00	Scirtidae	1.00	Scirtinae	1.00	dummy_Scirtinae	1.00	Contacyphon	1.00	Contacyphon_palustris	1.00
GBDTA10251-21		Insecta	0.96	Diptera	0.33	Tenthredinidae	0.11	Nematinae	0.04	dummy_Nematinae	0.04	Euura	0.03	Dichomeris_latipennella	0.03
GBEPT2363-15		Insecta	1.00	Diptera	0.46	Nemouridae	0.24	Nemourinae	0.24	dummy_Nemourinae	0.24	Nemoura	0.24	Nemoura_flexuosa	0.12
BCHYM5207-14		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	dummy_Nematinae	1.00	Euura	1.00	Euura_oligospila	0.62
GBCOU2028-13		Insecta	1.00	Coleoptera	0.64	Brentidae	0.34	Apioninae	0.34	Apionini	0.34	Protapion	0.28	Protapion_apricans	0.17
FGMLA016-12		Insecta	1.00	Lepidoptera	0.98	Gelechiidae	0.61	Anacampsinae	0.57	Anacampsini	0.56	Aproaerema	0.56	Aproaerema_sangiella	0.46
FBORT545-13		Insecta	1.00	Lepidoptera	0.47	Tortricidae	0.10	Olethreutinae	0.09	dummy_Oecophorinae	0.07	Denisia	0.07	Denisia_obscurella	0.04
FBAPB229-09		Insecta	1.00	Hymenoptera	1.00	Apidae	0.99	Nomadinae	0.99	Nomadini	0.99	Nomada	0.99	Nomada_flavoguttata	0.42
GWORZ507-10		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	dummy_Noctuinae	1.00	Epipsilia	1.00	Epipsilia_grisescens	1.00
GMGMN350-14		Insecta	1.00	Diptera	0.98	Syrphidae	0.24	Syrphinae	0.17	Bacchini	0.11	Platycheirus	0.10	Myxexoristops_stolida	0.05
GMGMQ476-18		Insecta	1.00	Diptera	1.00	Sphaeroceridae	1.00	Limosininae	1.00	dummy_Limosininae	1.00	Pullimosina	1.00	Pullimosina_pullula	1.00
GBCOD250-13		Insecta	1.00	Coleoptera	1.00	Ciidae	1.00	Ciinae	1.00	dummy_Ciinae	1.00	Sulcacis	1.00	Sulcacis_fronticornis	1.00
GMGMQ1466-18		Insecta	0.99	Lepidoptera	0.50	Noctuidae	0.11	Noctuinae	0.11	Mycetophilini	0.07	Mycetophila	0.07	Oeneis_norna	0.04
GBLAF515-14		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Xylenini	1.00	Cosmia	1.00	Cosmia_affinis	1.00
GBOCY001-17		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Grapholitini	1.00	Cydia	1.00	Cydia_pactolana	0.99
FBCOH513-12		Insecta	1.00	Coleoptera	0.70	Curculionidae	0.44	Scolytinae	0.19	Dryocoetini	0.08	Dryocoetes	0.08	Dryocoetes_hectographus	0.07
GBLGC220-12		Insecta	1.00	Lepidoptera	1.00	Drepanidae	1.00	Thyatirinae	1.00	dummy_Thyatirinae	1.00	Tetheella	1.00	Tetheella_fluctuosa	1.00
BNSDE186-12		Insecta	0.80	Diptera	0.29	Chrysopidae	0.07	Chrysopinae	0.07	Chrysopini	0.07	Chrysopa	0.07	Chrysopa_dorsalis	0.06
GWOSA390-10		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Apameini	1.00	Hydraecia	1.00	Hydraecia_micacea	1.00
FBCOD845-11		Insecta	0.99	Coleoptera	0.43	Chironomidae	0.18	Orthocladiinae	0.09	dummy_Orthocladiinae	0.09	Agriotes	0.04	Rhizophagus_nitidulus	0.04
BASYM083-10		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Tenthredininae	1.00	dummy_Tenthredininae	1.00	Tenthredo	1.00	Tenthredo_obsoleta	0.98
FBACA1198-10		Insecta	1.00	Hymenoptera	0.72	Ichneumonidae	0.17	Philanthinae	0.12	Philanthini	0.12	Philanthus	0.12	Philanthus_triangulum	0.12
FBCOH823-12		Insecta	1.00	Coleoptera	0.58	Cryptophagidae	0.12	Cryptophaginae	0.12	dummy_Cryptophaginae	0.12	Cryptophagus	0.10	Cryptolestes_ferrugineus	0.07
GDIP3678-22		Insecta	1.00	Diptera	0.78	Chironomidae	0.57	Chironominae	0.52	Tanytarsini	0.46	Paratanytarsus	0.23	Paratanytarsus_laetipes	0.21
GMGMU4682-20		Insecta	0.98	Hymenoptera	0.60	Eulophidae	0.28	Eulophinae	0.14	dummy_Eulophinae	0.14	Sympiesis	0.10	Sympiesis_gordius	0.08
GMGMR2109-18		Insecta	1.00	Lepidoptera	0.51	Nymphalidae	0.12	Noctuinae	0.07	Satyrini	0.06	Oeneis	0.06	Oeneis_norna	0.04
GCOL7462-16		Insecta	1.00	Coleoptera	0.50	Rhadalidae	0.16	Rhadalinae	0.16	Aplocnemini	0.16	Aplocnemus	0.16	Aplocnemus_tarsalis	0.11
FBCON614-13		Insecta	1.00	Coleoptera	1.00	Curculionidae	1.00	Ceutorhynchinae	1.00	Phytobiini	1.00	Phytobius	1.00	Phytobius_leucogaster	1.00
FBCOH314-12		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Staphylininae	1.00	Staphylinini	1.00	Quedius	1.00	Quedius_boopoides	0.66
GBCOU1978-13		Insecta	1.00	Coleoptera	0.52	Curculionidae	0.30	Scolytinae	0.08	Pissodini	0.05	Pissodes	0.05	Pissodes_piniphilus	0.04
FBLMT031-09		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Eucosmini	1.00	Rhyacionia	1.00	Rhyacionia_pinivorana	1.00
FBCOF112-12		Insecta	1.00	Coleoptera	0.72	Staphylinidae	0.27	Aleocharinae	0.18	Agriotini	0.10	Agriotes	0.09	Byctiscus_betulae	0.06
FBLMS016-09		Insecta	1.00	Lepidoptera	1.00	Crambidae	0.49	Odontiinae	0.36	dummy_Odontiinae	0.36	Metaxmeste	0.36	Metaxmeste_schrankiana	0.36
GMGMV4481-20		Insecta	1.00	Diptera	0.96	Pipunculidae	0.71	Pipunculinae	0.71	Tomosvaryellini	0.71	Eudorylas	0.71	Eudorylas_montium	0.38
BCHYM3960-14		Insecta	0.91	Hymenoptera	0.70	Crabronidae	0.18	Crabroninae	0.16	Crabronini	0.16	Crossocerus	0.16	Colastes_braconius	0.14
GBHYG1508-23		Insecta	1.00	Hymenoptera	0.74	Ichneumonidae	0.19	Microgastrinae	0.17	dummy_Microgastrinae	0.17	Pholetesor	0.17	Pholetesor_circumscriptus	0.17
GBMNA10992-19		Insecta	1.00	Diptera	0.39	Perlodidae	0.14	Isoperlinae	0.11	dummy_Isoperlinae	0.11	Isoperla	0.11	Isoperla_grammatica	0.10
GMGMP8495-18		Insecta	1.00	Hymenoptera	0.93	Ichneumonidae	0.93	Ichneumoninae	0.76	dummy_Ichneumoninae	0.76	Platylabus	0.51	Platylabus_odiosus	0.30
GMGMO1320-18		Insecta	1.00	Diptera	0.78	Simuliidae	0.09	Simuliinae	0.09	Simuliini	0.06	Simulium	0.06	Allopiophila_vulgaris	0.04
GCOL8621-16		Insecta	1.00	Coleoptera	1.00	Leiodidae	1.00	Cholevinae	1.00	Anemadini	1.00	Nemadus	1.00	Nemadus_colonoides	1.00
FBLMZ299-12		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Tortricinae	1.00	Archipini	1.00	Archips	1.00	Archips_rosana	1.00
FGMLG371-15		Insecta	1.00	Lepidoptera	1.00	Nepticulidae	1.00	dummy_Nepticulidae	1.00	dummy_Nepticulidae	1.00	Ectoedemia	1.00	Ectoedemia_argyropeza	1.00
FGMLG287-15		Insecta	1.00	Lepidoptera	1.00	Nepticulidae	1.00	dummy_Nepticulidae	1.00	dummy_Nepticulidae	1.00	Ectoedemia	1.00	Ectoedemia_argyropeza	1.00
FGMLB827-13		Insecta	1.00	Lepidoptera	1.00	Gelechiidae	1.00	Anomologinae	1.00	dummy_Anomologinae	1.00	Bryotropha	1.00	Bryotropha_desertella	1.00
GWOR3886-09		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	dummy_Noctuinae	1.00	Conistra	1.00	Conistra_rubiginea	1.00
BGSF222-15		Insecta	0.99	Diptera	0.37	Staphylinidae	0.10	Harpalinae	0.08	Empidini	0.04	Rhamphomyia	0.04	Clepsis_rogana	0.03
GWOR3921-09		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	dummy_Noctuinae	1.00	Apamea	1.00	Apamea_sordens	1.00
EUBUG562-11		Insecta	1.00	Hemiptera	0.70	Miridae	0.68	Orthotylinae	0.64	Orthotylini	0.64	Orthotylus	0.64	Orthotylus_flavinervis	0.49
GWORU435-10		Insecta	1.00	Lepidoptera	0.90	Geometridae	0.48	Ennominae	0.35	dummy_Ennominae	0.35	Erannis	0.15	Erannis_defoliaria	0.15
BASYM429-11		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	dummy_Nematinae	1.00	Euura	1.00	Euura_viminalis_group	0.68
GBLAB1658-14		Insecta	1.00	Lepidoptera	1.00	Gracillariidae	1.00	Gracillariinae	1.00	dummy_Gracillariinae	1.00	Caloptilia	1.00	Caloptilia_cuculipennella	1.00
GDIP3730-22		Insecta	1.00	Diptera	0.73	Chironomidae	0.54	Chironominae	0.39	Chironomini	0.31	Microtendipes	0.12	Microtendipes_pedellus	0.11
GBDTA16120-21		Insecta	0.99	Hymenoptera	0.61	Braconidae	0.52	Microgastrinae	0.52	dummy_Microgastrinae	0.52	Pholetesor	0.52	Pholetesor_circumscriptus	0.49
FBSYM332-10		Insecta	1.00	Hymenoptera	0.89	Argidae	0.78	Arginae	0.76	dummy_Arginae	0.76	Arge	0.76	Arge_fuscipes	0.23
GBCM13321-19		Insecta	0.92	Diptera	0.42	Chironomidae	0.16	Chironominae	0.10	Tanytarsini	0.10	Tanytarsus	0.06	Licneremaeus_licnophorus	0.06
GCOL8324-16		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Aleocharinae	1.00	Athetini	1.00	Atheta	1.00	Atheta_corvina	1.00
FBLMU691-09		Insecta	1.00	Lepidoptera	1.00	Oecophoridae	1.00	Oecophorinae	1.00	dummy_Oecophorinae	1.00	Promalactis	1.00	Promalactis_procerella	1.00
GWOTD347-12		Insecta	1.00	Lepidoptera	0.96	Geometridae	0.49	Larentiinae	0.35	dummy_Larentiinae	0.31	Phyllodesma	0.17	Phyllodesma_ilicifolia	0.17
GCOL11530-16		Insecta	1.00	Coleoptera	0.74	Brentidae	0.22	Apioninae	0.22	Apionini	0.22	Eutrichapion	0.11	Eutrichapion_facetum	0.11
GBLAA2041-15		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Ennominae	1.00	dummy_Ennominae	1.00	Alcis	1.00	Alcis_deversata	1.00
GBBSP1336-15		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	dummy_Linyphiidae	1.00	dummy_Linyphiidae	1.00	Micrargus	1.00	Micrargus_herbigradus	1.00
GBLAF379-14		Insecta	1.00	Lepidoptera	1.00	Drepanidae	1.00	Thyatirinae	1.00	dummy_Thyatirinae	1.00	Tetheella	1.00	Tetheella_fluctuosa	1.00
GMGML178-14		Insecta	1.00	Hymenoptera	0.98	Vespidae	0.90	Eumeninae	0.85	dummy_Eumeninae	0.85	Eumenes	0.85	Eumenes_pedunculatus	0.55
BCHYM2915-14		Insecta	1.00	Hymenoptera	0.97	Tenthredinidae	0.97	Blennocampinae	0.32	dummy_Blennocampinae	0.32	Eutomostethus	0.22	Eutomostethus_luteiventris	0.21
GMGRD1909-13		Insecta	0.98	Hymenoptera	0.85	Ichneumonidae	0.85	Phygadeuontinae	0.18	dummy_Phygadeuontinae	0.18	Enclisis	0.06	Enclisis_vindex	0.06
GBEPT439-14		Insecta	1.00	Diptera	0.45	Chironomidae	0.12	Olethreutinae	0.06	dummy_Orthocladiinae	0.06	Serratella	0.04	Serratella_ignita	0.04
FBAQU735-10		Insecta	1.00	Plecoptera	0.65	Leuctridae	0.63	Leuctrinae	0.63	dummy_Leuctrinae	0.63	Leuctra	0.63	Leuctra_fusca	0.34
ODOPE113-11		Insecta	1.00	Lepidoptera	1.00	Gracillariidae	1.00	Lithocolletinae	1.00	dummy_Lithocolletinae	1.00	Phyllonorycter	1.00	Phyllonorycter_strigulatella	1.00
FBLMT949-09		Insecta	1.00	Lepidoptera	1.00	Pyralidae	1.00	Phycitinae	1.00	dummy_Phycitinae	1.00	Acrobasis	1.00	Acrobasis_repandana	1.00
FBAPB690-09		Insecta	1.00	Hymenoptera	0.85	Megachilidae	0.54	Megachilinae	0.54	Osmiini	0.42	Hoplitis	0.33	Hoplitis_claviventris	0.22
GMGMP4869-18		Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Chironomini	1.00	Chironomus	1.00	Chironomus_cingulatus	1.00
GMGMT424-20		Insecta	1.00	Diptera	1.00	Anthomyiidae	0.79	dummy_Anthomyiidae	0.79	dummy_Anthomyiidae	0.79	Botanophila	0.38	Botanophila_hucketti	0.22
GWOSF932-10		Insecta	1.00	Lepidoptera	0.95	Geometridae	0.82	Sterrhinae	0.69	dummy_Sterrhinae	0.69	Idaea	0.68	Idaea_straminata	0.34
GMGMT1007-20		Insecta	0.82	Hymenoptera	0.46	Ichneumonidae	0.19	Phygadeuontinae	0.08	dummy_Phygadeuontinae	0.08	Mycetophila	0.04	Amaurobius_fenestralis	0.03
GCOL11349-16		Insecta	1.00	Coleoptera	0.71	Cryptophagidae	0.33	Atomariinae	0.32	dummy_Atomariinae	0.32	Atomaria	0.30	Atomaria_mesomela	0.06
GCOL626-16		Insecta	1.00	Diptera	0.36	Tortricidae	0.10	Microminae	0.09	dummy_Microminae	0.09	Micromus	0.09	Micromus_paganus	0.09
GBLAB245-13		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	dummy_Larentiinae	1.00	Costaconvexa	1.00	Costaconvexa_polygrammata	1.00
AMTPC264-15		Insecta	1.00	Lepidoptera	1.00	Nymphalidae	0.93	Satyrinae	0.93	Satyrini	0.93	Erebia	0.83	Erebia_ligea	0.50
GBACU1443-12		Insecta	1.00	Hymenoptera	0.73	Vespidae	0.48	Eumeninae	0.28	dummy_Eumeninae	0.28	Eumenes	0.22	Eumenes_coronatus	0.15
GBEPT288-14		Insecta	1.00	Trichoptera	1.00	Limnephilidae	1.00	Limnephilinae	1.00	dummy_Limnephilinae	1.00	Limnephilus	1.00	Limnephilus_rhombicus	0.96
GWORK491-09		Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Arctiinae	1.00	Lithosiini	1.00	Thumatha	1.00	Thumatha_senex	1.00
GBMWN1420-15		Insecta	1.00	Lepidoptera	0.49	Scythrididae	0.17	Scythridinae	0.17	dummy_Scythridinae	0.17	Scythris	0.17	Scythris_obscurella	0.15
FBLMV316-09		Insecta	1.00	Lepidoptera	1.00	Yponomeutidae	1.00	Yponomeutinae	1.00	dummy_Yponomeutinae	1.00	Swammerdamia	1.00	Swammerdamia_caesiella	1.00
GBLAF529-14		Insecta	1.00	Lepidoptera	1.00	Lasiocampidae	1.00	Lasiocampinae	1.00	dummy_Lasiocampinae	1.00	Lasiocampa	1.00	Lasiocampa_trifolii	1.00
GBCOB597-12		Insecta	1.00	Coleoptera	0.77	Staphylinidae	0.63	Tachyporinae	0.44	Tachyporini	0.44	Tachyporus	0.44	Tachyporus_dispar	0.09
BCHYM2151-14		Insecta	1.00	Hymenoptera	1.00	Vespidae	1.00	Eumeninae	1.00	dummy_Eumeninae	1.00	Ancistrocerus	1.00	Ancistrocerus_scoticus	0.84
ODOPE522-11		Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Crambinae	1.00	dummy_Crambinae	1.00	Crambus	1.00	Crambus_silvella	1.00
GWORA2070-09		Insecta	1.00	Lepidoptera	0.98	Geometridae	0.62	Ennominae	0.43	dummy_Ennominae	0.43	Erannis	0.12	Erannis_defoliaria	0.12
FBACB1114-11		Insecta	1.00	Hymenoptera	0.82	Ichneumonidae	0.41	Nematinae	0.17	dummy_Nematinae	0.17	Euura	0.14	Apechthis_quadridentata	0.03
FBCON450-13		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Aleocharinae	1.00	Athetini	1.00	Liogluta	1.00	Liogluta_granigera	1.00
GBSYM524-12		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	0.99	dummy_Nematinae	0.99	Hoplocampa	0.99	Hoplocampa_alpina	0.99
FBCOH578-12		Insecta	1.00	Coleoptera	0.73	Chrysomelidae	0.40	Galerucinae	0.39	Galerucini	0.35	Galeruca	0.22	Galeruca_tanaceti	0.22
GBMWN723-15		Insecta	1.00	Diptera	0.61	Tortricidae	0.12	Olethreutinae	0.09	Tachydromiini	0.06	Tachypeza	0.04	Tachypeza_fennica	0.04
FBCOC488-10		Insecta	1.00	Coleoptera	0.95	Scarabaeidae	0.72	Cetoniinae	0.71	Cetoniini	0.71	Protaetia	0.68	Protaetia_cuprea	0.68
GBCOB429-12		Insecta	1.00	Coleoptera	0.56	Staphylinidae	0.39	Aleocharinae	0.21	Oxypodini	0.10	Atheta	0.08	Quedius_fuliginosus	0.04
GBCOU709-13		Insecta	1.00	Coleoptera	1.00	Peltidae	1.00	dummy_Peltidae	1.00	dummy_Peltidae	1.00	Peltis	1.00	Peltis_ferruginea	1.00
GWOSK888-11		Insecta	1.00	Lepidoptera	1.00	Nymphalidae	1.00	Heliconiinae	1.00	Argynnini	1.00	Brenthis	1.00	Brenthis_ino	1.00
FBSYM492-10		Insecta	1.00	Hymenoptera	0.97	Tenthredinidae	0.96	Tenthredininae	0.60	dummy_Tenthredininae	0.60	Tenthredo	0.52	Tenthredo_bifasciata	0.23
GMGMU2638-20		Insecta	1.00	Hymenoptera	0.97	Braconidae	0.93	Microgastrinae	0.93	dummy_Microgastrinae	0.93	Pholetesor	0.93	Pholetesor_ornigis	0.68
IRASC002-15		Insecta	1.00	Diptera	0.62	Sciaridae	0.43	dummy_Sciaridae	0.43	dummy_Sciaridae	0.43	Bradysia	0.18	Sciara_helvola	0.11
FBLMW629-10		Insecta	1.00	Lepidoptera	1.00	Yponomeutidae	1.00	Yponomeutinae	1.00	dummy_Yponomeutinae	1.00	Swammerdamia	1.00	Swammerdamia_pyrella	1.00
GBDTA9887-21		Insecta	1.00	Diptera	0.30	Staphylinidae	0.08	Mycetophilinae	0.04	Mycetophilini	0.04	Rhaphium	0.03	Rhaphium_glaciale	0.03
GBMNE48181-22		Insecta	1.00	Coleoptera	0.70	Curculionidae	0.45	Entiminae	0.17	Ceutorhynchini	0.06	Ceutorhynchus	0.06	Trachyphloeus_rectus	0.05
GMGML1192-14		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Eucosmini	1.00	Notocelia	1.00	Notocelia_roborana	1.00
FBSYM1008-10		Insecta	1.00	Hymenoptera	0.96	Tenthredinidae	0.96	Nematinae	0.49	dummy_Nematinae	0.49	Pristiphora	0.22	Pristiphora_mollis	0.08
FBCOP190-13		Insecta	1.00	Coleoptera	0.61	Staphylinidae	0.47	Aleocharinae	0.41	Athetini	0.18	Philhygra	0.14	Philhygra_angusticauda	0.14
GBSYM330-12		Insecta	1.00	Hymenoptera	1.00	Argidae	1.00	Sterictiphorinae	1.00	dummy_Sterictiphorinae	1.00	Sterictiphora	1.00	Sterictiphora_geminata	1.00
FBACB816-11		Insecta	1.00	Diptera	0.44	Calliphoridae	0.10	Phygadeuontinae	0.06	dummy_Phygadeuontinae	0.06	Eurychaeta	0.05	Eurychaeta_palpalis	0.05
FBLMT550-09		Insecta	1.00	Lepidoptera	1.00	Adelidae	1.00	Adelinae	1.00	dummy_Adelinae	1.00	Nemophora	1.00	Nemophora_degeerella	1.00
FBLMV068-09		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	dummy_Noctuinae	1.00	Hadena	1.00	Hadena_albimacula	1.00
MYFAB088-10		Insecta	0.98	Diptera	0.51	Chironomidae	0.15	Orthocladiinae	0.10	dummy_Orthocladiinae	0.10	Ephestia	0.04	Ephestia_elutella	0.04
GEPH017-18		Insecta	1.00	Ephemeroptera	1.00	Baetidae	1.00	Baetinae	1.00	dummy_Baetinae	1.00	Nigrobaetis	1.00	Nigrobaetis_niger	1.00
FBCOP662-13		Insecta	0.99	Coleoptera	0.64	Curculionidae	0.50	Curculioninae	0.27	Tychiini	0.21	Tychius	0.16	Hylesinus_fraxini	0.07
GBCOL752-12		Insecta	1.00	Coleoptera	1.00	Curculionidae	1.00	Scolytinae	1.00	Crypturgini	1.00	Crypturgus	1.00	Crypturgus_hispidulus	1.00
FBCOD132-11		Insecta	1.00	Coleoptera	0.79	Carabidae	0.44	Harpalinae	0.41	Oodini	0.11	Oodes	0.11	Oodes_helopioides	0.11
ODOPE806-11		Insecta	1.00	Lepidoptera	1.00	Pyralidae	1.00	Phycitinae	1.00	dummy_Phycitinae	1.00	Selagia	1.00	Selagia_argyrella	1.00
FBLMW590-10		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Tortricinae	1.00	Cochylini	1.00	Falseuncaria	1.00	Falseuncaria_ruficiliana	1.00
GMGRC3056-13		Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Ctenopelmatinae	1.00	dummy_Ctenopelmatinae	1.00	Hadrodactylus	1.00	Hadrodactylus_larvatus	1.00
GMGMW460-20		Insecta	1.00	Diptera	0.81	Chironomidae	0.11	Empidinae	0.07	Simuliini	0.05	Dolichopus	0.04	Belida_angelicae	0.03
GBEPT589-14		Insecta	1.00	Trichoptera	1.00	Hydroptilidae	1.00	Orthotrichiinae	1.00	dummy_Orthotrichiinae	1.00	Ithytrichia	1.00	Ithytrichia_lamellaris	1.00
GMGMF269-14		Insecta	0.99	Diptera	0.70	Mycetophilidae	0.25	Gnoristinae	0.12	dummy_Gnoristinae	0.12	Boletina	0.09	Boletina_dubia	0.07
GCOL4508-16		Insecta	0.99	Coleoptera	0.87	Elateridae	0.48	Dendrometrinae	0.31	Malthodini	0.20	Malthodes	0.20	Malthodes_guttifer	0.09
FBAPC936-11		Insecta	1.00	Hymenoptera	0.90	Colletidae	0.65	Hylaeinae	0.64	Hylaeini	0.64	Hylaeus	0.64	Hylaeus_hyalinatus	0.62
FBCOK005-13		Insecta	0.99	Coleoptera	0.47	Staphylinidae	0.11	Olethreutinae	0.06	Hydroporini	0.05	Selenia	0.04	Selenia_tetralunaria	0.04
FBORT035-09		Insecta	1.00	Lepidoptera	0.40	Tortricidae	0.16	Olethreutinae	0.11	Eucosmini	0.10	Gibberifera	0.05	Gibberifera_simplana	0.05
FBSYB1007-12		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Tenthredininae	0.99	dummy_Tenthredininae	0.99	Tenthredo	0.99	Tenthredo_colon	0.86
FBAQU1178-12		Insecta	1.00	Trichoptera	1.00	Polycentropodidae	1.00	Polycentropodinae	1.00	dummy_Polycentropodinae	1.00	Holocentropus	1.00	Holocentropus_picicornis	1.00
FBCHI034-14		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Goniini	1.00	Pales	1.00	Pales_pavida	1.00
FBACB578-11		Insecta	1.00	Hymenoptera	1.00	Crabronidae	1.00	Crabroninae	1.00	Crabronini	1.00	Crossocerus	1.00	Crossocerus_dimidiatus	0.68
GMGMW1512-20		Insecta	1.00	Diptera	1.00	Anthomyiidae	0.30	dummy_Anthomyiidae	0.30	dummy_Anthomyiidae	0.30	Pegomya	0.10	Pegoplata_tundrica	0.05
FGMLI354-17		Insecta	1.00	Lepidoptera	1.00	Gracillariidae	1.00	Lithocolletinae	1.00	dummy_Lithocolletinae	1.00	Phyllonorycter	1.00	Phyllonorycter_strigulatella	1.00
MYFAB264-10		Arachnida	0.57	Araneae	0.55	Linyphiidae	0.22	dummy_Linyphiidae	0.22	dummy_Linyphiidae	0.22	Robertus	0.07	Robertus_lividus	0.07
GBCOU1043-13		Insecta	1.00	Coleoptera	0.76	Cerambycidae	0.62	Lamiinae	0.61	Phytoeciini	0.56	Oberea	0.55	Oberea_oculata	0.55
ODOPE819-11		Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Crambinae	1.00	dummy_Crambinae	1.00	Crambus	1.00	Crambus_pascuella	1.00
GMGME1564-14		Insecta	1.00	Hemiptera	1.00	Cicadellidae	1.00	Typhlocybinae	1.00	Erythroneurini	1.00	Zygina	1.00	Zygina_hyperici	1.00
FGMLD792-13		Insecta	1.00	Lepidoptera	0.99	Gracillariidae	0.78	Gracillariinae	0.77	dummy_Gracillariinae	0.77	Calybites	0.77	Calybites_phasianipennella	0.77
BCHYM8982-15		Insecta	1.00	Hymenoptera	0.83	Bembicidae	0.72	Bembicinae	0.72	Gorytini	0.72	Gorytes	0.72	Gorytes_neglectus	0.51
FBCOJ449-12		Insecta	1.00	Coleoptera	0.59	Staphylinidae	0.36	Omaliinae	0.18	Omaliini	0.14	Acrolocha	0.08	Acrolocha_sulcula	0.08
FBCOD694-11		Insecta	1.00	Coleoptera	0.68	Staphylinidae	0.19	Aleocharinae	0.09	Alticini	0.08	Longitarsus	0.05	Xyletinus_ater	0.05
GWORD1112-08		Insecta	1.00	Lepidoptera	0.98	Geometridae	0.79	Sterrhinae	0.68	dummy_Sterrhinae	0.68	Scopula	0.64	Scopula_immutata	0.30
FBORT150-09		Insecta	1.00	Diptera	0.43	Tortricidae	0.15	Olethreutinae	0.08	Archipini	0.07	Ptycholoma	0.05	Ptycholoma_lecheana	0.05
GMGMV395-20		Insecta	0.99	Hymenoptera	0.72	Pteromalidae	0.47	Pteromalinae	0.47	Pteromalini	0.47	Eulonchetron	0.47	Eulonchetron_torymoides	0.47
GWORQ464-10		Insecta	1.00	Lepidoptera	0.96	Geometridae	0.63	Ennominae	0.51	dummy_Ennominae	0.51	Peribatodes	0.12	Peribatodes_secundaria	0.12
GCOL13045-16		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Staphylininae	0.99	Staphylinini	0.99	Philonthus	0.99	Philonthus_carbonarius	0.96
GBCOU837-13		Insecta	1.00	Coleoptera	0.64	Chrysomelidae	0.26	Galerucinae	0.26	Galerucini	0.26	Galerucella	0.13	Galeruca_tanaceti	0.12
GMGMP2575-18		Insecta	1.00	Hymenoptera	0.91	Ichneumonidae	0.86	Phygadeuontinae	0.37	dummy_Phygadeuontinae	0.37	Gelis	0.07	Zaglyptus_varipes	0.06
GBDTA10608-21		Insecta	1.00	Lepidoptera	0.35	Ichneumonidae	0.07	Mycetophilinae	0.06	dummy_Pterophorinae	0.05	Platyptilia	0.04	Platyptilia_tesseradactyla	0.04
GBLAB1735-14		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Caradrinini	1.00	Chilodes	1.00	Chilodes_maritima	1.00
