ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	tribe	Prob_tribe	genus	Prob_genus	species	Prob_species
GBCOC664-12		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Aleocharinae	1.00	Athetini	1.00	Atheta	1.00	Atheta_nigripes	1.00
FBSYB1167-12		Insecta	1.00	Hymenoptera	1.00	Cephidae	1.00	Cephinae	1.00	dummy_Cephinae	1.00	Calameuta	1.00	Calameuta_filiformis	1.00
FBLMT758-09		Insecta	1.00	Lepidoptera	1.00	Coleophoridae	1.00	Coleophorinae	1.00	dummy_Coleophorinae	1.00	Coleophora	1.00	Coleophora_mayrella	1.00
EUBUG1304-12		Insecta	1.00	Hemiptera	1.00	Miridae	1.00	Mirinae	1.00	Mirini	1.00	Charagochilus	1.00	Charagochilus_gyllenhalii	1.00
FGMLA366-12		Insecta	1.00	Lepidoptera	0.99	Gracillariidae	0.95	Lithocolletinae	0.95	dummy_Lithocolletinae	0.95	Phyllonorycter	0.95	Phyllonorycter_roboris	0.72
GWOSK863-11		Insecta	1.00	Lepidoptera	1.00	Nymphalidae	0.48	Satyrinae	0.48	Satyrini	0.46	Oeneis	0.40	Oeneis_norna	0.21
GBCOE687-13		Insecta	1.00	Coleoptera	0.65	Staphylinidae	0.58	Pselaphinae	0.51	Trichonychini	0.51	Bibloplectus	0.51	Bibloplectus_ambiguus	0.51
LNAUW3248-18		Insecta	1.00	Lepidoptera	1.00	Momphidae	1.00	dummy_Momphidae	1.00	dummy_Momphidae	1.00	Mompha	1.00	Mompha_conturbatella	1.00
FBLMZ415-12		Insecta	1.00	Lepidoptera	0.88	Pterophoridae	0.43	Pterophorinae	0.43	dummy_Pterophorinae	0.43	Stenoptilia	0.35	Stenoptilia_pterodactyla	0.09
FBLMZ522-12		Insecta	1.00	Lepidoptera	1.00	Noctuidae	0.96	Noctuinae	0.92	Xylenini	0.35	Lithophane	0.11	Mesogona_oxalina	0.09
FBLMZ267-12		Insecta	1.00	Lepidoptera	1.00	Psychidae	1.00	Taleporiinae	1.00	dummy_Taleporiinae	1.00	Taleporia	1.00	Taleporia_tubulosa	1.00
GCOL10255-16		Insecta	1.00	Coleoptera	1.00	Curculionidae	1.00	Ceutorhynchinae	1.00	Ceutorhynchini	1.00	Ceutorhynchus	1.00	Ceutorhynchus_rapae	1.00
ODOPE817-11		Insecta	1.00	Lepidoptera	1.00	Pyralidae	1.00	Phycitinae	1.00	dummy_Phycitinae	1.00	Selagia	1.00	Selagia_argyrella	1.00
GCOL11567-16		Insecta	1.00	Coleoptera	0.48	Chironomidae	0.12	Chironominae	0.07	Myrmechixenini	0.06	Myrmechixenus	0.06	Myrmechixenus_subterraneus	0.05
GBLAA2498-15		Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Lymantriinae	1.00	Nygmiini	1.00	Sphrageidus	1.00	Sphrageidus_similis	1.00
FBCOK064-13		Insecta	1.00	Coleoptera	0.73	Mordellidae	0.62	Mordellinae	0.62	Mordellistenini	0.62	Mordellistena	0.62	Mordellistena_pseudopumila	0.25
GBSYM1668-13		Insecta	1.00	Hymenoptera	1.00	Cimbicidae	1.00	Abiinae	1.00	dummy_Abiinae	1.00	Abia	1.00	Abia_fasciata	1.00
FBCOF824-12		Insecta	1.00	Coleoptera	1.00	Chrysomelidae	1.00	Cryptocephalinae	1.00	Clytrini	1.00	Labidostomis	1.00	Labidostomis_tridentata	1.00
ODOPE021-11		Insecta	1.00	Lepidoptera	1.00	Elachistidae	1.00	Elachistinae	1.00	dummy_Elachistinae	1.00	Elachista	1.00	Elachista_pullicomella	1.00
FBLMT617-09		Insecta	1.00	Lepidoptera	1.00	Tortricidae	0.99	Olethreutinae	0.97	Eucosmini	0.96	Epiblema	0.84	Epiblema_grandaevana	0.82
FBHET312-12		Insecta	1.00	Hemiptera	1.00	Anthocoridae	1.00	dummy_Anthocoridae	1.00	Anthocorini	1.00	Anthocoris	1.00	Anthocoris_confusus	1.00
FBSYM1011-10		Insecta	1.00	Hymenoptera	0.89	Tenthredinidae	0.85	Nematinae	0.46	dummy_Nematinae	0.46	Pristiphora	0.17	Pristiphora_punctifrons	0.10
GWORU087-10		Insecta	1.00	Lepidoptera	0.97	Geometridae	0.22	Gelechiinae	0.10	dummy_Ennominae	0.10	Coleophora	0.07	Chloroclystis_v-ata	0.04
FBLMW939-10		Insecta	1.00	Lepidoptera	0.98	Gelechiidae	0.57	Gelechiinae	0.51	dummy_Gelechiinae	0.50	Carpatolechia	0.43	Carpatolechia_epomidella	0.29
GBCOU2515-13		Insecta	0.99	Lepidoptera	0.47	Tortricidae	0.14	Olethreutinae	0.11	Eucosmini	0.08	Eucosma	0.03	Callisto_denticulella	0.03
FBCOB272-10		Insecta	1.00	Coleoptera	0.36	Brentidae	0.17	Apioninae	0.17	Apionini	0.17	Oxystoma	0.05	Oxystoma_subulatum	0.05
BCHYM14898-16		Insecta	1.00	Hymenoptera	0.60	Braconidae	0.19	Microgastrinae	0.19	dummy_Microgastrinae	0.19	Pholetesor	0.19	Pholetesor_circumscriptus	0.16
FBLMS473-09		Insecta	1.00	Lepidoptera	0.99	Crambidae	0.95	Crambinae	0.92	dummy_Crambinae	0.92	Catoptria	0.71	Catoptria_permutatellus	0.29
GCOL8712-16		Insecta	1.00	Coleoptera	1.00	Latridiidae	1.00	Corticariinae	1.00	dummy_Corticariinae	1.00	Melanophthalma	1.00	Melanophthalma_transversalis	1.00
GWOTD295-12		Insecta	1.00	Lepidoptera	0.98	Geometridae	0.29	Larentiinae	0.23	dummy_Larentiinae	0.16	Eupithecia	0.07	Chionodes_fumatella	0.04
GMGRD2830-13		Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycetophilinae	1.00	Mycetophilini	1.00	Mycetophila	1.00	Mycetophila_attonsa	0.99
GBLAB1725-14		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Tholerini	1.00	Tholera	1.00	Tholera_cespitis	1.00
FBCON459-13		Insecta	1.00	Coleoptera	0.50	Staphylinidae	0.35	Aleocharinae	0.27	Aleocharini	0.16	Aleochara	0.16	Aleochara_brevipennis	0.12
FBLMZ103-12		Insecta	1.00	Lepidoptera	0.85	Gelechiidae	0.24	Gelechiinae	0.20	Zygaenini	0.18	Zygaena	0.18	Altenia_perspersella	0.07
GCOL6431-16		Insecta	1.00	Coleoptera	0.61	Scarabaeidae	0.30	Aphodiinae	0.30	Aphodiini	0.30	Agrilinus	0.09	Agrilinus_ater	0.09
FBLMS229-09		Insecta	1.00	Lepidoptera	1.00	Schreckensteiniidae	1.00	dummy_Schreckensteiniidae	1.00	dummy_Schreckensteiniidae	1.00	Schreckensteinia	1.00	Schreckensteinia_festaliella	1.00
FBCOA459-10		Insecta	1.00	Coleoptera	1.00	Clambidae	1.00	Clambinae	1.00	dummy_Clambinae	1.00	Clambus	1.00	Clambus_pubescens	1.00
FBHAP096-09		Insecta	1.00	Hymenoptera	0.99	Andrenidae	0.94	Andreninae	0.94	Andrenini	0.94	Andrena	0.94	Andrena_bicolor	0.79
GBCOU2874-13		Insecta	1.00	Coleoptera	0.41	Chrysomelidae	0.30	Chrysomelinae	0.28	dummy_Chrysomelinae	0.28	Chrysolina	0.28	Chrysolina_fastuosa	0.19
FGMLD213-13		Insecta	1.00	Lepidoptera	0.91	Gelechiidae	0.52	Anacampsinae	0.49	Anacampsini	0.49	Anacampsis	0.49	Anacampsis_blattariella	0.27
GBLAC562-13		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	Eupitheciini	1.00	Eupithecia	1.00	Eupithecia_subumbrata	1.00
GBCOU643-13		Insecta	1.00	Coleoptera	0.36	Curculionidae	0.17	Curculioninae	0.06	dummy_Phryganeinae	0.03	Agrypnia	0.03	Agrypnia_czerskyi	0.03
GWOSP875-11		Insecta	1.00	Lepidoptera	0.93	Geometridae	0.48	Sterrhinae	0.27	dummy_Sterrhinae	0.27	Rhodostrophia	0.23	Rhodostrophia_vibicaria	0.23
GBCOU3087-13		Insecta	1.00	Coleoptera	1.00	Ciidae	1.00	Ciinae	1.00	dummy_Ciinae	1.00	Orthocis	1.00	Orthocis_alni	1.00
GBCOB636-12		Insecta	1.00	Coleoptera	1.00	Ciidae	1.00	Ciinae	1.00	dummy_Ciinae	1.00	Octotemnus	1.00	Octotemnus_glabriculus	1.00
FBCOP651-13		Insecta	1.00	Coleoptera	1.00	Carabidae	1.00	Harpalinae	1.00	Harpalini	1.00	Dicheirotrichus	1.00	Dicheirotrichus_placidus	1.00
GBCM4945-17		Insecta	0.98	Diptera	0.36	Tachinidae	0.10	Harpalinae	0.07	Megasternini	0.05	Cercyon	0.04	Cercyon_melanocephalus	0.02
MJBRC060-17		Insecta	1.00	Diptera	0.41	Mycetophilidae	0.18	Mycetophilinae	0.17	Mycetophilini	0.16	Mycetophila	0.15	Mycetophila_magnicauda	0.10
GCOL3501-16		Insecta	1.00	Coleoptera	0.61	Staphylinidae	0.18	Elminae	0.07	dummy_Elminae	0.07	Elmis	0.04	Elmis_aenea	0.04
BCHYM1433-13		Insecta	1.00	Hymenoptera	1.00	Apidae	1.00	Nomadinae	1.00	Nomadini	1.00	Nomada	1.00	Nomada_striata	0.76
BCHYM9074-15		Insecta	0.98	Hymenoptera	0.86	Crabronidae	0.75	dummy_Crabronidae	0.69	Larrini	0.69	Tachysphex	0.69	Tachysphex_helveticus	0.38
BCHYM8935-15		Insecta	1.00	Hymenoptera	0.70	Ichneumonidae	0.39	Nyssoninae	0.11	Nyssonini	0.11	Nysson	0.11	Nysson_mimulus	0.06
GBCOU2497-13		Insecta	0.99	Diptera	0.49	Staphylinidae	0.17	Phaoniinae	0.11	Phaoniini	0.11	Helina	0.10	Helina_evecta	0.08
GMGRE1733-13		Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Orthocladiinae	1.00	dummy_Orthocladiinae	1.00	Limnophyes	1.00	Limnophyes_asquamatus	1.00
GBCOD590-13		Insecta	1.00	Coleoptera	1.00	Brentidae	1.00	Apioninae	1.00	Apionini	1.00	Eutrichapion	1.00	Eutrichapion_ervi	1.00
GBCOC297-12		Insecta	1.00	Coleoptera	1.00	Carabidae	1.00	Harpalinae	1.00	Harpalini	1.00	Harpalus	1.00	Harpalus_luteicornis	1.00
GBLGC337-12		Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Hypeninae	1.00	dummy_Hypeninae	1.00	Hypena	1.00	Hypena_crassalis	1.00
FBHAP342-09		Insecta	1.00	Hymenoptera	1.00	Megachilidae	1.00	Megachilinae	1.00	Megachilini	1.00	Megachile	1.00	Megachile_circumcincta	1.00
FBLMV677-09		Insecta	1.00	Lepidoptera	1.00	Zygaenidae	1.00	Procridinae	1.00	Procridini	1.00	Adscita	1.00	Adscita_statices	1.00
MYFAB081-10		Insecta	0.94	Diptera	0.53	Syrphidae	0.08	Exoristinae	0.06	dummy_Tipulinae	0.05	Tipula	0.05	Phryxe_erythrostoma	0.03
FBLMW278-10		Insecta	1.00	Lepidoptera	1.00	Lypusidae	1.00	Lypusinae	1.00	dummy_Lypusinae	1.00	Lypusa	1.00	Lypusa_maurella	1.00
GWORZ543-10		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Caradrinini	1.00	Charanyca	1.00	Charanyca_trigrammica	1.00
FBCOA105-10		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Aleocharinae	1.00	Hypocyphtini	1.00	Cypha	1.00	Cypha_laeviuscula	1.00
FBCOO686-13		Insecta	1.00	Coleoptera	1.00	Curculionidae	1.00	Scolytinae	1.00	Cryphalini	1.00	Cryphalus	1.00	Cryphalus_abietis	1.00
FBAQU959-10		Insecta	1.00	Coleoptera	0.97	Haliplidae	0.94	dummy_Haliplidae	0.94	dummy_Haliplidae	0.94	Haliplus	0.94	Haliplus_ruficollis	0.39
FBCOI528-12		Insecta	1.00	Coleoptera	0.80	Carabidae	0.73	Trechinae	0.65	Bembidiini	0.65	Asaphidion	0.58	Asaphidion_flavipes	0.58
GMGMU2357-20		Insecta	0.99	Hymenoptera	0.45	Ichneumonidae	0.19	Crabroninae	0.10	Crabronini	0.10	Xanthorhoe	0.07	Xanthorhoe_quadrifasiata	0.06
GBDP49292-19		Insecta	1.00	Diptera	0.94	Culicidae	0.64	Culicinae	0.64	Aedini	0.64	Aedes	0.64	Aedes_dorsalis	0.29
GWOTG492-12		Insecta	1.00	Lepidoptera	1.00	Notodontidae	1.00	Notodontinae	1.00	dummy_Notodontinae	1.00	Ptilophora	1.00	Ptilophora_plumigera	1.00
GMGMC287-14		Insecta	1.00	Diptera	1.00	Chloropidae	1.00	Oscinellinae	1.00	Fiebrigellini	1.00	Lasiambia	1.00	Lasiambia_coxalis	1.00
GBCOG697-13		Insecta	1.00	Coleoptera	0.62	Curculionidae	0.32	Entiminae	0.17	Brachyderini	0.07	Lepyrus	0.06	Lepyrus_arcticus	0.06
GBLAD388-14		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	Eupitheciini	1.00	Eupithecia	1.00	Eupithecia_trisignaria	1.00
EUBUG1240-12		Insecta	1.00	Hemiptera	1.00	Miridae	1.00	Mirinae	1.00	Mirini	1.00	Phytocoris	1.00	Phytocoris_pini	0.85
FBCOH108-12		Insecta	1.00	Coleoptera	0.92	Carabidae	0.91	Harpalinae	0.91	Zabrini	0.83	Amara	0.83	Amara_plebeja	0.25
FBLMU163-09		Insecta	1.00	Lepidoptera	1.00	Depressariidae	1.00	Depressariinae	1.00	dummy_Depressariinae	1.00	Agonopterix	1.00	Agonopterix_alstromeriana	1.00
FBHAP449-09		Insecta	1.00	Hymenoptera	1.00	Apidae	1.00	Nomadinae	1.00	Nomadini	1.00	Nomada	1.00	Nomada_ferruginata	0.47
FBCOB481-10		Insecta	1.00	Coleoptera	1.00	Chrysomelidae	1.00	Bruchinae	1.00	Bruchini	1.00	Bruchus	1.00	Bruchus_loti	1.00
GWOR4215-09		Insecta	0.99	Lepidoptera	0.84	Erebidae	0.13	Gelechiinae	0.08	Arctiini	0.06	Xystophora	0.06	Xystophora_pulveratella	0.06
GWORE2183-09		Insecta	1.00	Lepidoptera	0.99	Geometridae	0.36	Ennominae	0.23	dummy_Ennominae	0.23	Lomaspilis	0.11	Platytes_alpinella	0.11
FBCOA557-10		Insecta	1.00	Coleoptera	1.00	Ciidae	1.00	Ciinae	1.00	dummy_Ciinae	1.00	Cis	1.00	Cis_boleti	1.00
FBAQU1023-10		Insecta	1.00	Coleoptera	0.69	Helophoridae	0.31	dummy_Helophoridae	0.31	dummy_Helophoridae	0.31	Helophorus	0.31	Helophorus_flavipes	0.14
FBCOB825-10		Insecta	1.00	Coleoptera	1.00	Dytiscidae	1.00	Agabinae	1.00	Agabini	1.00	Ilybius	1.00	Ilybius_subtilis	1.00
GBCOE448-13		Insecta	1.00	Coleoptera	1.00	Cryptophagidae	1.00	Atomariinae	1.00	dummy_Atomariinae	1.00	Atomaria	1.00	Atomaria_ornata	1.00
BNSB046-21		Insecta	0.97	Coleoptera	0.44	Chrysomelidae	0.09	Donaciinae	0.04	dummy_Donaciinae	0.04	Helophorus	0.04	Helophorus_brevipalpis	0.04
FBCOG181-12		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Scydmaeninae	1.00	Stenichnini	1.00	Stenichnus	1.00	Stenichnus_bicolor	1.00
GMGRD3645-13		Insecta	1.00	Hymenoptera	0.85	Ichneumonidae	0.81	Phygadeuontinae	0.31	dummy_Phygadeuontinae	0.31	Gelis	0.16	Gelis_areator	0.10
GBACU147-12		Insecta	1.00	Hymenoptera	0.72	Crabronidae	0.38	dummy_Crabronidae	0.20	Crabronini	0.18	Nitela	0.13	Nitela_borealis	0.13
GBEPT465-14		Insecta	1.00	Ephemeroptera	1.00	Baetidae	1.00	Baetinae	1.00	dummy_Baetinae	1.00	Baetis	1.00	Baetis_subalpinus	1.00
FBARB203-11		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	dummy_Linyphiidae	1.00	dummy_Linyphiidae	1.00	Tallusia	1.00	Tallusia_experta	1.00
GBCOU850-13		Insecta	1.00	Coleoptera	0.54	Staphylinidae	0.09	Staphylininae	0.05	Staphylinini	0.05	Malthodes	0.04	Anaspis_rufilabris	0.03
AMTPB1989-15		Insecta	1.00	Hymenoptera	0.38	Ichneumonidae	0.17	Larentiinae	0.06	dummy_Microgastrinae	0.05	Pholetesor	0.05	Pholetesor_circumscriptus	0.05
GMGMD750-14		Insecta	0.97	Diptera	0.71	Sciaridae	0.38	dummy_Sciaridae	0.38	dummy_Sciaridae	0.38	Bradysia	0.14	Sciara_bryophila	0.06
GWOTH350-12		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	Eupitheciini	1.00	Eupithecia	1.00	Eupithecia_linariata	1.00
GCOL11358-16		Insecta	1.00	Coleoptera	1.00	Ptinidae	1.00	Xyletininae	1.00	Xyletinini	1.00	Xyletinus	1.00	Xyletinus_ater	1.00
GBSYM1411-12		Insecta	0.98	Hymenoptera	0.25	Staphylinidae	0.12	Aleocharinae	0.09	dummy_Pamphiliinae	0.05	Pamphilius	0.05	Hydropsyche_bulgaromanorum	0.05
GBLAB791-13		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Sterrhinae	1.00	dummy_Sterrhinae	1.00	Idaea	1.00	Idaea_serpentata	1.00
FGMLA603-12		Insecta	1.00	Lepidoptera	0.98	Gelechiidae	0.69	Dichomeridinae	0.62	dummy_Dichomeridinae	0.62	Dichomeris	0.61	Dichomeris_derasella	0.31
BASYM1236-11		Insecta	1.00	Hymenoptera	0.95	Tenthredinidae	0.94	Nematinae	0.35	dummy_Nematinae	0.35	Euura	0.25	Stromboceros_delicatulus	0.04
ODOPE788-11		Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Pyraustinae	1.00	dummy_Pyraustinae	1.00	Paratalanta	1.00	Paratalanta_pandalis	1.00
FBCON520-13		Insecta	1.00	Coleoptera	0.41	Staphylinidae	0.12	Aleocharinae	0.07	Athetini	0.04	Placusa	0.03	Macrocera_stigmoides	0.02
ODOPE938-11		Insecta	1.00	Lepidoptera	0.99	Pyralidae	0.28	Phycitinae	0.28	dummy_Phycitinae	0.28	Acrobasis	0.20	Acrobasis_advenella	0.07
GMGMT1373-20		Insecta	0.99	Hymenoptera	0.50	Tenthredinidae	0.23	Nematinae	0.09	dummy_Nematinae	0.09	Euura	0.07	Monophadnus_pallescens	0.02
GMGMP8494-18		Insecta	1.00	Hymenoptera	0.90	Ichneumonidae	0.84	Phygadeuontinae	0.24	dummy_Phygadeuontinae	0.24	Synomelix	0.10	Synomelix_faciator	0.09
GWORO678-09		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Dypterygiini	1.00	Thalpophila	1.00	Thalpophila_matura	1.00
FBLMZ449-12		Insecta	1.00	Lepidoptera	1.00	Depressariidae	1.00	Hypercalliinae	1.00	dummy_Hypercalliinae	1.00	Anchinia	1.00	Anchinia_daphnella	1.00
GCOL6212-16		Insecta	1.00	Coleoptera	1.00	Eucinetidae	1.00	dummy_Eucinetidae	1.00	dummy_Eucinetidae	1.00	Eucinetus	1.00	Eucinetus_haemorrhoidalis	1.00
GCOL2165-16		Insecta	1.00	Coleoptera	0.99	Hydraenidae	0.99	Hydraeninae	0.99	dummy_Hydraeninae	0.99	Hydraena	0.99	Hydraena_gracilis	0.99
GBLAA2805-15		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Xylenini	1.00	Cirrhia	1.00	Cirrhia_ocellaris	1.00
GMGMK1477-14		Insecta	1.00	Hymenoptera	0.75	Ichneumonidae	0.74	Ichneumoninae	0.15	dummy_Ichneumoninae	0.15	Bathythrix	0.09	Bathythrix_formosa	0.03
BCHYM9088-15		Insecta	1.00	Hymenoptera	0.79	Crabronidae	0.61	dummy_Crabronidae	0.46	Larrini	0.45	Tachysphex	0.45	Tachysphex_helveticus	0.22
GBLAF216-14		Insecta	1.00	Lepidoptera	0.97	Geometridae	0.54	Larentiinae	0.42	dummy_Larentiinae	0.38	Scopula	0.09	Perizoma_minorata	0.06
GBEPT068-13		Insecta	0.98	Diptera	0.42	Chironomidae	0.10	Larentiinae	0.06	dummy_Larentiinae	0.04	Merrifieldia	0.03	Merrifieldia_leucodactyla	0.03
GCOL13391-16		Insecta	1.00	Coleoptera	0.66	Curculionidae	0.48	Ceutorhynchinae	0.44	Ceutorhynchini	0.44	Ceutorhynchus	0.40	Ceutorhynchus_barbareae	0.09
GBACU159-12		Insecta	0.99	Hymenoptera	0.49	Vespidae	0.31	Eumeninae	0.22	dummy_Eumeninae	0.22	Odynerus	0.14	Odynerus_spinipes	0.11
FBCAD035-10		Insecta	0.99	Trichoptera	0.43	Hydropsychidae	0.37	Hydropsychinae	0.37	dummy_Hydropsychinae	0.37	Hydropsyche	0.37	Hydropsyche_bulgaromanorum	0.19
FBLMU692-09		Insecta	1.00	Lepidoptera	1.00	Oecophoridae	1.00	Oecophorinae	1.00	dummy_Oecophorinae	1.00	Harpella	1.00	Harpella_forficella	1.00
GBGL7217-10		Insecta	1.00	Lepidoptera	0.89	Tortricidae	0.26	Olethreutinae	0.25	Eucosmini	0.11	Epinotia	0.09	Grapholita_funebrana	0.03
FBACB1014-11		Insecta	1.00	Hymenoptera	0.99	Crabronidae	0.99	dummy_Crabronidae	0.97	Oxybelini	0.97	Oxybelus	0.97	Oxybelus_mandibularis	0.67
FBLMT106-09		Insecta	1.00	Lepidoptera	0.94	Tortricidae	0.46	Tortricinae	0.44	Cochylini	0.28	Aethes	0.21	Aethes_rutilana	0.19
FBLMT718-09		Insecta	1.00	Lepidoptera	1.00	Lypusidae	1.00	Lypusinae	1.00	dummy_Lypusinae	1.00	Lypusa	1.00	Lypusa_maurella	1.00
FBCOC760-10		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Aleocharinae	1.00	Athetini	1.00	Atheta	1.00	Atheta_nigripes	1.00
FBAPC721-11		Insecta	1.00	Hymenoptera	0.97	Apidae	0.95	Apinae	0.95	Bombini	0.93	Bombus	0.93	Bombus_lapponicus	0.15
FBPSS053-16		Insecta	0.95	Diptera	0.30	Staphylinidae	0.11	Aleocharinae	0.07	Athetini	0.07	Atheta	0.06	Dolichomitus_tuberculatus	0.03
FGMLH707-16		Insecta	1.00	Lepidoptera	0.98	Gracillariidae	0.94	Phyllocnistinae	0.92	dummy_Phyllocnistinae	0.92	Phyllocnistis	0.92	Phyllocnistis_labyrinthella	0.91
ODOPE450-11		Insecta	1.00	Lepidoptera	1.00	Coleophoridae	1.00	Coleophorinae	1.00	dummy_Coleophorinae	1.00	Coleophora	1.00	Coleophora_otidipennella	0.64
FBLMZ321-12		Insecta	1.00	Lepidoptera	1.00	Pyralidae	0.87	Phycitinae	0.87	dummy_Phycitinae	0.87	Delplanqueia	0.76	Delplanqueia_dilutella	0.76
GCOL11580-16		Insecta	0.99	Coleoptera	0.65	Staphylinidae	0.14	Agrilinae	0.10	Agrilini	0.10	Agrilus	0.10	Agrilus_viridis	0.09
ODOPE121-11		Insecta	1.00	Lepidoptera	1.00	Gracillariidae	1.00	Lithocolletinae	1.00	dummy_Lithocolletinae	1.00	Phyllonorycter	1.00	Phyllonorycter_klemannella	1.00
GCOL8089-16		Insecta	1.00	Coleoptera	0.95	Staphylinidae	0.91	Omaliinae	0.89	Omaliini	0.89	Omalium	0.89	Omalium_riparium	0.69
GBLAA2816-15		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Apameini	1.00	Staurophora	1.00	Staurophora_celsia	1.00
GBLAA879-14		Insecta	1.00	Lepidoptera	1.00	Sphingidae	1.00	Sphinginae	1.00	Sphingini	1.00	Sphinx	1.00	Sphinx_ligustri	1.00
FBLMW052-10		Insecta	1.00	Lepidoptera	1.00	Yponomeutidae	1.00	Yponomeutinae	1.00	dummy_Yponomeutinae	1.00	Yponomeuta	1.00	Yponomeuta_padella	0.88
BCHYM1430-13		Insecta	1.00	Hymenoptera	1.00	Apidae	1.00	Nomadinae	1.00	Nomadini	1.00	Nomada	1.00	Nomada_subcornuta	0.62
GBACU2956-13		Insecta	1.00	Hymenoptera	0.86	Halictidae	0.59	Halictinae	0.59	Halictini	0.59	Lasioglossum	0.52	Lasioglossum_leucozonium	0.26
GMGRG1373-13		Insecta	1.00	Diptera	0.89	Muscidae	0.17	Scathophaginae	0.14	dummy_Anthomyiidae	0.14	Lispocephala	0.05	Lispocephala_fuscitibia	0.04
GBACU1448-12		Insecta	1.00	Hymenoptera	0.60	Ichneumonidae	0.26	Eumeninae	0.13	dummy_Eumeninae	0.13	Ancistrocerus	0.06	Zatypota_percontatoria	0.04
FBCOI242-12		Insecta	1.00	Coleoptera	1.00	Scarabaeidae	1.00	Aphodiinae	1.00	Psammodiini	1.00	Psammodius	1.00	Psammodius_asper	1.00
FBAQU120-09		Insecta	0.95	Lepidoptera	0.27	Baetidae	0.10	Baetinae	0.10	dummy_Baetinae	0.10	Baetis	0.07	Baetis_rhodani	0.04
FBAPC166-10		Insecta	1.00	Hymenoptera	1.00	Apidae	1.00	Nomadinae	1.00	Nomadini	1.00	Nomada	1.00	Nomada_marshamella	1.00
FBAPC561-11		Insecta	1.00	Hymenoptera	0.87	Halictidae	0.76	Halictinae	0.76	Halictini	0.76	Lasioglossum	0.67	Lasioglossum_villosulum	0.22
GBCOU1827-13		Insecta	1.00	Coleoptera	1.00	Scarabaeidae	1.00	Aphodiinae	1.00	Aphodiini	1.00	Otophorus	1.00	Otophorus_haemorrhoidalis	1.00
NODES053-21		Insecta	0.95	Hymenoptera	0.83	Braconidae	0.70	Aphidiinae	0.67	Aphidiini	0.67	Aphidius	0.67	Aphidius_eadyi	0.67
FBAPD637-11		Insecta	1.00	Hymenoptera	1.00	Apidae	1.00	Apinae	1.00	Bombini	1.00	Bombus	1.00	Bombus_cryptarum	0.99
EUCAR1677-16		Insecta	1.00	Coleoptera	0.84	Carabidae	0.84	Harpalinae	0.84	Pterostichini	0.70	Pterostichus	0.64	Pterostichus_melanarius	0.32
GMGMP5780-18		Insecta	1.00	Hymenoptera	0.78	Ichneumonidae	0.70	Phygadeuontinae	0.15	dummy_Phygadeuontinae	0.15	Gelis	0.08	Gelis_areator	0.04
GWOTI301-12		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	dummy_Noctuinae	1.00	Caradrina	1.00	Caradrina_clavipalpis	1.00
FBLMZ262-12		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Eucosmini	1.00	Eucosma	1.00	Eucosma_hohenwartiana	1.00
GCOL8087-16		Insecta	1.00	Coleoptera	1.00	Ptiliidae	1.00	Ptiliinae	1.00	Ptenidiini	1.00	Ptenidium	1.00	Ptenidium_punctatum	1.00
BCHYM1526-14		Insecta	1.00	Hymenoptera	1.00	Crabronidae	1.00	Crabroninae	1.00	Crabronini	1.00	Crabro	0.99	Crabro_peltarius	0.99
FBCOP279-13		Insecta	1.00	Coleoptera	0.39	Chrysomelidae	0.08	Galerucinae	0.06	Syrphini	0.03	Galerucella	0.03	Rhabdomastix_laeta	0.03
BASYM2868-13		Insecta	1.00	Hymenoptera	1.00	Argidae	1.00	Arginae	1.00	dummy_Arginae	1.00	Arge	1.00	Arge_fuscipes	0.91
GMGRB1852-13		Insecta	1.00	Hymenoptera	0.94	Ichneumonidae	0.92	Phygadeuontinae	0.49	dummy_Phygadeuontinae	0.49	Phygadeuon	0.20	Stilpnus_montanus	0.06
