ID	class	Prob_class	order	Prob_order	family	Prob_family	 subfamily	Prob_subfamily	tribe	Prob_tribe	genus	Prob_genus	 species	Prob_species
GMGMQ2874-18		Insecta	1.00	Diptera	0.91	Dolichopodidae	0.13	Dolichopodinae	0.12	Dolichopodini	0.12	Dolichopus	0.11	Dolichopus_popularis	0.08
GCRU126-18		Insecta	0.94	Diptera	0.42	Chironomidae	0.25	Chironominae	0.19	Chironomini	0.11	Parachironomus	0.06	Xysticus_obscurus	0.04
GWOSU093-11		Insecta	1.00	Lepidoptera	0.97	Geometridae	0.65	Ennominae	0.53	Ennominae_dummy_tribe	0.53	Opisthograptis	0.11	Opisthograptis_luteolata	0.11
PELEA171-15		Insecta	1.00	Lepidoptera	1.00	Gelechiidae	0.72	Anomologinae	0.70	Anomologinae_dummy_tribe	0.70	Monochroa	0.68	Monochroa_hornigi	0.30
GWORB3867-14		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	Larentiinae_dummy_tribe	1.00	Hydrelia	1.00	Hydrelia_sylvata	1.00
GBCOU2381-13		Insecta	1.00	Coleoptera	0.48	Elateridae	0.18	Elaterinae	0.17	Synaptini	0.16	Adrastus	0.16	Adrastus_pallens	0.16
FBSYB844-11		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerini	1.00	Dolerus	1.00	Dolerus_timidus	1.00
FBNE109-13		Insecta	1.00	Neuroptera	1.00	Hemerobiidae	1.00	Hemerobiinae	1.00	Hemerobiinae_dummy_tribe	1.00	Hemerobius	1.00	Hemerobius_marginatus	1.00
FBCOK852-13		Insecta	1.00	Coleoptera	0.58	Staphylinidae	0.14	Harpalinae	0.06	Corticariinae_dummy_tribe	0.04	Tachinus	0.04	Corticarina_latipennis	0.03
GBLGC122-12		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	Larentiinae_dummy_tribe	1.00	Asthena	1.00	Asthena_albulata	1.00
FBLMS192-09		Insecta	1.00	Lepidoptera	1.00	Crambidae	0.99	Pyraustinae	0.99	Pyraustinae_dummy_tribe	0.99	Pyrausta	0.99	Pyrausta_despicata	0.99
GWORL505-09		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	Eupitheciini	1.00	Eupithecia	1.00	Eupithecia_trisignaria	1.00
GWORZ514-10		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Noctuini	1.00	Chersotis	1.00	Chersotis_cuprea	1.00
FBLMW152-10		Insecta	1.00	Lepidoptera	1.00	Lypusidae	0.77	Lypusinae	0.77	Lypusinae_dummy_tribe	0.77	Agnoea	0.77	Agnoea_josephinae	0.44
FBCOJ792-13		Insecta	1.00	Coleoptera	1.00	Carabidae	1.00	Elaphrinae	1.00	Elaphrini	1.00	Elaphrus	1.00	Elaphrus_uliginosus	1.00
GWORQ931-10		Insecta	1.00	Lepidoptera	1.00	Brahmaeidae	0.44	Brahmaeidae_dummy_subfamily	0.44	Brahmaeidae_dummy_tribe	0.44	Lemonia	0.44	Lemonia_dumi	0.44
FBCOQ221-13		Insecta	1.00	Diptera	0.54	Muscidae	0.14	Phaoniinae	0.07	Phaoniini	0.07	Gyrinus	0.06	Gyrinus_opacus	0.06
FBAPC607-11		Insecta	1.00	Hymenoptera	0.83	Megachilidae	0.64	Megachilinae	0.64	Anthidiini	0.35	Stelis	0.28	Stelis_minuta	0.16
GBCOG553-13		Insecta	1.00	Coleoptera	0.61	Curculionidae	0.44	Scolytinae	0.28	Xyleborini	0.17	Anisandrus	0.12	Anisandrus_dispar	0.12
FBCOG997-12		Insecta	1.00	Coleoptera	0.63	Staphylinidae	0.48	Omaliinae	0.30	Omaliini	0.27	Omalium	0.26	Omalium_strigicolle	0.15
GBMNE48140-22		Insecta	0.99	Coleoptera	0.62	Curculionidae	0.21	Entiminae	0.09	Athetini	0.05	Stenoptilia	0.04	Anastrangalia_reyi	0.03
GMGMP3616-18		Insecta	1.00	Diptera	0.32	Ichneumonidae	0.10	Orthocentrinae	0.06	Orthocentrinae_dummy_tribe	0.06	Orthocentrus	0.05	Mesembrina_resplendens	0.02
GBMIN74433-17		Insecta	0.99	Hymenoptera	0.74	Crabronidae	0.27	Crabroninae	0.26	Crabronini	0.26	Crossocerus	0.20	Crossocerus_congener	0.04
ODOPE440-11		Insecta	1.00	Lepidoptera	1.00	Elachistidae	1.00	Elachistinae	1.00	Elachistinae_dummy_tribe	1.00	Elachista	1.00	Elachista_albifrontella	1.00
FBLMZ347-12		Insecta	1.00	Lepidoptera	1.00	Coleophoridae	1.00	Coleophorinae	1.00	Coleophorinae_dummy_tribe	1.00	Coleophora	1.00	Coleophora_brevipalpella	1.00
GWOSN439-11		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Noctuinae_dummy_tribe	1.00	Euxoa	1.00	Euxoa_tritici	1.00
ODOPE785-11		Insecta	1.00	Lepidoptera	1.00	Pyralidae	1.00	Phycitinae	1.00	Phycitinae_dummy_tribe	1.00	Ephestia	1.00	Ephestia_elutella	1.00
GBORT739-15		Insecta	1.00	Lepidoptera	0.40	Tortricidae	0.11	Tortricinae	0.06	Glaphyriinae_dummy_tribe	0.04	Evergestis	0.04	Timandra_griseata	0.03
GCOL9461-16		Insecta	1.00	Coleoptera	0.52	Staphylinidae	0.20	Coleophorinae	0.09	Coleophorinae_dummy_tribe	0.09	Coleophora	0.09	Coleophora_spinella	0.04
BCHYM2903-14		Insecta	1.00	Hymenoptera	1.00	Cephidae	1.00	Cephinae	1.00	Cephinae_dummy_tribe	1.00	Cephus	1.00	Cephus_brachycercus	1.00
GBLAF589-14		Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Erebinae	1.00	Catocalini	1.00	Catocala	1.00	Catocala_fraxini	1.00
GBSYM2355-13		Insecta	1.00	Hymenoptera	0.78	Tenthredinidae	0.75	Nematinae	0.33	Nematinae_dummy_tribe	0.33	Pristiphora	0.22	Pristiphora_cincta	0.12
GBACU3667-13		Insecta	1.00	Hymenoptera	1.00	Halictidae	1.00	Halictinae	1.00	Halictini	1.00	Sphecodes	1.00	Sphecodes_reticulatus	1.00
GMGRA615-13		Insecta	1.00	Diptera	0.99	Phoridae	0.96	Metopininae	0.96	Metopininae_dummy_tribe	0.96	Megaselia	0.96	Megaselia_woodi	0.96
GBCOB836-12		Insecta	1.00	Coleoptera	0.47	Staphylinidae	0.18	Aleocharinae	0.07	Trichonychini	0.06	Bibloporus	0.06	Bibloporus_minutus	0.05
FBLMV678-09		Insecta	1.00	Lepidoptera	0.99	Pyralidae	0.38	Phycitinae	0.38	Phycitinae_dummy_tribe	0.38	Acrobasis	0.28	Acrobasis_repandana	0.13
GWORP357-09		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	Eupitheciini	1.00	Eupithecia	1.00	Eupithecia_ochridata	0.79
GBDTA10646-21		Insecta	1.00	Diptera	0.34	Cecidomyiidae	0.17	Lestremiinae	0.12	Lestremiinae_dummy_tribe	0.12	Eomastix	0.12	Eomastix_incerta	0.12
GMGMP4596-18		Insecta	1.00	Diptera	0.99	Anthomyiidae	0.62	Anthomyiidae_dummy_subfamily	0.62	Anthomyiidae_dummy_tribe	0.62	Botanophila	0.40	Botanophila_hucketti	0.38
GCOL12769-16		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Oxytelinae	1.00	Thinobiini	1.00	Aploderus	1.00	Aploderus_caelatus	1.00
GCOL11428-16		Insecta	1.00	Coleoptera	0.67	Staphylinidae	0.38	Aleocharinae	0.12	Tachyporini	0.06	Tachyporus	0.06	Tachyporus_pallidus	0.06
GCOL1223-16		Insecta	1.00	Coleoptera	1.00	Carabidae	0.98	Harpalinae	0.97	Harpalini	0.92	Harpalus	0.52	Ophonus_rufibarbis	0.39
GCOL2430-16		Insecta	1.00	Coleoptera	0.62	Chrysomelidae	0.28	Galerucinae	0.27	Alticini	0.27	Longitarsus	0.26	Longitarsus_tabidus	0.12
FGMLG260-15		Insecta	1.00	Lepidoptera	1.00	Nepticulidae	1.00	Nepticulidae_dummy_subfamily	1.00	Nepticulidae_dummy_tribe	1.00	Ectoedemia	1.00	Ectoedemia_argyropeza	1.00
GMGRG3947-13		Insecta	0.99	Hymenoptera	0.48	Ichneumonidae	0.21	Phygadeuontinae	0.09	Phygadeuontinae_dummy_tribe	0.09	Tenthredo	0.07	Tenthredo_ferruginea	0.04
CNW102-13		Insecta	1.00	Hymenoptera	1.00	Vespidae	1.00	Eumeninae	1.00	Eumeninae_dummy_tribe	1.00	Symmorphus	1.00	Symmorphus_bifasciatus	1.00
FBCOI803-12		Insecta	1.00	Coleoptera	0.51	Chironomidae	0.09	Harpalinae	0.05	Lebiini	0.04	Rhizophagus	0.04	Endomychus_coccineus	0.03
GBACU1442-12		Insecta	1.00	Hymenoptera	0.71	Vespidae	0.46	Eumeninae	0.24	Eumeninae_dummy_tribe	0.24	Dolichovespula	0.21	Eumenes_coronatus	0.16
GWOTH292-12		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Sterrhinae	1.00	Sterrhinae_dummy_tribe	1.00	Cyclophora	1.00	Cyclophora_albipunctata	0.41
FBCOE821-12		Insecta	0.99	Coleoptera	0.50	Staphylinidae	0.09	Cerambycinae	0.09	Clytini	0.08	Xylotrechus	0.08	Xylotrechus_pantherinus	0.07
FBLMS220-09		Insecta	1.00	Lepidoptera	1.00	Pterophoridae	1.00	Pterophorinae	1.00	Pterophorinae_dummy_tribe	1.00	Stenoptilia	1.00	Stenoptilia_pterodactyla	1.00
FBLMV754-09		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Tortricinae	1.00	Tortricini	1.00	Acleris	1.00	Acleris_shepherdana	1.00
FBCON784-13		Insecta	1.00	Coleoptera	0.64	Brentidae	0.23	Apioninae	0.22	Apionini	0.22	Protapion	0.11	Protapion_gracilipes	0.06
FBCOA690-10		Insecta	1.00	Coleoptera	0.55	Staphylinidae	0.27	Aleocharinae	0.14	Oxypodini	0.06	Acrotrichis	0.05	Ptenidium_pusillum	0.05
FBCOP376-13		Insecta	1.00	Coleoptera	1.00	Brentidae	1.00	Apioninae	1.00	Apionini	1.00	Apion	1.00	Apion_frumentarium	1.00
GDIP3777-22		Insecta	1.00	Diptera	0.98	Chironomidae	0.85	Tanypodinae	0.85	Procladiini	0.83	Procladius	0.83	Procladius_pectinatus	0.44
EULEP6194-20		Insecta	1.00	Lepidoptera	0.99	Lycaenidae	0.83	Lycaeninae	0.67	Lycaenini	0.67	Lycaena	0.67	Lycaena_hippothoe	0.28
GBODO113-18		Insecta	1.00	Odonata	1.00	Libellulidae	1.00	Sympetrinae	1.00	Sympetrinae_dummy_tribe	1.00	Sympetrum	1.00	Sympetrum_vulgatum	1.00
GBICH605-17		Insecta	1.00	Hymenoptera	1.00	Psenidae	1.00	Psenidae_dummy_subfamily	1.00	Psenidae_dummy_tribe	1.00	Mimumesa	1.00	Mimumesa_littoralis	1.00
FBLMZ270-12		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Olethreutini	1.00	Endothenia	1.00	Endothenia_marginana	1.00
BCHYM9874-15		Insecta	0.99	Hymenoptera	0.74	Vespidae	0.33	Eumeninae	0.21	Eumeninae_dummy_tribe	0.21	Crossocerus	0.13	Dolichovespula_norwegica	0.11
AMTPF295-16		Insecta	1.00	Diptera	1.00	Anthomyiidae	0.53	Anthomyiidae_dummy_subfamily	0.53	Anthomyiidae_dummy_tribe	0.53	Chirosia	0.15	Chirosia_cinerosa	0.14
GMGMG1140-14		Insecta	1.00	Diptera	0.94	Chironomidae	0.20	Orthocladiinae	0.12	Orthocladiinae_dummy_tribe	0.12	Tipula	0.08	Bellardia_bayeri	0.05
GBUPS106-14		Insecta	1.00	Diptera	0.61	Chironomidae	0.10	Mycetophilinae	0.08	Orthocladiinae_dummy_tribe	0.07	Tipula	0.07	Tipula_recticornis	0.03
GBLAA398-14		Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Lymantriinae	1.00	Orgyiini	1.00	Orgyia	1.00	Orgyia_antiquoides	1.00
FGMLD230-13		Insecta	1.00	Lepidoptera	1.00	Gelechiidae	1.00	Anomologinae	1.00	Anomologinae_dummy_tribe	1.00	Monochroa	1.00	Monochroa_cytisella	1.00
FBCON573-13		Insecta	1.00	Coleoptera	0.75	Scarabaeidae	0.24	Aphodiinae	0.24	Aphodiini	0.24	Melinopterus	0.07	Planolinoides_borealis	0.06
GWORL284-09		Insecta	1.00	Lepidoptera	1.00	Hesperiidae	1.00	Pyrginae	1.00	Pyrgini	1.00	Pyrgus	1.00	Pyrgus_andromedae	0.92
FBLMT605-09		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Enarmoniini	1.00	Ancylis	1.00	Ancylis_unculana	0.99
GWOSA831-10		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Ennominae	1.00	Ennominae_dummy_tribe	1.00	Paradarisa	1.00	Paradarisa_consonaria	1.00
FBAQU1209-12		Insecta	1.00	Trichoptera	1.00	Molannidae	1.00	Molannidae_dummy_subfamily	1.00	Molannidae_dummy_tribe	1.00	Molanna	1.00	Molanna_albicans	1.00
BNSB093-21		Insecta	0.90	Diptera	0.45	Chironomidae	0.16	Chironominae	0.08	Orthocladiinae_dummy_tribe	0.08	Delia	0.04	Delia_penicilliventris	0.03
FBCOB603-10		Insecta	1.00	Coleoptera	1.00	Chrysomelidae	0.99	Galerucinae	0.99	Alticini	0.99	Longitarsus	0.99	Longitarsus_pratensis	0.99
NODES062-21		Insecta	1.00	Hymenoptera	0.99	Ichneumonidae	0.96	Campopleginae	0.85	Campopleginae_dummy_tribe	0.85	Olesicampe	0.64	Olesicampe_retusa	0.35
GESCI213-17		Insecta	1.00	Diptera	0.45	Sciaridae	0.23	Sciaridae_dummy_subfamily	0.23	Sciaridae_dummy_tribe	0.23	Bradysia	0.11	Bradysia_scabricornis	0.10
GMGMP319-18		Insecta	1.00	Hymenoptera	0.49	Tenthredinidae	0.22	Tenthredininae	0.09	Tenthredininae_dummy_tribe	0.09	Pachyprotasis	0.05	Pachyprotasis_rapae	0.05
GEPH069-18		Insecta	0.99	Diptera	0.60	Chironomidae	0.14	Tipulinae	0.09	Tipulinae_dummy_tribe	0.09	Tipula	0.09	Leiodes_triepkei	0.05
GCRU124-18		Insecta	0.98	Diptera	0.46	Chironomidae	0.19	Chironominae	0.14	Coleophorinae_dummy_tribe	0.14	Coleophora	0.14	Tanytarsus_lestagei	0.03
GBICH609-17		Insecta	1.00	Hymenoptera	0.77	Vespidae	0.24	Eumeninae	0.22	Eumeninae_dummy_tribe	0.22	Chrysis	0.09	Chrysis_equestris	0.05
GWOSI824-10		Insecta	1.00	Lepidoptera	0.97	Geometridae	0.35	Larentiinae	0.34	Larentiinae_dummy_tribe	0.33	Xanthorhoe	0.14	Xanthorhoe_decoloraria	0.08
GCOL3705-16		Insecta	1.00	Coleoptera	1.00	Carabidae	1.00	Harpalinae	1.00	Panagaeini	1.00	Panagaeus	1.00	Panagaeus_bipustulatus	1.00
GWOTF338-12		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Noctuinae_dummy_tribe	0.76	Xestia	0.64	Xestia_speciosa	0.14
BCHYM10753-15		Insecta	1.00	Hymenoptera	1.00	Crabronidae	1.00	Crabronidae_dummy_subfamily	1.00	Larrini	1.00	Tachysphex	1.00	Tachysphex_dimidiatus	1.00
BCHYM6193-15		Insecta	1.00	Hymenoptera	0.90	Ichneumonidae	0.74	Campopleginae	0.34	Campopleginae_dummy_tribe	0.34	Diadegma	0.21	Diadegma_laterale	0.10
GMGRA1787-13		Insecta	1.00	Diptera	1.00	Heleomyzidae	1.00	Heleomyzinae	1.00	Heleomyzini	1.00	Gymnomus	0.97	Gymnomus_amplicornis	0.97
GBCOE839-13		Insecta	1.00	Coleoptera	1.00	Mordellidae	1.00	Mordellinae	1.00	Mordellini	1.00	Mordella	1.00	Mordella_holomelaena	1.00
GMGRA764-13		Insecta	1.00	Hymenoptera	0.84	Ichneumonidae	0.73	Diplazontinae	0.30	Diplazontinae_dummy_tribe	0.30	Homotropus	0.30	Homotropus_collinus	0.13
FBAPD693-11		Insecta	0.99	Lepidoptera	0.36	Ichneumonidae	0.13	Olethreutinae	0.09	Eucosmini	0.06	Catocala	0.04	Gypsonoma_dealbana	0.04
FBLMT085-09		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Grapholitini	1.00	Cydia	1.00	Cydia_nigricana	1.00
FBAPC348-10		Insecta	1.00	Hymenoptera	1.00	Megachilidae	1.00	Megachilinae	1.00	Megachilini	1.00	Coelioxys	1.00	Coelioxys_rufescens	1.00
GWORO443-09		Insecta	1.00	Lepidoptera	1.00	Geometridae	0.72	Ennominae	0.53	Ennominae_dummy_tribe	0.53	Peribatodes	0.09	Peribatodes_secundaria	0.09
GWOSK764-11		Insecta	1.00	Lepidoptera	0.99	Noctuidae	0.43	Noctuinae	0.35	Arctiini	0.11	Tholera	0.09	Tholera_cespitis	0.08
FBACB028-11		Insecta	1.00	Hymenoptera	1.00	Vespidae	1.00	Eumeninae	1.00	Eumeninae_dummy_tribe	1.00	Odynerus	1.00	Odynerus_reniformis	1.00
GBDTA10085-21		Insecta	0.99	Lepidoptera	0.47	Chironomidae	0.08	Scopariinae	0.07	Scopariinae_dummy_tribe	0.07	Eudonia	0.07	Eudonia_sudetica	0.05
GWOSK782-11		Insecta	1.00	Lepidoptera	0.91	Hesperiidae	0.60	Hesperiinae	0.57	Hesperiini	0.57	Thymelicus	0.51	Thymelicus_lineola	0.51
GMGMP5004-18		Insecta	1.00	Diptera	0.61	Limoniidae	0.12	Limoniinae	0.07	Limoniinae_dummy_tribe	0.07	Brachycampta	0.05	Brachycampta_alternans	0.05
GBACU3749-13		Insecta	1.00	Hymenoptera	0.65	Vespidae	0.21	Eumeninae	0.11	Eumeninae_dummy_tribe	0.11	Vespula	0.07	Vespula_rufa	0.07
GMGMF1071-14		Insecta	0.99	Diptera	0.47	Tachinidae	0.14	Tachininae	0.07	Chrysidinae_dummy_tribe	0.05	Loewia	0.04	Azelia_nebulosa	0.03
FGMLD293-13		Insecta	1.00	Lepidoptera	1.00	Gelechiidae	1.00	Gelechiinae	1.00	Gelechiinae_dummy_tribe	1.00	Carpatolechia	1.00	Carpatolechia_alburnella	1.00
FBCOO917-13		Insecta	1.00	Coleoptera	0.78	Nitidulidae	0.32	Meligethinae	0.24	Meligethinae_dummy_tribe	0.24	Meligethes	0.11	Meligethes_atratus	0.06
GBLAC458-13		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Noctuinae_dummy_tribe	1.00	Apamea	1.00	Apamea_remissa	1.00
GMGRB724-13		Insecta	1.00	Diptera	0.77	Phoridae	0.13	Phorinae	0.13	Phorinae_dummy_tribe	0.13	Hilara	0.04	Spiniphora_excisa	0.04
FBCOD620-11		Insecta	1.00	Coleoptera	0.98	Ptiliidae	0.94	Ptiliinae	0.94	Acrotrichini	0.94	Acrotrichis	0.93	Acrotrichis_montandonii	0.93
FBLMT642-09		Insecta	1.00	Lepidoptera	1.00	Pterophoridae	1.00	Pterophorinae	1.00	Pterophorinae_dummy_tribe	1.00	Platyptilia	1.00	Platyptilia_gonodactyla	1.00
FBSYM169-09		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Nematinae_dummy_tribe	1.00	Pristiphora	1.00	Pristiphora_carinata_group	0.45
FBORT129-09		Insecta	0.99	Lepidoptera	0.37	Staphylinidae	0.09	Arctiinae	0.07	Lithosiini	0.07	Lithosia	0.07	Lithosia_quadra	0.07
FBLMV280-09		Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Hypenodinae	1.00	Hypenodinae_dummy_tribe	1.00	Hypenodes	1.00	Hypenodes_humidalis	1.00
FBSYB381-11		Insecta	1.00	Hymenoptera	0.97	Tenthredinidae	0.97	Nematinae	0.49	Nematinae_dummy_tribe	0.49	Pristiphora	0.39	Pristiphora_ruficornis_group	0.19
FGMLB697-13		Insecta	1.00	Lepidoptera	1.00	Gelechiidae	1.00	Gelechiinae	1.00	Gelechiinae_dummy_tribe	1.00	Gelechia	1.00	Gelechia_sororculella	1.00
GCOL9877-16		Insecta	0.99	Coleoptera	0.52	Staphylinidae	0.49	Scydmaeninae	0.44	Stenichnini	0.44	Euconnus	0.44	Euconnus_hirticollis	0.44
GBLAA1249-15		Insecta	1.00	Lepidoptera	1.00	Noctuidae	0.93	Noctuinae	0.90	Noctuinae_dummy_tribe	0.34	Lithophane	0.22	Eupsilia_transversa	0.16
GMGRH762-13		Insecta	1.00	Diptera	1.00	Mycetophilidae	1.00	Mycetophilinae	1.00	Exechiini	1.00	Exechia	1.00	Exechia_cornuta	1.00
GBLAA1458-15		Insecta	1.00	Lepidoptera	1.00	Noctuidae	0.99	Noctuinae	0.99	Hadenini	0.90	Lacanobia	0.41	Ceramica_pisi	0.25
ODOPE605-11		Insecta	1.00	Lepidoptera	1.00	Coleophoridae	1.00	Coleophorinae	1.00	Coleophorinae_dummy_tribe	1.00	Coleophora	1.00	Coleophora_trifolii	1.00
GMGMP8502-18		Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Ichneumoninae	1.00	Ichneumoninae_dummy_tribe	1.00	Stenodontus	1.00	Stenodontus_marginellus	1.00
GBORT915-15		Insecta	1.00	Diptera	0.49	Tortricidae	0.10	Olethreutinae	0.09	Rhagioninae_dummy_tribe	0.08	Rhagio	0.08	Sphingonotus_caerulans	0.08
FBCOK618-13		Insecta	1.00	Coleoptera	1.00	Curculionidae	1.00	Curculioninae	1.00	Anthonomini	1.00	Anthonomus	1.00	Anthonomus_pomorum	0.88
GMGMJ1300-14		Insecta	1.00	Hymenoptera	0.98	Ichneumonidae	0.98	Pimplinae	0.34	Ephialtini	0.21	Dolichomitus	0.16	Dolichomitus_tuberculatus	0.16
FBCOF184-12		Insecta	1.00	Coleoptera	0.61	Staphylinidae	0.24	Aphodiinae	0.22	Aphodiini	0.22	Melinopterus	0.16	Melinopterus_punctatosulcatus	0.09
FBHAP988-09		Insecta	1.00	Hymenoptera	0.85	Andrenidae	0.60	Andreninae	0.60	Andrenini	0.60	Andrena	0.60	Andrena_fulvida	0.36
FBHAP811-09		Insecta	1.00	Hymenoptera	0.99	Apidae	0.96	Apinae	0.96	Bombini	0.96	Bombus	0.96	Bombus_semenoviellus	0.37
FBACA155-10		Insecta	1.00	Hymenoptera	1.00	Crabronidae	1.00	Crabroninae	1.00	Crabronini	1.00	Crabro	1.00	Crabro_peltarius	0.99
FBAPC688-11		Insecta	1.00	Hymenoptera	0.92	Andrenidae	0.85	Andreninae	0.85	Andrenini	0.85	Andrena	0.85	Andrena_semilaevis	0.49
BNSB040-21		Insecta	1.00	Diptera	0.49	Chironomidae	0.13	Orthocladiinae	0.09	Orthocladiinae_dummy_tribe	0.09	Boletina	0.04	Planolinus_fasciatus	0.03
FGMLG240-15		Insecta	1.00	Lepidoptera	1.00	Gracillariidae	1.00	Lithocolletinae	1.00	Lithocolletinae_dummy_tribe	1.00	Phyllonorycter	1.00	Phyllonorycter_comparella	0.99
EULEP6007-20		Insecta	1.00	Lepidoptera	1.00	Lycaenidae	0.98	Polyommatinae	0.98	Polyommatinae_dummy_tribe	0.82	Phengaris	0.68	Phengaris_arion	0.68
GBLAA1138-15		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	Larentiinae_dummy_tribe	1.00	Pelurga	1.00	Pelurga_comitata	1.00
GMGMN1340-14		Insecta	1.00	Hymenoptera	0.40	Tenthredinidae	0.23	Selandriinae	0.11	Selandriinae_dummy_tribe	0.11	Sterictiphora	0.10	Sterictiphora_geminata	0.10
GMGMN340-14		Insecta	1.00	Diptera	0.51	Carabidae	0.14	Harpalinae	0.12	Zabrini	0.11	Amara	0.11	Amara_aenea	0.05
GMGML1529-14		Insecta	1.00	Hymenoptera	0.99	Ichneumonidae	0.98	Phygadeuontinae	0.33	Phygadeuontinae_dummy_tribe	0.33	Stenobarichneumon	0.12	Stenobarichneumon_citator	0.12
GBLAB1461-14		Insecta	1.00	Lepidoptera	1.00	Gelechiidae	1.00	Anomologinae	1.00	Anomologinae_dummy_tribe	1.00	Bryotropha	1.00	Bryotropha_desertella	1.00
GBCOF787-13		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Aleocharinae	1.00	Athetini	1.00	Atheta	1.00	Atheta_corvina	1.00
FBCON515-13		Insecta	1.00	Coleoptera	0.52	Dytiscidae	0.14	Hydroporinae	0.09	Hydroporini	0.09	Hydroporus	0.09	Hydroporus_geniculatus	0.05
GMGRE1593-13		Insecta	1.00	Hymenoptera	0.86	Ichneumonidae	0.85	Phygadeuontinae	0.31	Phygadeuontinae_dummy_tribe	0.31	Stibeutes	0.10	Stibeutes_brevicornis	0.10
FBCOF237-12		Insecta	1.00	Coleoptera	1.00	Curculionidae	1.00	Curculioninae	1.00	Curculionini	1.00	Archarius	1.00	Archarius_pyrrhoceras	1.00
GMGRB863-13		Insecta	0.98	Diptera	0.50	Cecidomyiidae	0.20	Micromyinae	0.20	Campylomyzini	0.10	Campylomyza	0.10	Campylomyza_dilatata	0.10
FBLMT472-09		Insecta	1.00	Lepidoptera	1.00	Gelechiidae	1.00	Dichomeridinae	1.00	Dichomeridinae_dummy_tribe	1.00	Brachmia	1.00	Brachmia_blandella	1.00
FBORT161-09		Insecta	1.00	Lepidoptera	0.42	Chironomidae	0.09	Aphodiinae	0.09	Aphodiini	0.09	Chilothorax	0.09	Chilothorax_paykulli	0.09
ODOPE642-11		Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Scopariinae	1.00	Scopariinae_dummy_tribe	1.00	Eudonia	1.00	Eudonia_murana	0.99
FBLMS363-09		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Enarmoniini	1.00	Ancylis	1.00	Ancylis_upupana	1.00
GBLAB695-13		Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Hypenodinae	1.00	Hypenodinae_dummy_tribe	1.00	Schrankia	1.00	Schrankia_costaestrigalis	1.00
GWOTF679-12		Insecta	1.00	Lepidoptera	1.00	Nymphalidae	1.00	Satyrinae	1.00	Satyrinae_dummy_tribe	1.00	Lopinga	1.00	Lopinga_achine	1.00
GCOL7816-16		Insecta	0.99	Coleoptera	0.45	Curculionidae	0.29	Entiminae	0.08	Phyllobiini	0.05	Phyllobius	0.05	Glyphipterix_equitella	0.02
GCOL12508-16		Insecta	1.00	Coleoptera	0.45	Chrysomelidae	0.16	Chrysomelinae	0.16	Chrysomelinae_dummy_tribe	0.16	Chrysolina	0.16	Chrysolina_polita	0.04
BCHYM6445-15		Insecta	1.00	Hymenoptera	0.63	Ichneumonidae	0.18	Pemphredoninae	0.12	Pemphredonini	0.12	Pemphredon	0.10	Pemphredon_littoralis	0.05
GBLAF846-14		Insecta	1.00	Lepidoptera	0.95	Geometridae	0.43	Ennominae	0.37	Ennominae_dummy_tribe	0.36	Chiasmia	0.10	Chiasmia_clathrata	0.10
FBSYB1324-12		Insecta	1.00	Hymenoptera	0.98	Tenthredinidae	0.98	Tenthredininae	0.72	Tenthredininae_dummy_tribe	0.72	Tenthredo	0.69	Tenthredo_zonula	0.22
GBCOB658-12		Insecta	1.00	Coleoptera	1.00	Scarabaeidae	1.00	Aphodiinae	1.00	Aphodiini	1.00	Nimbus	1.00	Nimbus_contaminatus	1.00
