ID	class	Prob_class	order	Prob_order	family	Prob_family	 subfamily	Prob_subfamily	tribe	Prob_tribe	genus	Prob_genus	 species	Prob_species
GBLAD690-14		Insecta	1.00	Lepidoptera	0.96	Gelechiidae	0.40	Gelechiinae	0.31	Gelechiinae_dummy_tribe	0.26	Altenia	0.20	Altenia_perspersella	0.20
GCOL6890-16		Insecta	1.00	Coleoptera	0.35	Ichneumonidae	0.17	Curculioninae	0.06	Orthocentrinae_dummy_tribe	0.05	Coleophora	0.04	Aperileptus_impurus	0.03
FBSYB882-12		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Allantinae_dummy_tribe	1.00	Empria	1.00	Empria_longicornis_group	0.98
GCOL13353-16		Insecta	1.00	Coleoptera	1.00	Elateridae	1.00	Cardiophorinae	1.00	Cardiophorinae_dummy_tribe	1.00	Cardiophorus	1.00	Cardiophorus_ruficollis	1.00
GBACU2246-13		Insecta	1.00	Hymenoptera	1.00	Vespidae	1.00	Eumeninae	1.00	Eumeninae_dummy_tribe	1.00	Ancistrocerus	1.00	Ancistrocerus_claripennis	1.00
FBSYB059-11		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Nematinae_dummy_tribe	1.00	Euura	1.00	Euura_viridis	0.37
GBCOU3446-13		Insecta	1.00	Coleoptera	0.59	Scarabaeidae	0.24	Aphodiinae	0.24	Aphodiini	0.24	Liothorax	0.20	Liothorax_niger	0.16
GBMWS020-15		Insecta	0.99	Lepidoptera	0.43	Ichneumonidae	0.17	Momphidae_dummy_subfamily	0.09	Momphidae_dummy_tribe	0.09	Mompha	0.09	Mompha_conturbatella	0.09
GWORO851-09		Insecta	1.00	Lepidoptera	1.00	Nymphalidae	1.00	Heliconiinae	1.00	Argynnini	1.00	Boloria	1.00	Boloria_thore	1.00
GWOR4182-09		Insecta	1.00	Lepidoptera	1.00	Drepanidae	1.00	Drepaninae	1.00	Drepaninae_dummy_tribe	1.00	Falcaria	1.00	Falcaria_lacertinaria	1.00
FBACA080-10		Insecta	1.00	Hymenoptera	1.00	Crabronidae	1.00	Crabroninae	1.00	Crabronini	1.00	Crossocerus	0.91	Crossocerus_lundbladi	0.21
GBSYM441-12		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Nematinae_dummy_tribe	1.00	Pristiphora	1.00	Pristiphora_punctifrons	1.00
AMTPE1957-15		Insecta	1.00	Diptera	1.00	Agromyzidae	0.98	Agromyzinae	0.98	Agromyzinae_dummy_tribe	0.98	Agromyza	0.98	Agromyza_nigripes	0.95
MIDGE904-09		Insecta	1.00	Diptera	0.66	Chironomidae	0.52	Chironominae	0.45	Chironomini	0.27	Tanytarsus	0.15	Kiefferulus_tendipediformis	0.07
GBSYM1601-13		Insecta	1.00	Hymenoptera	0.86	Tenthredinidae	0.80	Nematinae	0.29	Nematinae_dummy_tribe	0.29	Pristiphora	0.15	Stethomostus_fuliginosus	0.10
GBCOU1008-13		Insecta	1.00	Coleoptera	1.00	Curculionidae	1.00	Entiminae	1.00	Trachyphloeini	1.00	Romualdius	1.00	Romualdius_scaber	1.00
FBLMW942-10		Insecta	1.00	Lepidoptera	0.99	Geometridae	0.37	Larentiinae	0.29	Larentiinae_dummy_tribe	0.23	Phyllonorycter	0.10	Anania_crocealis	0.04
FBAQU1324-12		Insecta	1.00	Diptera	0.47	Chironomidae	0.12	Chironominae	0.06	Chironomini	0.06	Tipula	0.04	Dolichopeza_albipes	0.03
FBNE022-11		Insecta	0.96	Diptera	0.38	Chironomidae	0.16	Nepticulidae_dummy_subfamily	0.11	Nepticulidae_dummy_tribe	0.11	Stigmella	0.11	Pempeliella_ornatella	0.05
GMGRG1440-13		Insecta	1.00	Hymenoptera	1.00	Ichneumonidae	1.00	Tryphoninae	1.00	Tryphoninae_dummy_tribe	1.00	Polyblastus	1.00	Polyblastus_varitarsus	0.53
GBDTA9956-21		Insecta	0.99	Diptera	0.31	Ichneumonidae	0.12	Micromyinae	0.05	Lestremiinae_dummy_tribe	0.04	Eomastix	0.04	Eomastix_incerta	0.04
GBBSP1591-15		Arachnida	0.89	Araneae	0.89	Theridiidae	0.41	Theridiidae_dummy_subfamily	0.41	Theridiidae_dummy_tribe	0.41	Yunohamella	0.12	Yunohamella_palmgreni	0.12
GBCOU3043-13		Insecta	1.00	Coleoptera	0.82	Staphylinidae	0.34	Aphodiinae	0.12	Aphodiini	0.12	Oxyomus	0.10	Oxyomus_sylvestris	0.10
FBAPB809-09		Insecta	1.00	Hymenoptera	1.00	Megachilidae	1.00	Megachilinae	1.00	Anthidiini	1.00	Stelis	1.00	Stelis_punctulatissima	1.00
GWOR4166-09		Insecta	1.00	Lepidoptera	0.90	Tortricidae	0.37	Tortricinae	0.19	Enarmoniini	0.12	Ancylis	0.12	Lozotaenia_forsterana	0.04
GBBSP1172-15		Arachnida	1.00	Araneae	1.00	Linyphiidae	1.00	Linyphiidae_dummy_subfamily	1.00	Linyphiidae_dummy_tribe	1.00	Kaestneria	1.00	Kaestneria_pullata	1.00
FBLMT109-09		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Tortricinae	1.00	Cochylini	1.00	Aethes	1.00	Aethes_cnicana	0.71
GWORL608-09		Insecta	1.00	Lepidoptera	1.00	Pyralidae	1.00	Phycitinae	1.00	Phycitinae_dummy_tribe	1.00	Eurhodope	1.00	Eurhodope_cirrigerella	1.00
GBMWB2170-15		Insecta	1.00	Diptera	1.00	Sciomyzidae	1.00	Phaeomyiinae	1.00	Phaeomyiinae_dummy_tribe	1.00	Pelidnoptera	1.00	Pelidnoptera_fuscipennis	1.00
GBBSP023-15		Arachnida	1.00	Araneae	1.00	Lycosidae	1.00	Lycosidae_dummy_subfamily	1.00	Lycosidae_dummy_tribe	1.00	Pardosa	0.99	Pardosa_eiseni	0.64
GCOL5414-16		Insecta	1.00	Coleoptera	1.00	Chrysomelidae	1.00	Cryptocephalinae	1.00	Cryptocephalini	1.00	Cryptocephalus	1.00	Cryptocephalus_androgyne	0.60
FBCOI802-12		Insecta	1.00	Coleoptera	0.46	Geometridae	0.07	Larentiinae	0.07	Bibioninae_dummy_tribe	0.05	Bibio	0.05	Bibio_nigriventris	0.05
GBSYM045-12		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerini	1.00	Dolerus	1.00	Dolerus_liogaster	0.98
FBCOC093-10		Insecta	1.00	Coleoptera	0.59	Staphylinidae	0.48	Scydmaeninae	0.45	Stenichnini	0.45	Stenichnus	0.45	Stenichnus_scutellaris	0.34
GBLAA1255-15		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	Eupitheciini	1.00	Eupithecia	1.00	Eupithecia_linariata	1.00
GMGMA047-14		Insecta	1.00	Diptera	0.91	Agromyzidae	0.54	Phytomyzinae	0.54	Phytomyzinae_dummy_tribe	0.54	Phytomyza	0.51	Phytomyza_farfarella	0.32
GMGMP3134-18		Insecta	1.00	Hymenoptera	0.44	Tenthredinidae	0.17	Phygadeuontinae	0.11	Phygadeuontinae_dummy_tribe	0.11	Euura	0.06	Orthotrichia_costalis	0.05
GBDTA9922-21		Insecta	1.00	Lepidoptera	0.40	Tenthredinidae	0.08	Spilomelinae	0.05	Spilomelinae_dummy_tribe	0.05	Phyllonorycter	0.04	Stethomostus_fuliginosus	0.03
GBMIX2420-15		Insecta	1.00	Lepidoptera	0.34	Ichneumonidae	0.11	Phaoniinae	0.04	Phaoniini	0.04	Helina	0.03	Apalochrus_femoralis	0.03
GWORL470-09		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Xylenini	1.00	Mesogona	0.98	Mesogona_oxalina	0.98
GBCOC177-12		Insecta	1.00	Coleoptera	1.00	Brentidae	1.00	Apioninae	1.00	Apionini	1.00	Apion	1.00	Apion_frumentarium	1.00
NODES022-21		Insecta	1.00	Diptera	1.00	Tachinidae	1.00	Exoristinae	1.00	Blondeliini	1.00	Blondelia	1.00	Blondelia_nigripes	1.00
GWORO797-09		Insecta	1.00	Lepidoptera	1.00	Lycaenidae	1.00	Polyommatinae	1.00	Polyommatini	1.00	Plebejus	1.00	Plebejus_idas	1.00
FBARB556-11		Arachnida	1.00	Araneae	1.00	Philodromidae	1.00	Philodromidae_dummy_subfamily	1.00	Philodromidae_dummy_tribe	1.00	Thanatus	1.00	Thanatus_formicinus	1.00
GWOTI793-12		Insecta	1.00	Lepidoptera	1.00	Geometridae	0.64	Sterrhinae	0.49	Sterrhinae_dummy_tribe	0.49	Idaea	0.48	Idaea_humiliata	0.43
FBCOG1536-12		Insecta	1.00	Coleoptera	0.59	Carabidae	0.46	Harpalinae	0.40	Harpalini	0.21	Harpalus	0.10	Acupalpus_exiguus	0.05
GMGMU241-20		Insecta	1.00	Diptera	1.00	Agromyzidae	1.00	Agromyzinae	1.00	Agromyzinae_dummy_tribe	1.00	Agromyza	1.00	Agromyza_nigrella	1.00
DEEUR014-11		Insecta	1.00	Lepidoptera	1.00	Depressariidae	0.99	Depressariinae	0.99	Depressariinae_dummy_tribe	0.99	Agonopterix	0.99	Agonopterix_angelicella	0.30
FBLMS244-09		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Tortricinae	1.00	Cochylini	1.00	Eupoecilia	1.00	Eupoecilia_ambiguella	1.00
GWOSA736-10		Insecta	1.00	Lepidoptera	1.00	Nymphalidae	1.00	Heliconiinae	1.00	Argynnini	1.00	Brenthis	1.00	Brenthis_ino	1.00
GBEPT2261-15		Insecta	1.00	Trichoptera	1.00	Limnephilidae	1.00	Limnephilinae	1.00	Limnephilinae_dummy_tribe	1.00	Limnephilus	1.00	Limnephilus_flavicornis	1.00
FBAQU1374-13		Insecta	1.00	Trichoptera	1.00	Leptoceridae	1.00	Leptocerinae	1.00	Leptocerinae_dummy_tribe	1.00	Oecetis	1.00	Oecetis_lacustris	1.00
JPCAD019-08		Insecta	1.00	Trichoptera	1.00	Ecnomidae	1.00	Ecnomidae_dummy_subfamily	1.00	Ecnomidae_dummy_tribe	1.00	Ecnomus	1.00	Ecnomus_tenellus	1.00
GBMIX3403-17		Insecta	0.89	Hymenoptera	0.63	Crabronidae	0.51	Crabronidae_dummy_subfamily	0.41	Larrini	0.41	Tachysphex	0.41	Tachysphex_obscuripennis	0.21
FBAQU364-09		Insecta	1.00	Trichoptera	0.94	Limnephilidae	0.93	Limnephilinae	0.93	Limnephilinae_dummy_tribe	0.93	Limnephilus	0.41	Chilostigma_sieboldi	0.23
GBBSP299-15		Arachnida	1.00	Araneae	1.00	Linyphiidae	0.25	Linyphiidae_dummy_subfamily	0.25	Linyphiidae_dummy_tribe	0.25	Theridion	0.12	Theridion_varians	0.11
FBAPB339-09		Insecta	0.99	Hymenoptera	0.65	Halictidae	0.30	Halictinae	0.30	Halictini	0.30	Sphecodes	0.10	Halictus_rubicundus	0.09
GBBSP233-15		Arachnida	1.00	Araneae	1.00	Linyphiidae	0.98	Linyphiidae_dummy_subfamily	0.98	Linyphiidae_dummy_tribe	0.98	Agyneta	0.61	Agyneta_subtilis	0.12
BCHYM2284-14		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Nematinae_dummy_tribe	1.00	Pristiphora	1.00	Pristiphora_leucopus	1.00
GWORA2470-09		Insecta	1.00	Lepidoptera	0.99	Lycaenidae	0.98	Theclinae	0.98	Theclinae_dummy_tribe	0.98	Favonius	0.98	Favonius_quercus	0.98
FBCON853-13		Insecta	0.99	Coleoptera	0.63	Curculionidae	0.46	Ceutorhynchinae	0.20	Ceutorhynchini	0.18	Hypera	0.16	Glocianus_fennicus	0.07
FBLMZ674-12		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Eucosmini	1.00	Epiblema	1.00	Epiblema_graphana	1.00
FBCOB687-10		Insecta	1.00	Coleoptera	0.56	Staphylinidae	0.21	Aleocharinae	0.09	Anisotomini	0.08	Hydroporus	0.06	Anisotoma_glabra	0.06
FBCOJ839-13		Insecta	1.00	Coleoptera	0.59	Staphylinidae	0.33	Aleocharinae	0.16	Oxypodini	0.09	Elachista	0.07	Oxypoda_alternans	0.04
EULEP6149-20		Insecta	1.00	Lepidoptera	0.84	Nymphalidae	0.40	Satyrinae	0.40	Satyrini	0.38	Oeneis	0.33	Oeneis_norna	0.23
LNAUY224-19		Insecta	1.00	Lepidoptera	1.00	Coleophoridae	0.86	Coleophorinae	0.86	Coleophorinae_dummy_tribe	0.86	Coleophora	0.86	Coleophora_pappiferella	0.11
FBAPC590-11		Insecta	1.00	Hymenoptera	0.93	Halictidae	0.87	Halictinae	0.87	Halictini	0.87	Sphecodes	0.86	Sphecodes_gibbus	0.78
GBA8981-12		Insecta	1.00	Diptera	0.45	Chironomidae	0.09	Eristalinae	0.06	Sepsinae_dummy_tribe	0.05	Themira	0.05	Themira_nigricornis	0.05
GCOL5949-16		Insecta	1.00	Coleoptera	0.95	Cantharidae	0.64	Malthininae	0.64	Malthodini	0.64	Malthodes	0.64	Malthodes_pumilus	0.40
BCHYM8668-15		Insecta	1.00	Hymenoptera	0.99	Ichneumonidae	0.97	Ichneumoninae	0.68	Ichneumoninae_dummy_tribe	0.68	Cratichneumon	0.16	Tycherus_ophthalmicus	0.12
GWOR4035-09		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Tholerini	1.00	Cerapteryx	1.00	Cerapteryx_graminis	1.00
GMGRB800-13		Insecta	1.00	Diptera	0.73	Tachinidae	0.18	Phorinae	0.12	Phorinae_dummy_tribe	0.12	Agonum	0.04	Spiniphora_excisa	0.04
GBCM4989-17		Insecta	0.94	Diptera	0.55	Chironomidae	0.20	Chironominae	0.10	Chironomini	0.08	Polypedilum	0.06	Polypedilum_tritum	0.06
FBLMT736-09		Insecta	1.00	Lepidoptera	0.96	Noctuidae	0.22	Noctuinae	0.19	Oegoconiinae_dummy_tribe	0.15	Oegoconia	0.15	Oegoconia_deauratella	0.15
AMTPC039-15		Insecta	1.00	Lepidoptera	1.00	Lasiocampidae	1.00	Lasiocampinae	1.00	Lasiocampinae_dummy_tribe	1.00	Lasiocampa	1.00	Lasiocampa_quercus	1.00
GBCOF472-13		Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Aleocharinae	1.00	Athetini	1.00	Atheta	1.00	Atheta_procera	1.00
FBLMV797-09		Insecta	1.00	Lepidoptera	1.00	Pyralidae	1.00	Phycitinae	1.00	Phycitinae_dummy_tribe	1.00	Rhodophaea	0.86	Rhodophaea_formosa	0.86
FBLMX171-11		Insecta	1.00	Lepidoptera	1.00	Noctuidae	0.97	Noctuinae	0.96	Xylenini	0.56	Mesogona	0.30	Mesogona_oxalina	0.30
BCHYM1599-14		Insecta	0.99	Hymenoptera	0.96	Crabronidae	0.93	Crabronidae_dummy_subfamily	0.78	Larrini	0.77	Tachysphex	0.77	Tachysphex_helveticus	0.34
GWOTI775-12		Insecta	1.00	Lepidoptera	0.98	Geometridae	0.73	Sterrhinae	0.58	Sterrhinae_dummy_tribe	0.58	Idaea	0.55	Idaea_sylvestraria	0.21
BCHYM5239-14		Insecta	1.00	Hymenoptera	0.76	Ichneumonidae	0.66	Pimplinae	0.11	Pimplinae_dummy_tribe	0.09	Acrodactyla	0.07	Acrodactyla_quadrisculpta	0.06
FBLMZ180-12		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Plusiinae	1.00	Plusiini	1.00	Polychrysia	1.00	Polychrysia_moneta	1.00
GMGRE793-13		Insecta	0.99	Hymenoptera	0.86	Ichneumonidae	0.77	Phygadeuontinae	0.16	Phygadeuontinae_dummy_tribe	0.16	Mesoleptus	0.10	Mesoleptus_congener	0.07
FBAPC168-10		Insecta	1.00	Hymenoptera	0.98	Apidae	0.86	Nomadinae	0.80	Nomadini	0.72	Nomada	0.72	Nomada_lathburiana	0.15
FBLMZ338-12		Insecta	1.00	Lepidoptera	1.00	Depressariidae	1.00	Cryptolechiinae	1.00	Cryptolechiinae_dummy_tribe	1.00	Orophia	1.00	Orophia_ferrugella	1.00
FBLMZ306-12		Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Scopariinae	1.00	Scopariinae_dummy_tribe	1.00	Scoparia	1.00	Scoparia_subfusca	1.00
GBMTB897-15		Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Chironominae	1.00	Tanytarsini	1.00	Tanytarsus	1.00	Tanytarsus_usmaensis	1.00
GBACU3336-13		Insecta	1.00	Hymenoptera	0.97	Philanthidae	0.94	Philanthinae	0.94	Cercerini	0.94	Cerceris	0.94	Cerceris_ruficornis	0.92
GBMYR1275-16		Insecta	0.99	Coleoptera	0.33	Miridae	0.09	Atomariinae	0.06	Atomariinae_dummy_tribe	0.06	Atomaria	0.06	Atomaria_wollastoni	0.06
GCOL12542-16		Insecta	1.00	Coleoptera	0.60	Staphylinidae	0.26	Aleocharinae	0.12	Staphylinini	0.07	Enochrus	0.06	Scaphidium_quadrimaculatum	0.05
FBLMZ236-12		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Eucosmini	1.00	Pelochrista	1.00	Pelochrista_caecimaculana	1.00
FGMLA320-12		Insecta	1.00	Lepidoptera	1.00	Gracillariidae	1.00	Lithocolletinae	1.00	Lithocolletinae_dummy_tribe	1.00	Phyllonorycter	1.00	Phyllonorycter_sagitella	1.00
GBCOU2296-13		Insecta	1.00	Coleoptera	0.79	Carabidae	0.43	Harpalinae	0.21	Carabini	0.16	Carabus	0.16	Carabus_problematicus	0.10
FBLMT118-09		Insecta	1.00	Lepidoptera	1.00	Tortricidae	0.93	Tortricinae	0.90	Tortricini	0.88	Acleris	0.86	Acleris_sparsana	0.17
GBLAA1280-15		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Noctuinae_dummy_tribe	1.00	Apamea	1.00	Apamea_lithoxylaea	1.00
FBACA841-10		Insecta	1.00	Hymenoptera	0.74	Ichneumonidae	0.58	Phygadeuontinae	0.19	Phygadeuontinae_dummy_tribe	0.19	Phygadeuon	0.08	Zaglyptus_varipes	0.08
GWOTF289-12		Insecta	1.00	Lepidoptera	1.00	Nolidae	1.00	Nolinae	1.00	Nolinae_dummy_tribe	1.00	Meganola	1.00	Meganola_strigula	1.00
GBBSP1936-15		Arachnida	1.00	Araneae	1.00	Thomisidae	1.00	Thomisidae_dummy_subfamily	1.00	Thomisidae_dummy_tribe	1.00	Coriarachne	1.00	Coriarachne_depressa	1.00
FBAQU273-09		Insecta	1.00	Trichoptera	1.00	Phryganeidae	1.00	Phryganeinae	1.00	Phryganeinae_dummy_tribe	1.00	Phryganea	1.00	Phryganea_bipunctata	1.00
FBSYB783-11		Insecta	1.00	Hymenoptera	1.00	Argidae	1.00	Arginae	1.00	Arginae_dummy_tribe	1.00	Arge	1.00	Arge_ustulata	0.36
GBCOD023-13		Insecta	1.00	Coleoptera	1.00	Cryptophagidae	1.00	Atomariinae	1.00	Atomariinae_dummy_tribe	1.00	Atomaria	1.00	Atomaria_pusilla	1.00
GMGMM1102-14		Insecta	1.00	Hymenoptera	0.86	Ichneumonidae	0.86	Banchinae	0.55	Atrophini	0.53	Lissonota	0.53	Lissonota_nigridens	0.09
GMGRE754-13		Insecta	1.00	Hymenoptera	0.96	Ichneumonidae	0.95	Pimplinae	0.22	Orthocentrinae_dummy_tribe	0.17	Pimpla	0.15	Pimpla_spuria	0.09
FBSYB747-11		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Allantinae_dummy_tribe	1.00	Ametastegia	1.00	Ametastegia_pallipes	1.00
GWORL570-09		Insecta	1.00	Lepidoptera	1.00	Pyralidae	1.00	Galleriinae	1.00	Galleriinae_dummy_tribe	1.00	Achroia	1.00	Achroia_grisella	1.00
GMGRC2639-13		Insecta	1.00	Diptera	0.99	Muscidae	0.66	Coenosiinae	0.66	Coenosiini	0.59	Coenosia	0.51	Coenosia_pudorosa	0.13
GBCOB527-12		Insecta	1.00	Coleoptera	0.61	Staphylinidae	0.19	Harpalinae	0.09	Aphodiini	0.05	Crossopalpus	0.04	Crossopalpus_setiger	0.04
GCOL10216-16		Insecta	1.00	Coleoptera	1.00	Curculionidae	1.00	Scolytinae	1.00	Scolytini	1.00	Scolytus	1.00	Scolytus_ratzeburgii	1.00
FBHET738-12		Insecta	1.00	Hemiptera	0.45	Tingidae	0.26	Tinginae	0.26	Tingini	0.26	Catoplatus	0.16	Catoplatus_fabricii	0.16
GWORU536-10		Insecta	1.00	Lepidoptera	0.99	Noctuidae	0.20	Momphidae_dummy_subfamily	0.14	Momphidae_dummy_tribe	0.14	Mompha	0.14	Mompha_sturnipennella	0.06
GWOSN294-11		Insecta	1.00	Lepidoptera	0.96	Geometridae	0.51	Ennominae	0.21	Ennominae_dummy_tribe	0.21	Hemithea	0.10	Hemithea_aestivaria	0.10
GBACU134-12		Insecta	1.00	Hymenoptera	1.00	Pemphredonidae	1.00	Pemphredoninae	1.00	Pemphredonini	1.00	Pemphredon	1.00	Pemphredon_wesmaeli	1.00
GMGRE1630-13		Insecta	1.00	Hymenoptera	0.71	Ichneumonidae	0.31	Crabroninae	0.14	Crabronini	0.14	Crossocerus	0.05	Elampus_constrictus	0.04
FBCOP736-13		Insecta	1.00	Coleoptera	0.46	Brentidae	0.28	Apioninae	0.28	Apionini	0.28	Eutrichapion	0.15	Eutrichapion_viciae	0.09
GBLAA884-14		Insecta	1.00	Lepidoptera	0.97	Noctuidae	0.40	Noctuinae	0.24	Arctiini	0.13	Arctia	0.09	Rivula_sericealis	0.07
GBDTA10569-21		Insecta	0.99	Lepidoptera	0.50	Ichneumonidae	0.15	Phygadeuontinae	0.07	Phygadeuontinae_dummy_tribe	0.07	Phygadeuon	0.04	Deileptenia_ribeata	0.03
GBCOL224-12		Insecta	1.00	Coleoptera	1.00	Attelabidae	1.00	Rhynchitinae	1.00	Rhynchitini	1.00	Involvulus	1.00	Involvulus_cupreus	1.00
GWOR3871-09		Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Caradrinini	1.00	Atypha	1.00	Atypha_pulmonaris	1.00
GWOSI137-10		Insecta	1.00	Lepidoptera	0.90	Geometridae	0.82	Larentiinae	0.77	Eupitheciini	0.74	Eupithecia	0.74	Eupithecia_selinata	0.14
GBMIX1878-15		Insecta	1.00	Plecoptera	1.00	Nemouridae	1.00	Amphinemurinae	1.00	Amphinemurinae_dummy_tribe	1.00	Amphinemura	1.00	Amphinemura_borealis	1.00
BASYM1593-11		Insecta	1.00	Hymenoptera	1.00	Cimbicidae	1.00	Abiinae	1.00	Abiinae_dummy_tribe	1.00	Abia	1.00	Abia_fasciata	1.00
FBSYB240-11		Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Nematinae_dummy_tribe	1.00	Pristiphora	1.00	Pristiphora_abietina_group	0.82
FBLMS324-09		Insecta	1.00	Lepidoptera	1.00	Tortricidae	1.00	Olethreutinae	1.00	Eucosmini	1.00	Epinotia	1.00	Epinotia_bilunana	1.00
GWOSR447-11		Insecta	1.00	Lepidoptera	0.99	Geometridae	0.44	Geometrinae	0.32	Geometrinae_dummy_tribe	0.32	Comibaena	0.30	Comibaena_bajularia	0.30
FBCOC522-10		Insecta	1.00	Coleoptera	0.44	Staphylinidae	0.14	Omaliinae	0.09	Omaliini	0.09	Omalium	0.09	Myrmechixenus_vaporariorum	0.09
GMGMO730-18		Insecta	1.00	Hymenoptera	0.49	Ichneumonidae	0.24	Larentiinae	0.07	Larentiinae_dummy_tribe	0.07	Cyrnus	0.05	Cyrnus_fennicus	0.04
FBACA192-10		Insecta	1.00	Hymenoptera	1.00	Vespidae	1.00	Eumeninae	1.00	Eumeninae_dummy_tribe	1.00	Ancistrocerus	1.00	Ancistrocerus_antilope	1.00
GBCOC049-12		Insecta	1.00	Coleoptera	1.00	Scarabaeidae	1.00	Aphodiinae	1.00	Aphodiini	1.00	Bodilopsis	1.00	Bodilopsis_rufa	1.00
FBAPC360-10		Insecta	1.00	Hymenoptera	0.59	Megachilidae	0.49	Megachilinae	0.49	Osmiini	0.42	Heriades	0.17	Heriades_truncorum	0.17
GMGRD2389-13		Insecta	1.00	Diptera	0.61	Sciaridae	0.36	Sciaridae_dummy_subfamily	0.36	Sciaridae_dummy_tribe	0.36	Bradysia	0.24	Bradysia_subalpina	0.06
GWOR3923-09		Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Erebinae	1.00	Catocalini	1.00	Catocala	1.00	Catocala_fraxini	1.00
GCOL9082-16		Insecta	1.00	Coleoptera	1.00	Helophoridae	1.00	Helophoridae_dummy_subfamily	1.00	Helophoridae_dummy_tribe	1.00	Helophorus	1.00	Helophorus_strigifrons	1.00
FBLMT715-09		Insecta	1.00	Lepidoptera	1.00	Glyphipterigidae	1.00	Acrolepiinae	1.00	Acrolepiinae_dummy_tribe	1.00	Acrolepiopsis	1.00	Acrolepiopsis_assectella	1.00
GDIP3727-22		Insecta	1.00	Diptera	1.00	Chironomidae	1.00	Orthocladiinae	1.00	Orthocladiinae_dummy_tribe	1.00	Corynoneura	1.00	Corynoneura_coronata	1.00
GBEPT144-13		Insecta	0.99	Diptera	0.50	Tipulidae	0.14	Tipulinae	0.13	Tipulinae_dummy_tribe	0.13	Tipula	0.12	Ilybius_subtilis	0.04
GWORP379-09		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	Eupitheciini	1.00	Eupithecia	1.00	Eupithecia_linariata	0.97
FBSYM368-10		Insecta	1.00	Hymenoptera	1.00	Cephidae	1.00	Cephinae	1.00	Cephinae_dummy_tribe	1.00	Phylloecus	1.00	Phylloecus_xanthostoma	1.00
FBLMX103-11		Insecta	1.00	Lepidoptera	1.00	Zygaenidae	1.00	Procridinae	1.00	Procridini	1.00	Adscita	1.00	Adscita_statices	1.00
MYFAB272-10		Insecta	1.00	Lepidoptera	0.45	Tortricidae	0.10	Tortricinae	0.06	Gelechiinae_dummy_tribe	0.06	Gelechia	0.05	Arctoconopa_zonata	0.04
GBLAB651-13		Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Ennominae	1.00	Ennominae_dummy_tribe	1.00	Psodos	1.00	Psodos_coracina	1.00
GBCOU3559-13		Insecta	1.00	Coleoptera	1.00	Scarabaeidae	1.00	Aphodiinae	1.00	Aphodiini	1.00	Chilothorax	1.00	Chilothorax_distinctus	1.00
BNSB007-21		Insecta	1.00	Diptera	0.53	Mycetophilidae	0.12	Noctuinae	0.08	Anthomyiidae_dummy_tribe	0.08	Boletina	0.06	Lyonetia_clerkella	0.03
GBEPT790-14		Insecta	1.00	Trichoptera	1.00	Limnephilidae	1.00	Limnephilinae	1.00	Limnephilinae_dummy_tribe	1.00	Limnephilus	1.00	Limnephilus_flavicornis	1.00
GCOL925-16		Insecta	1.00	Coleoptera	1.00	Hydrophilidae	1.00	Enochrinae	1.00	Enochrinae_dummy_tribe	1.00	Enochrus	1.00	Enochrus_quadripunctatus	0.71
GMGMV1294-20		Insecta	0.96	Hymenoptera	0.79	Braconidae	0.31	Exothecinae	0.13	Exothecinae_dummy_tribe	0.13	Colastes	0.13	Colastes_braconius	0.13
ODOPE482-11		Insecta	1.00	Lepidoptera	1.00	Crambidae	1.00	Acentropinae	1.00	Acentropinae_dummy_tribe	1.00	Elophila	1.00	Elophila_nymphaeata	1.00
FBSYM263-09		Insecta	1.00	Hymenoptera	1.00	Pamphiliidae	1.00	Pamphiliinae	1.00	Pamphiliinae_dummy_tribe	1.00	Pamphilius	1.00	Pamphilius_gyllenhali	1.00
