ID	kingdom	phylum	class	order	family	genus	species
MH388366	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HQ880808	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HQ880809	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH859162	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EF409766	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF537248	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF478577	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH388368	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AJ849467	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AJ849468	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH388369	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK123972	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
LR133895	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
LR133896	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY046180	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY929152	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY929153	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY046182	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK045851	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH812994	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY046184	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB524812	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF588672	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY046185	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EU707893	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX238886	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN325085	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX306490	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FJ491662	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY046186	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX306491	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY046188	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX306492	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
DQ987913	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EU707896	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX306493	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EU707897	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY046189	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MG682072	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EU707898	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EU707899	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MG682073	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB016352	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY830855	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB034270	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EU330945	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB016355	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MG682077	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH806360	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH806361	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT822612	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB016359	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
DQ485670	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY362410	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN899340	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY916743	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN899341	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN854449	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JX392855	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ780428	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN899342	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KM107901	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN899343	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KM587984	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC287235	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KM107902	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY916746	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN899344	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB044372	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB044373	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN899345	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN899346	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY105313	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX866395	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JQ906762	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN899348	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY362419	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB011145	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN899349	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB011147	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN473060	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
LC508117	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN473061	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF673470	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB011149	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY703619	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW264072	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF379631	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MW264073	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH104719	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
Z73793	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF379632	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF379633	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
GU474801	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KP165570	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF379634	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB016813	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF379635	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF379636	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ415535	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KP247573	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF379637	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KP165574	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ461893	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF379638	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ415537	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OP730894	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ415538	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KP165576	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF291228	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KP165577	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HQ026746	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC005770	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN638861	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KR069081	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN638862	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC005771	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OP184074	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN638863	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC005772	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK014869	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HQ026749	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC005773	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC005774	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KT215283	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH599111	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
DQ028268	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC005775	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB003280	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KT215284	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF732350	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB024220	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB003281	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FJ386431	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KT215286	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC005777	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OL711623	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK828652	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC005778	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KT215288	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT319410	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KT215289	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK244396	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX657351	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF537250	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK244397	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB011606	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EU818715	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF732357	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN047116	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MG747496	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KT952363	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK443383	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT319414	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF732359	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MG747498	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN047119	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF478584	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK995874	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF478585	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY440086	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK606539	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF421099	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY440089	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN017444	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY046191	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC455237	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC455238	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KP636829	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY046193	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EU075198	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC455239	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EU282502	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY046195	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KT698845	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB033419	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN205979	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB0819015	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MG682080	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MG682082	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT671229	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY205719	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB037301	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JQ723051	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OM743957	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB016364	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF901686	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT822620	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK347800	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MG682089	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB016369	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH880204	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK347803	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
L14502	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FJ627252	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY249072	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN899350	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN899351	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB044380	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ024101	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN918548	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN899353	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN899354	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB011151	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB038171	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF827449	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN899356	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JQ906770	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC479692	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY362427	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY105322	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT935173	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN899357	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC710085	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN899358	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT935175	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC710087	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JN899359	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KU739803	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX418642	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY579446	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH213386	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF220055	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY105328	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KT306947	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KT306948	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KT820111	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ415540	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FJ664883	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KT306949	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB360356	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ676521	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF291231	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ415541	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ415542	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
DQ647501	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF257793	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ415543	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK014870	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB016823	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ415544	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KR476717	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB020341	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ415546	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KR476719	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KT820119	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
DQ028270	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK602650	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX228846	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ415548	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
DQ028271	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB002429	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF257799	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK014878	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC005781	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH366575	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN638873	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK014879	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC005782	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC005783	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN638874	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
LR994413	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC005784	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN638876	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC005785	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF732360	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN638877	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB003291	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AJ315826	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB011611	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN047120	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
LT906655	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EF652476	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EU909465	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH460420	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EF652477	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC005789	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF732363	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EU909467	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
FN668794	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK343469	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF732364	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB003295	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
EF652479	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB011614	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN047123	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB003296	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF806376	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
LT906659	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF732366	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB011616	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HQ406818	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
HQ880822	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF732367	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB011617	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK995881	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT177212	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF732368	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB011618	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY440092	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY440093	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH795091	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MH795092	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK995884	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AY692087	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY440095	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB015500	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB028120	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT319429	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC455240	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
DQ873601	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
JX948232	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB015501	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC455241	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB015502	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB015503	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KP727578	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
DQ873603	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF062787	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF062788	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AB329720	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
DQ873606	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC455245	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AF062789	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MG845230	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK391514	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ206503	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB015508	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AJ133432	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC455248	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN749235	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK391517	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
AJ133433	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KC455249	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KJ740718	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY852473	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OM743960	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MK391518	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KY852475	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MN994575	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MF167586	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KX019807	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
UDB016370	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KT711001	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
KF274644	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OM743965	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
MT671239	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
