ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	genus	Prob_genus	species	Prob_species
FBSYB747-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Ametastegia	1.00	Ametastegia_pallipes	1.00
FBSYB748-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Ametastegia	1.00	Ametastegia_pallipes	1.00
FBSYB754-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Empria	1.00	Empria_liturata	1.00
FBSYB755-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Empria	1.00	Empria_liturata	1.00
FBSYB756-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Empria	1.00	Empria_liturata	1.00
FBSYB757-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Empria	1.00	Empria_liturata	1.00
FBSYB761-11	Insecta	1.00	Hymenoptera	1.00	Cimbicidae	1.00	Abiinae	1.00	Abia	1.00	Abia_aenea	1.00
FBSYB763-11	Insecta	1.00	Hymenoptera	0.94	Cimbicidae	0.79	Abiinae	0.68	Abia	0.68	Abia_fasciata	0.56
FBSYB764-11	Insecta	1.00	Hymenoptera	1.00	Cimbicidae	1.00	Abiinae	1.00	Abia	1.00	Abia_candens	1.00
FBSYB765-11	Insecta	1.00	Hymenoptera	1.00	Cimbicidae	1.00	Abiinae	1.00	Abia	1.00	Abia_candens	1.00
FBSYB768-11	Insecta	1.00	Hymenoptera	0.58	Pamphiliidae	0.38	Cephalciinae	0.37	Acantholyda	0.32	Acantholyda_flaviceps	0.17
FBSYB769-11	Insecta	1.00	Hymenoptera	0.50	Pamphiliidae	0.31	Cephalciinae	0.29	Acantholyda	0.24	Acantholyda_flaviceps	0.09
FBSYB767-11	Insecta	1.00	Hymenoptera	1.00	Cimbicidae	1.00	Abiinae	1.00	Abia	1.00	Abia_nitens	1.00
FBSYB766-11	Insecta	1.00	Hymenoptera	0.99	Cimbicidae	0.96	Abiinae	0.94	Abia	0.94	Abia_candens	0.60
FBSYB775-11	Insecta	1.00	Hymenoptera	0.97	Tenthredinidae	0.94	Tenthredininae	0.68	Aglaostigma	0.33	Aglaostigma_fulvipes	0.30
FBSYB777-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Allantus	1.00	Allantus_cinctus	0.45
FBSYB780-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Allantus	1.00	Allantus_rufocinctus	0.96
FBSYB783-11	Insecta	1.00	Hymenoptera	1.00	Argidae	1.00	Arginae	1.00	Arge	1.00	Arge_ustulata_group	0.86
FBSYB784-11	Insecta	1.00	Hymenoptera	1.00	Argidae	1.00	Arginae	1.00	Arge	1.00	Arge_ustulata_group	0.78
FBSYB792-11	Insecta	1.00	Hymenoptera	1.00	Pamphiliidae	1.00	Cephalciinae	1.00	Cephalcia	1.00	Cephalcia_nr._abietis	0.60
FBSYB788-11	Insecta	1.00	Hymenoptera	1.00	Argidae	1.00	Arginae	1.00	Arge	1.00	Arge_ustulata	0.55
FBSYB786-11	Insecta	1.00	Hymenoptera	1.00	Argidae	1.00	Arginae	1.00	Arge	1.00	Arge_ustulata_group	0.81
FBSYB793-11	Insecta	1.00	Hymenoptera	1.00	Pamphiliidae	1.00	Cephalciinae	1.00	Cephalcia	1.00	Cephalcia_alpina	0.53
FBSYB794-11	Insecta	1.00	Hymenoptera	0.97	Pamphiliidae	0.96	Cephalciinae	0.93	Cephalcia	0.91	Cephalcia_arvensis	0.32
FBSYB795-11	Insecta	1.00	Hymenoptera	1.00	Pamphiliidae	1.00	Cephalciinae	1.00	Cephalcia	1.00	Cephalcia_nr._abietis	0.60
FBSYB796-11	Insecta	1.00	Hymenoptera	1.00	Pamphiliidae	1.00	Cephalciinae	1.00	Cephalcia	1.00	Cephalcia_nr._abietis	0.51
FBSYB797-11	Insecta	1.00	Hymenoptera	1.00	Pamphiliidae	1.00	Cephalciinae	1.00	Cephalcia	1.00	Cephalcia_arvensis	0.66
FBSYB803-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Blennocampinae	1.00	Claremontia	1.00	Claremontia_waldheimii	0.99
FBSYB805-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Blennocampinae	1.00	Claremontia	1.00	Claremontia_brevicornis	1.00
FBSYB806-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Blennocampinae	1.00	Claremontia	1.00	Claremontia_uncta	1.00
FBSYB807-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Blennocampinae	1.00	Claremontia	1.00	Claremontia_uncta	1.00
FBSYB809-11	Insecta	1.00	Hymenoptera	1.00	Cimbicidae	1.00	Corynidinae	1.00	Corynis	1.00	Corynis_obscura	1.00
FBSYB811-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerus	1.00	Dolerus_nitens	0.70
FBSYB813-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerus	1.00	Dolerus_nitens	1.00
FBSYB812-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerus	1.00	Dolerus_nitens	1.00
FBSYB814-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerus	1.00	Dolerus_asper	0.69
FBSYB815-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerus	1.00	Dolerus_brevicornis	0.61
FBSYB820-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerus	1.00	Dolerus_nitens	0.68
FBSYB829-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	0.95	Dolerus	0.95	Dolerus_gonager	0.28
FBSYB830-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	0.92	Dolerus	0.92	Dolerus_gonager	0.30
FBSYB832-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerus	1.00	Dolerus_fumosus	1.00
FBSYB839-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerus	1.00	Dolerus_niger	1.00
FBSYB844-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerus	1.00	Dolerus_timidus	1.00
FBSYB837-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerus	1.00	Dolerus_liogaster	0.96
FBSYB845-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerus	1.00	Dolerus_timidus	1.00
FBSYB850-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerus	1.00	Dolerus_liogaster	1.00
FBSYB858-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00	Pristiphora_cincta	1.00
FBSYB848-11	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerus	1.00	Dolerus_nigratus	0.99
FBSYB859-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00	Pristiphora_melanocarpa	0.91
FBSYB867-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Stauronematus	1.00	Stauronematus_platycerus	1.00
FBSYB861-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00	Pristiphora_melanocarpa	0.94
FBSYB860-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00	Pristiphora_melanocarpa	0.95
FBSYB864-12	Insecta	1.00	Hymenoptera	0.99	Tenthredinidae	0.99	Nematinae	0.97	Euura	0.91	Euura_longiserra_group	0.09
FBSYB874-12	Insecta	1.00	Hymenoptera	0.99	Tenthredinidae	0.98	Nematinae	0.80	Euura	0.36	Pristiphora_monogyniae	0.09
FBSYB882-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Empria	1.00	Empria_alector	0.40
FBSYB883-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Empria	1.00	Empria_alector	0.42
FBSYB884-12	Insecta	1.00	Hymenoptera	0.99	Tenthredinidae	0.98	Blennocampinae	0.50	Monophadnoides	0.31	Monophadnoides_rubi	0.31
FBSYB888-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Strongylogaster	1.00	Strongylogaster_macula	1.00
FBSYB885-12	Insecta	1.00	Hymenoptera	0.98	Tenthredinidae	0.96	Blennocampinae	0.52	Monophadnoides	0.33	Monophadnoides_rubi	0.33
FBSYB886-12	Insecta	1.00	Hymenoptera	0.98	Tenthredinidae	0.98	Blennocampinae	0.51	Euura	0.29	Monophadnoides_rubi	0.27
FBSYB897-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Stromboceros	1.00	Stromboceros_delicatulus	1.00
FBSYB899-12	Insecta	1.00	Hymenoptera	0.93	Heptamelidae	0.62	dummy_Heptamelidae	0.62	Heptamelus	0.62	Heptamelus_viitasaarii	0.48
FBSYB900-12	Insecta	1.00	Hymenoptera	0.96	Heptamelidae	0.74	dummy_Heptamelidae	0.74	Heptamelus	0.74	Heptamelus_viitasaarii	0.47
FBSYB901-12	Insecta	1.00	Hymenoptera	0.92	Heptamelidae	0.64	dummy_Heptamelidae	0.64	Heptamelus	0.64	Heptamelus_viitasaarii	0.50
FBSYB920-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Eriocampa	1.00	Eriocampa_umbratica	1.00
FBSYB896-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Stromboceros	1.00	Stromboceros_delicatulus	1.00
FBSYB937-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Empria	1.00	Empria_alector	0.36
FBSYB939-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Empria	1.00	Empria_longicornis	0.82
FBSYB940-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Empria	1.00	Empria_longicornis	0.74
FBSYB944-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Empria	1.00	Empria_excisa	1.00
FBSYB945-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	0.80	Empria	0.80	Empria_liturata	0.20
FBSYB950-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Empria	1.00	Empria_liturata	1.00
FBSYB963-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Empria	1.00	Empria_longicornis	0.61
FBSYB964-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Empria	1.00	Empria_longicornis	0.58
FBSYB965-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Empria	1.00	Empria_longicornis	0.61
FBSYB975-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Empria	1.00	Empria_pumila	1.00
FBSYB976-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Empria	1.00	Empria_pumila	1.00
FBSYB977-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Empria	1.00	Empria_pumila	1.00
FBSYB978-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Empria	1.00	Empria_pumila	1.00
FBSYB980-12	Insecta	1.00	Hymenoptera	0.98	Tenthredinidae	0.98	Allantinae	0.74	Empria	0.71	Empria_liturata	0.19
FBSYB987-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Tenthredininae	1.00	Tenthredo	1.00	Tenthredo_arcuata_group	0.70
FBSYB982-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00	Euura_histrio_group	1.00
FBSYB981-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Empria	1.00	Empria_liturata	1.00
FBSYB989-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Tenthredininae	1.00	Tenthredo	1.00	Tenthredo_arcuata_group	0.47
FBSYB991-12	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Tenthredininae	1.00	Tenthredo	1.00	Tenthredo_balteata	1.00
FBSYM011-09	Insecta	1.00	Hymenoptera	1.00	Argidae	0.96	Arginae	0.95	Arge	0.95	Arge_fuscipes	0.34
FBSYM020-09	Insecta	1.00	Hymenoptera	1.00	Argidae	0.96	Arginae	0.96	Arge	0.96	Arge_ustulata_group	0.32
FBSYM036-09	Insecta	1.00	Hymenoptera	0.71	Tenthredinidae	0.53	Allantinae	0.17	Empria	0.13	Corynis_obscura	0.04
FBSYM037-09	Insecta	1.00	Hymenoptera	0.67	Tenthredinidae	0.54	Allantinae	0.18	Empria	0.18	Empria_sexpunctata	0.08
FBSYM058-09	Insecta	1.00	Hymenoptera	1.00	Pamphiliidae	1.00	Cephalciinae	1.00	Cephalcia	1.00	Cephalcia_nr._abietis	0.53
FBSYM068-09	Insecta	0.97	Hymenoptera	0.42	Tenthredinidae	0.11	Selandriinae	0.06	Gorytes	0.05	Gorytes_neglectus	0.05
FBSYM066-09	Insecta	1.00	Hymenoptera	1.00	Pamphiliidae	1.00	Pamphiliinae	1.00	Pamphilius	1.00	Pamphilius_pallipes	0.99
FBSYM077-09	Insecta	1.00	Hymenoptera	0.81	Siricidae	0.71	Siricinae	0.70	Sirex	0.70	Sirex_noctilio	0.70
FBSYM078-09	Insecta	1.00	Hymenoptera	0.86	Siricidae	0.78	Siricinae	0.76	Sirex	0.74	Sirex_noctilio	0.74
FBSYM079-09	Insecta	0.98	Hymenoptera	0.59	Siricidae	0.33	Siricinae	0.33	Xeris	0.31	Xeris_spectrum	0.31
FBSYM090-09	Insecta	1.00	Hymenoptera	0.96	Tenthredinidae	0.94	Tenthredininae	0.47	Macrophya	0.22	Ametastegia_equiseti	0.15
FBSYM095-09	Insecta	1.00	Hymenoptera	0.86	Tenthredinidae	0.84	Tenthredininae	0.32	Tenthredo	0.14	Tenthredo_olivacea	0.05
FBSYM1002-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Aneugmenus	1.00	Aneugmenus_temporalis	1.00
FBSYM1005-10	Insecta	1.00	Hymenoptera	0.82	Tenthredinidae	0.73	Allantinae	0.22	Empria	0.11	Empria_immersa	0.05
FBSYM1004-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Aneugmenus	1.00	Aneugmenus_temporalis	1.00
FBSYM1003-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Aneugmenus	1.00	Aneugmenus_temporalis	1.00
FBSYM1006-10	Insecta	0.99	Hymenoptera	0.80	Tenthredinidae	0.69	Tenthredininae	0.26	Tenthredopsis	0.10	Tenthredo_zonula	0.05
FBSYM1007-10	Insecta	1.00	Hymenoptera	0.75	Tenthredinidae	0.71	Allantinae	0.24	Tenthredo	0.14	Allantus_togatus	0.09
FBSYM1008-10	Insecta	1.00	Hymenoptera	0.92	Tenthredinidae	0.89	Allantinae	0.31	Ametastegia	0.12	Dolerus_genucinctus	0.09
FBSYM1009-10	Insecta	0.99	Hymenoptera	0.93	Tenthredinidae	0.90	Nematinae	0.34	Euura	0.13	Ametastegia_pallipes	0.05
FBSYM1011-10	Insecta	1.00	Hymenoptera	0.97	Tenthredinidae	0.91	Nematinae	0.45	Euura	0.17	Cladius_pectinicornis	0.06
FBSYM1010-10	Insecta	1.00	Hymenoptera	0.95	Tenthredinidae	0.94	Nematinae	0.35	Euura	0.15	Ametastegia_pallipes	0.05
FBSYM1012-10	Insecta	1.00	Hymenoptera	0.89	Tenthredinidae	0.87	Nematinae	0.39	Pristiphora	0.13	Cladius_pectinicornis	0.08
FBSYM1015-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Blennocampinae	1.00	Ardis	1.00	Ardis_pallipes	1.00
FBSYM1017-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Blennocampinae	1.00	Ardis	1.00	Ardis_pallipes	1.00
FBSYM1018-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Blennocampinae	1.00	Monardis	1.00	Monardis_plana	1.00
FBSYM102-09	Insecta	1.00	Hymenoptera	0.82	Tenthredinidae	0.79	Nematinae	0.45	Euura	0.21	Aglaostigma_fulvipes	0.06
FBSYM103-09	Insecta	1.00	Hymenoptera	0.99	Tenthredinidae	0.99	Allantinae	0.36	Ametastegia	0.23	Ametastegia_perla	0.18
FBSYM1129-10	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Allantus	1.00	Allantus_cinctus	0.52
FBSYM1075-10	Insecta	1.00	Hymenoptera	1.00	Pamphiliidae	1.00	Pamphiliinae	1.00	Pamphilius	1.00	Pamphilius_varius	1.00
FBSYM104-09	Insecta	1.00	Hymenoptera	0.87	Tenthredinidae	0.86	Allantinae	0.24	Pristiphora	0.09	Dolerus_gonager	0.04
FBSYM1134-10	Insecta	1.00	Hymenoptera	0.98	Tenthredinidae	0.98	Allantinae	0.29	Euura	0.16	Ametastegia_perla	0.10
FBSYM1135-10	Insecta	1.00	Hymenoptera	0.97	Tenthredinidae	0.96	Nematinae	0.33	Ametastegia	0.22	Ametastegia_perla	0.16
FBSYM1137-10	Insecta	1.00	Hymenoptera	0.94	Tenthredinidae	0.93	Allantinae	0.52	Allantus	0.48	Allantus_truncatus	0.18
FBSYM128-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Heterarthrinae	1.00	Caliroa	1.00	Caliroa_annulipes	1.00
FBSYM129-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Cladius	1.00	Cladius_pectinicornis	1.00
FBSYM135-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Dineura	1.00	Dineura_testaceipes	1.00
FBSYM134-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Blennocampinae	1.00	Claremontia	1.00	Claremontia_uncta	1.00
FBSYM136-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerus	1.00	Dolerus_aeneus	1.00
FBSYM137-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerus	1.00	Dolerus_aeneus	1.00
FBSYM138-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerus	1.00	Dolerus_aeneus	1.00
FBSYM146-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerus	1.00	Dolerus_liogaster	0.99
FBSYM147-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerus	1.00	Dolerus_triplicatus	1.00
FBSYM148-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Dolerus	1.00	Dolerus_triplicatus	1.00
FBSYM161-09	Insecta	1.00	Hymenoptera	0.83	Tenthredinidae	0.77	Nematinae	0.25	Euura	0.09	Strongylogaster_macula	0.05
FBSYM152-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Allantinae	1.00	Empria	1.00	Empria_tridens	0.35
FBSYM157-09	Insecta	1.00	Hymenoptera	0.96	Tenthredinidae	0.95	Nematinae	0.37	Hoplocampa	0.26	Hoplocampa_alpina	0.21
FBSYM163-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	0.99	Blennocampinae	0.43	Euura	0.31	Monophadnoides_rubi	0.15
FBSYM166-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00	Pristiphora_carinata_group	0.63
FBSYM168-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00	Pristiphora_carinata_group	0.81
FBSYM169-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00	Pristiphora_carinata_group	0.80
FBSYM170-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00	Pristiphora_cincta	1.00
FBSYM173-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Euura	1.00	Euura_fallax	1.00
FBSYM171-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00	Pristiphora_cincta	1.00
FBSYM175-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00	Pristiphora_leucopodia	1.00
FBSYM176-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00	Pristiphora_leucopodia	1.00
FBSYM180-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00	Pristiphora_mollis	1.00
FBSYM181-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00	Pristiphora_mollis	1.00
FBSYM195-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00	Pristiphora_pallidiventris	1.00
FBSYM182-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00	Pristiphora_mollis	1.00
FBSYM190-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Nematinae	1.00	Pristiphora	1.00	Pristiphora_nigriceps	1.00
FBSYM212-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Tenthredininae	1.00	Pachyprotasis	1.00	Pachyprotasis_simulans	1.00
FBSYM216-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Blennocampinae	1.00	Phymatocera	1.00	Phymatocera_aterrima	1.00
FBSYM217-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Blennocampinae	1.00	Phymatocera	1.00	Phymatocera_aterrima	1.00
FBSYM219-09	Insecta	1.00	Hymenoptera	0.86	Tenthredinidae	0.79	Selandriinae	0.23	Strongylogaster	0.12	Strongylogaster_multifasciata	0.10
FBSYM233-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Stromboceros	1.00	Stromboceros_delicatulus	1.00
FBSYM215-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Blennocampinae	1.00	Phymatocera	1.00	Phymatocera_aterrima	1.00
FBSYM234-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Stromboceros	1.00	Stromboceros_delicatulus	1.00
FBSYM235-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Selandriinae	1.00	Strongylogaster	1.00	Strongylogaster_filicis	1.00
FBSYM247-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Tenthredininae	1.00	Tenthredo	1.00	Tenthredo_notha	0.45
FBSYM263-09	Insecta	1.00	Hymenoptera	1.00	Pamphiliidae	1.00	Pamphiliinae	1.00	Pamphilius	1.00	Pamphilius_gyllenhali	1.00
FBSYM275-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Tenthredininae	1.00	Tenthredo	1.00	Tenthredo_atra	1.00
FBSYM281-09	Insecta	1.00	Hymenoptera	1.00	Tenthredinidae	1.00	Tenthredininae	0.45	Tenthredo	0.22	Nematinus_thomsoni	0.08
FBSYM287-10	Insecta	1.00	Hymenoptera	1.00	Apidae	1.00	Apinae	1.00	Bombus	1.00	Bombus_sylvarum	0.53
FBSYM289-10	Insecta	1.00	Hymenoptera	0.98	Apidae	0.96	Apinae	0.94	Bombus	0.94	Bombus_cryptarum	0.19
FBSYM288-10	Insecta	1.00	Hymenoptera	0.98	Apidae	0.95	Apinae	0.92	Bombus	0.92	Bombus_monticola	0.14
FBSYM290-10	Insecta	1.00	Hymenoptera	1.00	Apidae	0.96	Apinae	0.96	Bombus	0.96	Bombus_cryptarum	0.30
FBSYM291-10	Insecta	1.00	Hymenoptera	0.99	Apidae	0.96	Apinae	0.96	Bombus	0.96	Bombus_cryptarum	0.32
FBSYM292-10	Insecta	1.00	Hymenoptera	0.99	Apidae	0.98	Apinae	0.98	Bombus	0.98	Bombus_cryptarum	0.26
FBSYM293-10	Insecta	1.00	Hymenoptera	0.98	Apidae	0.96	Apinae	0.96	Bombus	0.96	Bombus_cryptarum	0.26
FBSYM294-10	Insecta	1.00	Hymenoptera	1.00	Apidae	1.00	Apinae	1.00	Bombus	1.00	Bombus_norvegicus	1.00
FBSYM295-10	Insecta	1.00	Hymenoptera	1.00	Apidae	1.00	Apinae	1.00	Bombus	1.00	Bombus_norvegicus	1.00
FBSYM297-10	Insecta	1.00	Hymenoptera	1.00	Apidae	1.00	Apinae	1.00	Bombus	1.00	Bombus_quadricolor	1.00
FBSYM298-10	Insecta	1.00	Hymenoptera	1.00	Apidae	1.00	Apinae	1.00	Bombus	1.00	Bombus_quadricolor	1.00
FBSYM299-10	Insecta	1.00	Hymenoptera	1.00	Apidae	1.00	Apinae	1.00	Bombus	1.00	Bombus_quadricolor	1.00
FBSYM300-10	Insecta	1.00	Hymenoptera	1.00	Apidae	1.00	Apinae	1.00	Bombus	1.00	Bombus_semenoviellus	1.00
FBSYM301-10	Insecta	1.00	Hymenoptera	1.00	Apidae	1.00	Apinae	1.00	Bombus	1.00	Bombus_monticola	0.26
FBSYM302-10	Insecta	1.00	Hymenoptera	1.00	Apidae	0.98	Apinae	0.98	Bombus	0.98	Bombus_monticola	0.17
FBSYM303-10	Insecta	1.00	Hymenoptera	1.00	Apidae	1.00	Apinae	1.00	Bombus	1.00	Bombus_monticola	0.24
FBSYM304-10	Insecta	1.00	Hymenoptera	0.97	Apidae	0.95	Apinae	0.95	Bombus	0.94	Bombus_monticola	0.16
FBSYM306-10	Insecta	1.00	Hymenoptera	1.00	Apidae	1.00	Apinae	1.00	Bombus	1.00	Bombus_subterraneus	1.00
FBSYM319-10	Insecta	1.00	Hymenoptera	0.99	Argidae	0.96	Arginae	0.96	Arge	0.96	Arge_fuscipes	0.33
FBSYM322-10	Insecta	1.00	Hymenoptera	1.00	Argidae	1.00	Arginae	1.00	Arge	1.00	Arge_ustulata_group	0.48
FBSYM331-10	Insecta	1.00	Hymenoptera	0.92	Argidae	0.84	Arginae	0.84	Arge	0.84	Arge_fuscipes	0.29
