ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	genus	Prob_genus	species	Prob_species
GBLAA078-14	Insecta	1.00	Lepidoptera	0.99	Geometridae	0.73	Sterrhinae	0.63	Idaea	0.62	Idaea_sylvestraria	0.26
GBLAA086-14	Insecta	1.00	Lepidoptera	0.98	Geometridae	0.69	Sterrhinae	0.33	Scopula	0.33	Scopula_ternata	0.12
GBLAA1002-14	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Cerapteryx	1.00	Cerapteryx_graminis	1.00
GBLAA1001-14	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	0.99	Orthosia	0.51	Orthosia_opima	0.30
GBLAA1010-14	Insecta	1.00	Lepidoptera	1.00	Noctuidae	0.99	Noctuinae	0.98	Spaelotis	0.36	Spaelotis_ravida	0.23
GBLAA1011-14	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Eugnorisma	1.00	Eugnorisma_glareosa	1.00
GBLAA085-14	Insecta	1.00	Lepidoptera	0.96	Geometridae	0.76	Sterrhinae	0.43	Scopula	0.42	Scopula_ternata	0.18
GBLAA1012-14	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Eugnorisma	1.00	Eugnorisma_glareosa	1.00
GBLAA1046-15	Insecta	1.00	Lepidoptera	0.96	Geometridae	0.16	Arctiinae	0.11	Phalera	0.07	Phalera_bucephala	0.07
GBLAA1047-15	Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	Eustroma	1.00	Eustroma_reticulata	1.00
GBLAA1049-15	Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	Philereme	1.00	Philereme_vetulata	1.00
GBLAA1048-15	Insecta	1.00	Lepidoptera	1.00	Notodontidae	1.00	Pygaerinae	1.00	Clostera	1.00	Clostera_pigra	1.00
GBLAA1052-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	0.98	Noctuinae	0.97	Lacanobia	0.32	Papestra_biren	0.26
GBLAA1056-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Oligia	1.00	Oligia_fasciuncula	0.90
GBLAA1059-15	Insecta	1.00	Lepidoptera	1.00	Lasiocampidae	1.00	Lasiocampinae	1.00	Lasiocampa	1.00	Lasiocampa_quercus	1.00
GBLAA1057-15	Insecta	1.00	Lepidoptera	1.00	Nymphalidae	1.00	Nymphalinae	1.00	Aglais	1.00	Aglais_urticae	1.00
GBLAA1070-15	Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Toxocampinae	1.00	Lygephila	1.00	Lygephila_pastinum	1.00
GBLAA1058-15	Insecta	1.00	Lepidoptera	1.00	Lasiocampidae	1.00	Lasiocampinae	1.00	Lasiocampa	1.00	Lasiocampa_trifolii	1.00
GBLAA1072-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Hydraecia	1.00	Hydraecia_petasitis	1.00
GBLAA1073-15	Insecta	0.99	Lepidoptera	0.96	Geometridae	0.50	Ennominae	0.44	Lycia	0.07	Biston_strataria	0.07
GBLAA1078-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Hadena	1.00	Hadena_perplexa	1.00
GBLAA1080-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Photedes	1.00	Photedes_fluxa	1.00
GBLAA1090-15	Insecta	1.00	Lepidoptera	1.00	Pieridae	1.00	Coliadinae	1.00	Colias	1.00	Colias_hyale	1.00
GBLAA1088-15	Insecta	1.00	Lepidoptera	0.96	Geometridae	0.31	Ennominae	0.16	Anacampsis	0.04	Eana_argentana	0.04
GBLAA1094-15	Insecta	1.00	Lepidoptera	1.00	Notodontidae	1.00	Heterocampinae	1.00	Stauropus	1.00	Stauropus_fagi	1.00
GBLAA1102-15	Insecta	1.00	Lepidoptera	1.00	Nymphalidae	1.00	Nymphalinae	1.00	Aglais	1.00	Aglais_io	1.00
GBLAA1101-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Mythimna	1.00	Mythimna_turca	1.00
GBLAA1103-15	Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Boletobiinae	1.00	Eublemma	1.00	Eublemma_minutata	1.00
GBLAA1104-15	Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	Phibalapteryx	1.00	Phibalapteryx_virgata	1.00
GBLAA1089-15	Insecta	1.00	Lepidoptera	1.00	Geometridae	0.51	Ennominae	0.33	Lycia	0.09	Lycia_pomonaria	0.06
GBLAA1107-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Cerapteryx	1.00	Cerapteryx_graminis	1.00
GBLAA1109-15	Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Arctiinae	1.00	Pelosia	1.00	Pelosia_obtusa	1.00
GBLAA1114-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Xestia	1.00	Xestia_sexstrigata	1.00
GBLAA1129-15	Insecta	1.00	Lepidoptera	1.00	Notodontidae	1.00	Cerurinae	1.00	Cerura	1.00	Cerura_vinula	1.00
GBLAA1131-15	Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Ennominae	1.00	Epione	1.00	Epione_repandaria	1.00
GBLAA1134-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Amphipyrinae	1.00	Amphipyra	1.00	Amphipyra_tragopoginis	1.00
GBLAA1138-15	Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	Pelurga	1.00	Pelurga_comitata	1.00
GBLAA1115-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Diarsia	1.00	Diarsia_florida	0.90
GBLAA1146-15	Insecta	1.00	Lepidoptera	0.97	Geometridae	0.62	Larentiinae	0.52	Xanthorhoe	0.09	Xystophora_pulveratella	0.06
GBLAA1151-15	Insecta	1.00	Lepidoptera	0.96	Geometridae	0.45	Sterrhinae	0.35	Idaea	0.33	Idaea_muricata	0.22
GBLAA1159-15	Insecta	1.00	Lepidoptera	1.00	Sesiidae	1.00	Sesiinae	1.00	Synanthedon	1.00	Synanthedon_formicaeformis	0.99
GBLAA1160-15	Insecta	1.00	Lepidoptera	1.00	Sesiidae	1.00	Sesiinae	1.00	Synanthedon	1.00	Synanthedon_formicaeformis	0.99
GBLAA1165-15	Insecta	1.00	Lepidoptera	0.99	Geometridae	0.74	Sterrhinae	0.64	Idaea	0.63	Idaea_humiliata	0.50
GBLAA1170-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Xestia	1.00	Xestia_collina	1.00
GBLAA1168-15	Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Arctiinae	1.00	Tyria	1.00	Tyria_jacobaeae	1.00
GBLAA1183-15	Insecta	1.00	Lepidoptera	1.00	Notodontidae	1.00	Pygaerinae	1.00	Clostera	1.00	Clostera_pigra	1.00
GBLAA1191-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Plusiinae	1.00	Syngrapha	1.00	Syngrapha_interrogationis	1.00
GBLAA1194-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Plusiinae	1.00	Syngrapha	1.00	Syngrapha_interrogationis	1.00
GBLAA1193-15	Insecta	1.00	Lepidoptera	0.93	Noctuidae	0.53	Plusiinae	0.35	Autographa	0.14	Plusia_festucae	0.11
GBLAA1195-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Chersotis	1.00	Chersotis_cuprea	1.00
GBLAA1243-15	Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Lymantriinae	1.00	Leucoma	1.00	Leucoma_salicis	1.00
GBLAA1171-15	Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	Mesoleuca	1.00	Mesoleuca_albicillata	1.00
GBLAA1198-15	Insecta	1.00	Lepidoptera	1.00	Geometridae	0.94	Larentiinae	0.92	Entephria	0.86	Entephria_flavicinctata	0.56
GBLAA1254-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Pantheinae	1.00	Panthea	1.00	Panthea_coenobita	1.00
GBLAA1249-15	Insecta	1.00	Lepidoptera	0.99	Noctuidae	0.95	Noctuinae	0.95	Lateroligia	0.10	Lateroligia_ophiogramma	0.10
GBLAA1255-15	Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	Eupithecia	1.00	Eupithecia_linariata	1.00
GBLAA1262-15	Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Erebinae	1.00	Catocala	1.00	Catocala_fraxini	1.00
GBLAA1259-15	Insecta	1.00	Lepidoptera	1.00	Drepanidae	0.49	Thyatirinae	0.49	Achlya	0.43	Achlya_flavicornis	0.43
GBLAA1263-15	Insecta	1.00	Lepidoptera	1.00	Lasiocampidae	1.00	Malacosomatinae	1.00	Malacosoma	1.00	Malacosoma_castrense	1.00
GBLAA1265-15	Insecta	1.00	Lepidoptera	1.00	Lasiocampidae	1.00	Malacosomatinae	1.00	Malacosoma	1.00	Malacosoma_castrense	1.00
GBLAA1266-15	Insecta	1.00	Lepidoptera	1.00	Lasiocampidae	1.00	Malacosomatinae	1.00	Malacosoma	1.00	Malacosoma_castrense	1.00
GBLAA1268-15	Insecta	1.00	Lepidoptera	1.00	Lasiocampidae	1.00	Malacosomatinae	1.00	Malacosoma	1.00	Malacosoma_castrense	1.00
GBLAA1267-15	Insecta	1.00	Lepidoptera	1.00	Lasiocampidae	1.00	Malacosomatinae	1.00	Malacosoma	1.00	Malacosoma_castrense	1.00
GBLAA1270-15	Insecta	1.00	Lepidoptera	1.00	Lasiocampidae	1.00	Poecilocampinae	1.00	Poecilocampa	1.00	Poecilocampa_populi	1.00
GBLAA1271-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	0.98	Noctuinae	0.96	Orthosia	0.63	Orthosia_opima	0.23
GBLAA1277-15	Insecta	1.00	Lepidoptera	1.00	Sphingidae	1.00	Macroglossinae	1.00	Hemaris	1.00	Hemaris_fuciformis	1.00
GBLAA1280-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Apamea	1.00	Apamea_lithoxylaea	1.00
GBLAA1279-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	0.92	Noctuinae	0.90	Agrotis	0.21	Agrotis_exclamationis	0.13
GBLAA1272-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	0.97	Agrotis	0.57	Agrotis_bigramma	0.16
GBLAA1283-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Sideridis	1.00	Sideridis_reticulata	1.00
GBLAA1285-15	Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Herminiinae	1.00	Zanclognatha	1.00	Zanclognatha_lunalis	1.00
GBLAA129-14	Insecta	1.00	Lepidoptera	0.99	Noctuidae	0.76	Noctuinae	0.72	Hadena	0.14	Hadena_confusa	0.09
GBLAA1290-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Apamea	1.00	Apamea_sordens	0.99
GBLAA1299-15	Insecta	1.00	Lepidoptera	0.97	Noctuidae	0.33	Noctuinae	0.31	Lithophane	0.06	Lithophane_consocia	0.05
GBLAA1303-15	Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Sterrhinae	1.00	Scopula	1.00	Scopula_incanata	1.00
GBLAA1306-15	Insecta	1.00	Lepidoptera	0.98	Geometridae	0.89	Sterrhinae	0.86	Idaea	0.86	Idaea_humiliata	0.76
GBLAA1308-15	Insecta	1.00	Lepidoptera	0.96	Geometridae	0.37	Ennominae	0.23	Xanthorhoe	0.05	Erannis_defoliaria	0.04
GBLAA1309-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Amphipyrinae	1.00	Amphipyra	1.00	Amphipyra_tragopoginis	1.00
GBLAA1314-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	0.97	Anarta	0.68	Anarta_trifolii	0.61
GBLAA1305-15	Insecta	1.00	Lepidoptera	1.00	Gelechiidae	1.00	Anomologinae	1.00	Apodia	1.00	Apodia_martinii	1.00
GBLAA1338-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Amphipyrinae	1.00	Amphipyra	1.00	Amphipyra_tragopoginis	1.00
GBLAA1341-15	Insecta	1.00	Lepidoptera	0.97	Hesperiidae	0.63	Hesperiinae	0.63	Thymelicus	0.60	Thymelicus_lineola	0.60
GBLAA1346-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	0.95	Noctuinae	0.94	Agrotis	0.24	Agrotis_exclamationis	0.13
GBLAA1352-15	Insecta	1.00	Lepidoptera	0.95	Geometridae	0.57	Ennominae	0.47	Gnophos	0.33	Gnophos_obfuscata	0.33
GBLAA1351-15	Insecta	1.00	Lepidoptera	1.00	Nymphalidae	1.00	Nymphalinae	1.00	Aglais	1.00	Aglais_io	1.00
GBLAA1360-15	Insecta	1.00	Lepidoptera	1.00	Hesperiidae	1.00	Heteropterinae	1.00	Carterocephalus	1.00	Carterocephalus_palaemon	0.66
GBLAA1361-15	Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Ennominae	1.00	Plagodis	1.00	Plagodis_pulveraria	1.00
GBLAA1367-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Apamea	1.00	Apamea_unanimis	1.00
GBLAA1370-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	0.95	Noctuinae	0.93	Lacanobia	0.37	Papestra_biren	0.22
GBLAA1373-15	Insecta	1.00	Lepidoptera	0.99	Lycaenidae	0.81	Theclinae	0.75	Satyrium	0.74	Satyrium_w-album	0.55
GBLAA1380-15	Insecta	1.00	Lepidoptera	1.00	Geometridae	0.68	Sterrhinae	0.49	Idaea	0.49	Idaea_humiliata	0.11
GBLAA1383-15	Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Toxocampinae	1.00	Lygephila	1.00	Lygephila_craccae	1.00
GBLAA1386-15	Insecta	1.00	Lepidoptera	0.92	Tortricidae	0.20	Tortricinae	0.10	Coleophora	0.05	Stathmopoda_pedella	0.04
GBLAA1398-15	Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	Philereme	1.00	Philereme_transversata	1.00
GBLAA1406-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	0.95	Noctuinae	0.88	Agrotis	0.22	Agrotis_exclamationis	0.12
GBLAA1407-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	0.99	Anarta	0.77	Anarta_trifolii	0.72
GBLAA1408-15	Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Herminiinae	1.00	Zanclognatha	1.00	Zanclognatha_lunalis	1.00
GBLAA1410-15	Insecta	1.00	Lepidoptera	1.00	Lycaenidae	1.00	Polyommatinae	1.00	Eumedonia	1.00	Eumedonia_eumedon	1.00
GBLAA1390-15	Insecta	1.00	Lepidoptera	0.97	Nymphalidae	0.43	Nymphalinae	0.39	Melitaea	0.38	Melitaea_diamina	0.23
GBLAA1412-15	Insecta	1.00	Lepidoptera	1.00	Lycaenidae	1.00	Polyommatinae	1.00	Eumedonia	1.00	Eumedonia_eumedon	1.00
GBLAA1413-15	Insecta	1.00	Lepidoptera	1.00	Nymphalidae	1.00	Nymphalinae	1.00	Aglais	1.00	Aglais_urticae	1.00
GBLAA1415-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	0.97	Noctuinae	0.96	Hoplodrina	0.74	Hoplodrina_octogenaria	0.61
GBLAA1416-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Sideridis	1.00	Sideridis_turbida	1.00
GBLAA1424-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Chloantha	1.00	Chloantha_hyperici	1.00
GBLAA1428-15	Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Ennominae	1.00	Epione	1.00	Epione_repandaria	1.00
GBLAA1433-15	Insecta	1.00	Lepidoptera	1.00	Lycaenidae	1.00	Theclinae	1.00	Satyrium	1.00	Satyrium_pruni	1.00
GBLAA1434-15	Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Sterrhinae	1.00	Scopula	1.00	Scopula_incanata	1.00
GBLAA1435-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Actinotia	1.00	Actinotia_polyodon	1.00
GBLAA1441-15	Insecta	1.00	Lepidoptera	1.00	Hesperiidae	1.00	Pyrginae	1.00	Pyrgus	1.00	Pyrgus_andromedae	0.41
GBLAA1443-15	Insecta	1.00	Lepidoptera	1.00	Lycaenidae	1.00	Polyommatinae	1.00	Glaucopsyche	1.00	Glaucopsyche_alexis	1.00
GBLAA1447-15	Insecta	1.00	Lepidoptera	1.00	Lycaenidae	1.00	Theclinae	1.00	Satyrium	1.00	Satyrium_pruni	1.00
GBLAA1453-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	0.96	Noctuinae	0.89	Agrotis	0.24	Agrotis_exclamationis	0.17
GBLAA1454-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	0.95	Noctuinae	0.95	Lacanobia	0.36	Ceramica_pisi	0.20
GBLAA1456-15	Insecta	1.00	Lepidoptera	1.00	Erebidae	0.88	Toxocampinae	0.88	Lygephila	0.88	Lygephila_craccae	0.86
GBLAA1452-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Apamea	1.00	Apamea_lithoxylaea	1.00
GBLAA1463-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	0.96	Noctuinae	0.87	Agrotis	0.21	Agrotis_exclamationis	0.13
GBLAA1458-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	0.96	Noctuinae	0.95	Lacanobia	0.41	Papestra_biren	0.20
GBLAA1467-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Sideridis	1.00	Sideridis_turbida	1.00
GBLAA1451-15	Insecta	1.00	Lepidoptera	1.00	Sphingidae	1.00	Macroglossinae	1.00	Hemaris	1.00	Hemaris_fuciformis	1.00
GBLAA1468-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Lenisa	0.22	Lenisa_geminipuncta	0.22
GBLAA1469-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Anarta	0.80	Anarta_trifolii	0.73
GBLAA1483-15	Insecta	1.00	Lepidoptera	0.94	Geometridae	0.46	Sterrhinae	0.33	Idaea	0.30	Idaea_muricata	0.25
GBLAA1480-15	Insecta	1.00	Lepidoptera	0.98	Geometridae	0.75	Sterrhinae	0.58	Idaea	0.55	Idaea_humiliata	0.45
GBLAA1482-15	Insecta	1.00	Lepidoptera	0.99	Geometridae	0.76	Sterrhinae	0.64	Idaea	0.63	Idaea_straminata	0.19
GBLAA1501-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Cuculliinae	1.00	Cucullia	1.00	Cucullia_lucifuga	1.00
GBLAA1514-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Plusiinae	1.00	Syngrapha	1.00	Syngrapha_interrogationis	1.00
GBLAA1497-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	0.99	Noctuinae	0.99	Anarta	0.71	Anarta_trifolii	0.65
GBLAA1517-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Cuculliinae	1.00	Cucullia	1.00	Cucullia_lucifuga	1.00
GBLAA1515-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Apamea	1.00	Apamea_remissa	1.00
GBLAA1520-15	Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Boletobiinae	1.00	Phytometra	1.00	Phytometra_viridaria	1.00
GBLAA1524-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Metoponiinae	1.00	Tyta	1.00	Tyta_luctuosa	1.00
GBLAA1530-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Acontiinae	1.00	Acontia	1.00	Acontia_trabealis	1.00
GBLAA1507-15	Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Sterrhinae	1.00	Idaea	1.00	Idaea_serpentata	1.00
GBLAA1532-15	Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Arctiinae	1.00	Pelosia	1.00	Pelosia_obtusa	1.00
GBLAA1555-15	Insecta	1.00	Lepidoptera	0.99	Noctuidae	0.27	Noctuinae	0.21	Depressaria	0.06	Euphyia_unangulata	0.04
GBLAA1567-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Mythimna	1.00	Mythimna_pudorina	1.00
GBLAA1583-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Pseudeustrotia	1.00	Pseudeustrotia_candidula	1.00
GBLAA1564-15	Insecta	1.00	Lepidoptera	0.99	Geometridae	0.77	Sterrhinae	0.70	Idaea	0.69	Idaea_sylvestraria	0.23
GBLAA1584-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Archanara	1.00	Archanara_dissoluta	1.00
GBLAA1539-15	Insecta	1.00	Lepidoptera	1.00	Lasiocampidae	1.00	Lasiocampinae	1.00	Gastropacha	1.00	Gastropacha_quercifolia	1.00
GBLAA1603-15	Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Arctiinae	1.00	Spilosoma	1.00	Spilosoma_urticae	1.00
GBLAA1602-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Charanyca	1.00	Charanyca_trigrammica	1.00
GBLAA1606-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Acronictinae	1.00	Acronicta	1.00	Acronicta_albovenosa	1.00
GBLAA1611-15	Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	Cidaria	1.00	Cidaria_fulvata	1.00
GBLAA1612-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Oligia	1.00	Oligia_fasciuncula	0.93
GBLAA1592-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Xestia	1.00	Xestia_sexstrigata	1.00
GBLAA1652-15	Insecta	1.00	Lepidoptera	1.00	Gracillariidae	1.00	Gracillariinae	1.00	Caloptilia	1.00	Caloptilia_robustella	1.00
GBLAA1663-15	Insecta	1.00	Lepidoptera	0.98	Drepanidae	0.15	Thyatirinae	0.08	Thyatira	0.07	Thyatira_batis	0.07
GBLAA167-14	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Hecatera	1.00	Hecatera_bicolorata	1.00
GBLAA1653-15	Insecta	1.00	Lepidoptera	1.00	Gracillariidae	1.00	Gracillariinae	1.00	Caloptilia	1.00	Caloptilia_robustella	1.00
GBLAA1671-15	Insecta	1.00	Lepidoptera	1.00	Lasiocampidae	1.00	Poecilocampinae	1.00	Trichiura	1.00	Trichiura_crataegi	1.00
GBLAA1672-15	Insecta	1.00	Lepidoptera	1.00	Drepanidae	1.00	Thyatirinae	1.00	Tethea	1.00	Tethea_ocularis	1.00
GBLAA1680-15	Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Arctiinae	1.00	Nudaria	1.00	Nudaria_mundana	1.00
GBLAA1688-15	Insecta	1.00	Lepidoptera	0.98	Notodontidae	0.86	Notodontinae	0.86	Notodonta	0.86	Notodonta_dromedarius	0.30
GBLAA1670-15	Insecta	1.00	Lepidoptera	1.00	Lasiocampidae	1.00	Poecilocampinae	1.00	Trichiura	1.00	Trichiura_crataegi	1.00
GBLAA1689-15	Insecta	1.00	Lepidoptera	0.96	Geometridae	0.21	Arctiinae	0.16	Eilema	0.13	Eilema_lurideola	0.05
GBLAA1679-15	Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Arctiinae	1.00	Nudaria	1.00	Nudaria_mundana	1.00
GBLAA1693-15	Insecta	1.00	Lepidoptera	1.00	Notodontidae	1.00	Heterocampinae	1.00	Stauropus	1.00	Stauropus_fagi	1.00
GBLAA1695-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Acronictinae	1.00	Acronicta	1.00	Acronicta_aceris	1.00
GBLAA1699-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Acronictinae	1.00	Acronicta	1.00	Acronicta_strigosa	1.00
GBLAA1698-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Acronictinae	1.00	Acronicta	1.00	Acronicta_strigosa	1.00
GBLAA1692-15	Insecta	1.00	Lepidoptera	1.00	Notodontidae	1.00	Notodontinae	1.00	Ptilophora	1.00	Ptilophora_plumigera	1.00
GBLAA1719-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Diarsia	1.00	Diarsia_rubi	1.00
GBLAA1720-15	Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Sterrhinae	1.00	Scopula	1.00	Scopula_immutata	1.00
GBLAA1747-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Hydraecia	1.00	Hydraecia_micacea	1.00
GBLAA1740-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Cerapteryx	1.00	Cerapteryx_graminis	1.00
GBLAA1717-15	Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Arctiinae	1.00	Spilosoma	1.00	Spilosoma_urticae	1.00
GBLAA1751-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Pseudeustrotia	1.00	Pseudeustrotia_candidula	1.00
GBLAA1755-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Acontiinae	1.00	Acontia	1.00	Acontia_trabealis	1.00
GBLAA1711-15	Insecta	1.00	Lepidoptera	1.00	Erebidae	1.00	Arctiinae	1.00	Spilarctia	1.00	Spilarctia_lutea	1.00
GBLAA1768-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Xestia	1.00	Xestia_sexstrigata	1.00
GBLAA1788-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Hadena	0.99	Hadena_perplexa	0.99
GBLAA1791-15	Insecta	1.00	Lepidoptera	1.00	Saturniidae	1.00	Saturniinae	1.00	Saturnia	1.00	Saturnia_pavonia	1.00
GBLAA1778-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Pseudeustrotia	1.00	Pseudeustrotia_candidula	1.00
GBLAA1803-15	Insecta	1.00	Lepidoptera	1.00	Geometridae	1.00	Larentiinae	1.00	Hydrelia	1.00	Hydrelia_sylvata	1.00
GBLAA1905-15	Insecta	1.00	Lepidoptera	1.00	Notodontidae	1.00	Pygaerinae	1.00	Clostera	1.00	Clostera_anachoreta	1.00
GBLAA1802-15	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Fissipunctia	0.94	Fissipunctia_ypsillon	0.94
GBLAA191-14	Insecta	1.00	Lepidoptera	1.00	Noctuidae	1.00	Noctuinae	1.00	Enargia	1.00	Enargia_paleacea	1.00
