ID	class	Prob_class	order	Prob_order	family	Prob_family	subfamily	Prob_subfamily	genus	Prob_genus
GBCOD144-13	Insecta	1.00	Coleoptera	0.64	Curculionidae	0.48	Hyperinae	0.13	Hypera	0.11
GBCOD145-13	Insecta	1.00	Coleoptera	0.71	Curculionidae	0.30	Baridinae	0.07	Baris	0.07
GBCOD146-13	Insecta	0.99	Coleoptera	0.64	Curculionidae	0.25	Curculioninae	0.06	Baris	0.04
GBCOD147-13	Insecta	1.00	Coleoptera	1.00	Coccinellidae	1.00	Coccinellinae	1.00	Subcoccinella	1.00
GBCOD160-13	Insecta	1.00	Coleoptera	0.48	Staphylinidae	0.11	Aleocharinae	0.08	Oxypoda	0.04
GBCOD159-13	Insecta	0.99	Coleoptera	0.51	Staphylinidae	0.20	Aleocharinae	0.11	Bembidion	0.03
GBCOD161-13	Insecta	0.98	Coleoptera	0.54	Staphylinidae	0.07	Olethreutinae	0.04	Agoliinus	0.03
GBCOD162-13	Insecta	1.00	Coleoptera	0.70	Carabidae	0.09	Harpalinae	0.06	Haliplus	0.04
GBCOD170-13	Insecta	1.00	Coleoptera	0.62	Staphylinidae	0.40	Paederinae	0.20	Astenus	0.15
GBCOD178-13	Insecta	1.00	Coleoptera	1.00	Brentidae	1.00	Apioninae	1.00	Apion	1.00
GBCOD181-13	Insecta	0.98	Coleoptera	0.64	Brentidae	0.26	Apioninae	0.26	Eutrichapion	0.09
GBCOD179-13	Insecta	1.00	Coleoptera	0.66	Staphylinidae	0.17	Apioninae	0.16	Apion	0.08
GBCOD185-13	Insecta	1.00	Coleoptera	1.00	Brentidae	1.00	Apioninae	1.00	Aizobius	1.00
GBCOD183-13	Insecta	1.00	Coleoptera	0.58	Brentidae	0.28	Apioninae	0.28	Taeniapion	0.09
GBCOD187-13	Insecta	1.00	Coleoptera	0.76	Chrysomelidae	0.41	Galerucinae	0.41	Longitarsus	0.36
GBCOD188-13	Insecta	1.00	Coleoptera	0.70	Chrysomelidae	0.35	Galerucinae	0.33	Longitarsus	0.32
GBCOD207-13	Insecta	0.98	Coleoptera	0.70	Chrysomelidae	0.36	Bruchinae	0.34	Bruchus	0.34
GBCOD234-13	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Staphylininae	1.00	Philonthus	1.00
GBCOD222-13	Insecta	1.00	Coleoptera	0.72	Nitidulidae	0.15	Meligethinae	0.15	Lamiogethes	0.09
GBCOD223-13	Insecta	1.00	Coleoptera	0.63	Nitidulidae	0.16	Meligethinae	0.15	Lamiogethes	0.09
GBCOD236-13	Insecta	1.00	Coleoptera	0.54	Staphylinidae	0.13	Orthocladiinae	0.04	Mycetophila	0.03
GBCOD237-13	Insecta	0.99	Coleoptera	0.57	Staphylinidae	0.18	Omaliinae	0.05	Acrolocha	0.04
GBCOD239-13	Insecta	1.00	Diptera	0.36	Staphylinidae	0.07	Coccinellinae	0.07	Halyzia	0.06
GBCOD240-13	Insecta	1.00	Diptera	0.32	Staphylinidae	0.07	Coleophorinae	0.05	Coleophora	0.05
GBCOD250-13	Insecta	1.00	Coleoptera	1.00	Ciidae	1.00	Ciinae	1.00	Sulcacis	1.00
GBCOD241-13	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Pselaphinae	1.00	Euplectus	1.00
GBCOD252-13	Insecta	1.00	Coleoptera	1.00	Ciidae	1.00	Ciinae	1.00	Cis	1.00
GBCOD249-13	Insecta	1.00	Coleoptera	1.00	Ciidae	1.00	Ciinae	1.00	Octotemnus	1.00
GBCOD254-13	Insecta	1.00	Coleoptera	1.00	Ciidae	1.00	Ciinae	1.00	Cis	1.00
GBCOD253-13	Insecta	1.00	Coleoptera	0.68	Carabidae	0.13	Harpalinae	0.09	Cis	0.05
GBCOD268-13	Insecta	1.00	Coleoptera	1.00	Attelabidae	1.00	Rhynchitinae	1.00	Neocoenorrhinus	1.00
GBCOD315-13	Insecta	1.00	Coleoptera	0.43	Staphylinidae	0.19	Aleocharinae	0.07	Atheta	0.04
GBCOD258-13	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Aleocharinae	1.00	Gyrophaena	1.00
GBCOD319-13	Insecta	1.00	Coleoptera	0.67	Chrysomelidae	0.42	Bruchinae	0.42	Bruchus	0.42
GBCOD259-13	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Aleocharinae	1.00	Gyrophaena	1.00
GBCOD313-13	Insecta	1.00	Coleoptera	1.00	Ptinidae	1.00	Xyletininae	1.00	Xyletinus	1.00
GBCOD331-13	Insecta	1.00	Coleoptera	0.50	Chrysomelidae	0.23	Galerucinae	0.19	Phyllotreta	0.16
GBCOD343-13	Insecta	1.00	Coleoptera	1.00	Nitidulidae	0.99	Meligethinae	0.99	Astylogethes	0.99
GBCOD330-13	Insecta	1.00	Coleoptera	0.59	Chrysomelidae	0.27	Galerucinae	0.24	Phyllotreta	0.14
GBCOD340-13	Insecta	1.00	Coleoptera	1.00	Brentidae	1.00	Apioninae	1.00	Ischnopterapion	1.00
GBCOD364-13	Insecta	1.00	Coleoptera	0.78	Curculionidae	0.29	Scolytinae	0.15	Pityogenes	0.04
GBCOD341-13	Insecta	1.00	Coleoptera	0.38	Carabidae	0.10	Apioninae	0.08	Ischnopterapion	0.05
GBCOD342-13	Insecta	1.00	Coleoptera	1.00	Leiodidae	1.00	Leiodinae	1.00	Leiodes	1.00
GBCOD360-13	Insecta	1.00	Coleoptera	1.00	Latridiidae	1.00	Corticariinae	1.00	Melanophthalma	1.00
GBCOD366-13	Insecta	1.00	Coleoptera	0.61	Mycetophagidae	0.08	Mycetophaginae	0.08	Hallomenus	0.08
GBCOD402-13	Insecta	1.00	Coleoptera	0.48	Curculionidae	0.19	Curculioninae	0.09	Limnephilus	0.03
GBCOD389-13	Insecta	1.00	Coleoptera	0.71	Chrysomelidae	0.39	Cassidinae	0.38	Cassida	0.38
GBCOD406-13	Insecta	1.00	Coleoptera	0.57	Staphylinidae	0.13	Cryptophaginae	0.12	Cryptophagus	0.10
GBCOD368-13	Insecta	1.00	Coleoptera	0.45	Staphylinidae	0.10	Galerucinae	0.06	Chaetocnema	0.06
GBCOD416-13	Insecta	1.00	Coleoptera	1.00	Nitidulidae	1.00	Meligethinae	1.00	Pria	1.00
GBCOD374-13	Insecta	1.00	Coleoptera	1.00	Chrysomelidae	1.00	Chrysomelinae	1.00	Chrysolina	1.00
GBCOD396-13	Insecta	1.00	Coleoptera	0.77	Rhadalidae	0.46	Rhadalinae	0.46	Aplocnemus	0.46
GBCOD433-13	Insecta	1.00	Coleoptera	0.63	Nitidulidae	0.18	Meligethinae	0.17	Lamiogethes	0.08
GBCOD451-13	Insecta	1.00	Coleoptera	0.50	Brentidae	0.29	Apioninae	0.29	Eutrichapion	0.09
GBCOD435-13	Insecta	1.00	Coleoptera	0.82	Rhadalidae	0.46	Rhadalinae	0.46	Aplocnemus	0.46
GBCOD537-13	Insecta	1.00	Coleoptera	1.00	Chrysomelidae	1.00	Cassidinae	1.00	Cassida	1.00
GBCOD478-13	Insecta	1.00	Coleoptera	0.70	Elateridae	0.38	Elaterinae	0.36	Adrastus	0.36
GBCOD485-13	Insecta	1.00	Coleoptera	0.56	Brentidae	0.17	Apioninae	0.17	Protapion	0.06
GBCOD474-13	Insecta	1.00	Coleoptera	0.86	Rhadalidae	0.50	Rhadalinae	0.50	Aplocnemus	0.50
GBCOD475-13	Insecta	1.00	Coleoptera	0.80	Rhadalidae	0.50	Rhadalinae	0.50	Aplocnemus	0.50
GBCOD544-13	Insecta	1.00	Coleoptera	1.00	Chrysomelidae	1.00	Chrysomelinae	1.00	Prasocuris	1.00
GBCOD545-13	Insecta	1.00	Coleoptera	1.00	Chrysomelidae	1.00	Chrysomelinae	1.00	Prasocuris	1.00
GBCOD550-13	Insecta	1.00	Coleoptera	0.65	Staphylinidae	0.13	Korynetinae	0.12	Necrobia	0.12
GBCOD546-13	Insecta	1.00	Coleoptera	1.00	Chrysomelidae	1.00	Chrysomelinae	1.00	Prasocuris	1.00
GBCOD555-13	Insecta	1.00	Diptera	0.47	Staphylinidae	0.14	Aleocharinae	0.07	Sepsis	0.04
GBCOD547-13	Insecta	1.00	Coleoptera	1.00	Chrysomelidae	1.00	Chrysomelinae	1.00	Prasocuris	1.00
GBCOD590-13	Insecta	1.00	Coleoptera	1.00	Brentidae	1.00	Apioninae	1.00	Eutrichapion	1.00
GBCOD591-13	Insecta	1.00	Coleoptera	0.84	Brentidae	0.58	Apioninae	0.58	Eutrichapion	0.36
GBCOD596-13	Insecta	1.00	Coleoptera	1.00	Nitidulidae	1.00	Meligethinae	1.00	Lamiogethes	1.00
GBCOD615-13	Insecta	1.00	Coleoptera	0.64	Staphylinidae	0.37	Staphylininae	0.22	Philonthus	0.19
GBCOD616-13	Insecta	1.00	Coleoptera	0.49	Staphylinidae	0.35	Staphylininae	0.18	Philonthus	0.13
GBCOD626-13	Insecta	0.99	Coleoptera	0.78	Curculionidae	0.51	Ceutorhynchinae	0.40	Ceutorhynchus	0.34
GBCOD617-13	Insecta	1.00	Coleoptera	0.53	Staphylinidae	0.32	Staphylininae	0.15	Philonthus	0.12
GBCOD635-13	Insecta	1.00	Coleoptera	0.65	Staphylinidae	0.38	Aleocharinae	0.32	Aleochara	0.10
GBCOD636-13	Insecta	1.00	Coleoptera	0.56	Staphylinidae	0.30	Aleocharinae	0.15	Harpalus	0.07
GBCOD639-13	Insecta	1.00	Coleoptera	0.99	Staphylinidae	0.98	Oxytelinae	0.98	Carpelimus	0.98
GBCOD640-13	Insecta	1.00	Coleoptera	1.00	Chrysomelidae	1.00	Galerucinae	1.00	Chaetocnema	1.00
GBCOD646-13	Insecta	1.00	Coleoptera	0.62	Staphylinidae	0.19	Harpalinae	0.07	Bembidion	0.04
GBCOD647-13	Insecta	1.00	Coleoptera	0.61	Staphylinidae	0.22	Aleocharinae	0.11	Aleochara	0.03
GBCOD662-13	Insecta	1.00	Coleoptera	1.00	Chrysomelidae	1.00	Donaciinae	1.00	Donacia	1.00
GBCOD663-13	Insecta	1.00	Coleoptera	1.00	Chrysomelidae	1.00	Donaciinae	1.00	Donacia	1.00
GBCOD676-13	Insecta	1.00	Coleoptera	0.84	Nitidulidae	0.58	Meligethinae	0.58	Brassicogethes	0.37
GBCOD675-13	Insecta	1.00	Coleoptera	0.68	Nitidulidae	0.32	Meligethinae	0.30	Lamiogethes	0.15
GBCOD702-13	Insecta	1.00	Coleoptera	1.00	Brentidae	1.00	Apioninae	1.00	Ceratapion	1.00
GBCOD708-13	Insecta	1.00	Coleoptera	0.56	Curculionidae	0.31	Ceutorhynchinae	0.20	Glocianus	0.07
GBCOD780-13	Insecta	1.00	Coleoptera	1.00	Silphidae	1.00	Silphinae	1.00	Thanatophilus	1.00
GBCOD802-13	Insecta	1.00	Coleoptera	0.49	Staphylinidae	0.19	Noctuinae	0.10	Quedius	0.05
GBCOD803-13	Insecta	0.99	Coleoptera	0.54	Staphylinidae	0.25	Aleocharinae	0.11	Quedius	0.04
GBCOD800-13	Insecta	0.99	Coleoptera	0.70	Brentidae	0.51	Apioninae	0.51	Melanapion	0.21
GBCOD841-13	Insecta	1.00	Coleoptera	0.58	Staphylinidae	0.26	Aleocharinae	0.15	Atheta	0.07
GBCOD805-13	Insecta	1.00	Coleoptera	1.00	Byrrhidae	1.00	Byrrhinae	1.00	Cytilus	1.00
GBCOD830-13	Insecta	1.00	Diptera	0.44	Carabidae	0.11	Aleocharinae	0.09	Lucilia	0.07
GBCOD864-13	Insecta	1.00	Coleoptera	0.99	Elateridae	0.99	Elaterinae	0.97	Ampedus	0.97
GBCOD859-13	Insecta	1.00	Coleoptera	1.00	Ptinidae	1.00	Eucradinae	1.00	Ptinomorphus	1.00
GBCOD865-13	Insecta	1.00	Coleoptera	0.64	Staphylinidae	0.25	Aleocharinae	0.11	Atheta	0.04
GBCOD851-13	Insecta	0.99	Coleoptera	0.75	Staphylinidae	0.43	Harpalinae	0.18	Quedius	0.13
GBCOD848-13	Insecta	1.00	Coleoptera	0.69	Staphylinidae	0.49	Staphylininae	0.40	Ontholestes	0.16
GBCOD866-13	Insecta	1.00	Coleoptera	0.68	Staphylinidae	0.23	Aleocharinae	0.11	Atheta	0.04
GBCOD867-13	Insecta	1.00	Coleoptera	0.72	Staphylinidae	0.42	Aleocharinae	0.17	Tachinus	0.14
GBCOD884-13	Insecta	1.00	Coleoptera	0.54	Melyridae	0.17	Dasytinae	0.14	Dasytes	0.13
GBCOD948-13	Insecta	1.00	Coleoptera	0.55	Staphylinidae	0.16	Staphylininae	0.05	Gyrinus	0.05
GBCOD936-13	Insecta	1.00	Coleoptera	0.58	Staphylinidae	0.20	Malachiinae	0.15	Anthocomus	0.10
GBCOE009-13	Insecta	1.00	Coleoptera	0.47	Staphylinidae	0.17	Pselaphinae	0.07	Cephus	0.04
GBCOD950-13	Insecta	1.00	Diptera	0.39	Staphylinidae	0.13	Harpalinae	0.11	Lucilia	0.05
GBCOE003-13	Insecta	1.00	Coleoptera	1.00	Leiodidae	1.00	Coloninae	1.00	Colon	1.00
GBCOE011-13	Insecta	1.00	Coleoptera	1.00	Cryptophagidae	1.00	Atomariinae	1.00	Atomaria	1.00
GBCOE010-13	Insecta	1.00	Coleoptera	1.00	Cryptophagidae	1.00	Atomariinae	1.00	Atomaria	1.00
GBCOD942-13	Insecta	1.00	Coleoptera	0.69	Staphylinidae	0.13	Chrysomelinae	0.06	Stictoleptura	0.05
GBCOE024-13	Insecta	1.00	Coleoptera	0.39	Brentidae	0.12	Apioninae	0.12	Platycheirus	0.05
GBCOE017-13	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Pselaphinae	1.00	Pselaphus	1.00
GBCOE026-13	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Pselaphinae	1.00	Trimium	1.00
GBCOE025-13	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Aleocharinae	1.00	Myllaena	1.00
GBCOE027-13	Insecta	1.00	Coleoptera	1.00	Chrysomelidae	1.00	Galerucinae	1.00	Longitarsus	1.00
GBCOE029-13	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Pselaphinae	1.00	Tyrus	1.00
GBCOE032-13	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Scydmaeninae	1.00	Euconnus	1.00
GBCOE033-13	Insecta	1.00	Coleoptera	0.83	Chrysomelidae	0.67	Galerucinae	0.66	Chaetocnema	0.63
GBCOE034-13	Insecta	0.99	Coleoptera	0.82	Chrysomelidae	0.63	Galerucinae	0.63	Chaetocnema	0.63
GBCOE035-13	Insecta	1.00	Coleoptera	0.81	Chrysomelidae	0.68	Galerucinae	0.68	Chaetocnema	0.67
GBCOE039-13	Insecta	1.00	Coleoptera	1.00	Curculionidae	1.00	Entiminae	1.00	Romualdius	1.00
GBCOE059-13	Insecta	1.00	Diptera	0.46	Chironomidae	0.13	Orthocladiinae	0.11	Metriocnemus	0.04
GBCOE061-13	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Pselaphinae	1.00	Brachygluta	1.00
GBCOE070-13	Insecta	1.00	Coleoptera	1.00	Byrrhidae	1.00	Byrrhinae	1.00	Cytilus	1.00
GBCOE071-13	Insecta	1.00	Coleoptera	1.00	Chrysomelidae	1.00	Galerucinae	1.00	Longitarsus	1.00
GBCOE073-13	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Paederinae	1.00	Rugilus	1.00
GBCOE074-13	Insecta	0.96	Coleoptera	0.50	Staphylinidae	0.11	Micromyinae	0.06	Bryomyia	0.06
GBCOE079-13	Insecta	1.00	Coleoptera	1.00	Silphidae	1.00	Nicrophorinae	1.00	Nicrophorus	1.00
GBCOE092-13	Insecta	1.00	Coleoptera	1.00	Scarabaeidae	1.00	Aphodiinae	1.00	Esymus	1.00
GBCOE091-13	Insecta	1.00	Coleoptera	0.63	Scarabaeidae	0.40	Aphodiinae	0.40	Melinopterus	0.28
GBCOE093-13	Insecta	1.00	Coleoptera	1.00	Scarabaeidae	1.00	Aphodiinae	1.00	Agrilinus	1.00
GBCOE094-13	Insecta	1.00	Coleoptera	0.74	Scarabaeidae	0.25	Aphodiinae	0.25	Melinopterus	0.10
GBCOE095-13	Insecta	1.00	Coleoptera	0.72	Scarabaeidae	0.25	Aphodiinae	0.25	Planolinoides	0.13
GBCOE215-13	Insecta	1.00	Coleoptera	0.75	Staphylinidae	0.45	Aleocharinae	0.29	Atheta	0.13
GBCOE216-13	Insecta	1.00	Coleoptera	0.75	Staphylinidae	0.50	Aleocharinae	0.38	Atheta	0.21
GBCOE217-13	Insecta	1.00	Coleoptera	0.51	Staphylinidae	0.35	Aleocharinae	0.24	Atheta	0.13
GBCOE218-13	Insecta	1.00	Coleoptera	0.56	Staphylinidae	0.40	Aleocharinae	0.31	Atheta	0.14
GBCOE223-13	Insecta	1.00	Coleoptera	0.98	Staphylinidae	0.97	Aleocharinae	0.97	Atheta	0.95
GBCOE226-13	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Aleocharinae	1.00	Atheta	1.00
GBCOE227-13	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Aleocharinae	1.00	Atheta	1.00
GBCOE230-13	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Aleocharinae	1.00	Atheta	1.00
GBCOE241-13	Insecta	1.00	Coleoptera	0.59	Staphylinidae	0.43	Aleocharinae	0.28	Atheta	0.08
GBCOE242-13	Insecta	1.00	Coleoptera	0.69	Staphylinidae	0.47	Aleocharinae	0.35	Atheta	0.19
GBCOE284-13	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Aleocharinae	1.00	Euryusa	1.00
GBCOE304-13	Insecta	1.00	Coleoptera	0.61	Staphylinidae	0.20	Aleocharinae	0.09	Atheta	0.05
GBCOE245-13	Insecta	1.00	Coleoptera	0.73	Staphylinidae	0.44	Aleocharinae	0.34	Atheta	0.17
GBCOE294-13	Insecta	1.00	Coleoptera	0.38	Tortricidae	0.10	Harpalinae	0.08	Tipula	0.03
GBCOE305-13	Insecta	1.00	Coleoptera	0.58	Staphylinidae	0.25	Aleocharinae	0.12	Atheta	0.06
GBCOE312-13	Insecta	0.99	Coleoptera	0.71	Curculionidae	0.28	Entiminae	0.09	Acalyptus	0.04
GBCOE344-13	Insecta	1.00	Coleoptera	0.52	Chironomidae	0.19	Orthocladiinae	0.14	Anaspis	0.04
GBCOE334-13	Insecta	1.00	Coleoptera	1.00	Silphidae	1.00	Nicrophorinae	1.00	Nicrophorus	1.00
GBCOE349-13	Insecta	1.00	Coleoptera	1.00	Ciidae	1.00	Ciinae	1.00	Sulcacis	1.00
GBCOE361-13	Insecta	1.00	Coleoptera	0.61	Staphylinidae	0.11	Cryptophaginae	0.09	Cryptophagus	0.07
GBCOE357-13	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Scydmaeninae	1.00	Stenichnus	1.00
GBCOE351-13	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Pselaphinae	1.00	Tyrus	1.00
GBCOE380-13	Insecta	1.00	Coleoptera	1.00	Carabidae	1.00	Trechinae	1.00	Blemus	1.00
GBCOE384-13	Insecta	1.00	Coleoptera	0.75	Staphylinidae	0.65	Aleocharinae	0.56	Aleochara	0.29
GBCOE407-13	Insecta	1.00	Coleoptera	1.00	Ciidae	1.00	Ciinae	1.00	Cis	1.00
GBCOE386-13	Insecta	1.00	Coleoptera	1.00	Leiodidae	1.00	Cholevinae	1.00	Catops	1.00
GBCOE409-13	Insecta	1.00	Coleoptera	0.86	Ciidae	0.75	Ciinae	0.75	Orthocis	0.73
GBCOE443-13	Insecta	1.00	Coleoptera	1.00	Curculionidae	1.00	Scolytinae	1.00	Orthotomicus	1.00
GBCOE426-13	Insecta	1.00	Coleoptera	0.98	Silphidae	0.94	Nicrophorinae	0.94	Nicrophorus	0.94
GBCOE444-13	Insecta	1.00	Coleoptera	1.00	Nitidulidae	1.00	Nitidulinae	1.00	Omosita	1.00
GBCOE447-13	Insecta	1.00	Coleoptera	1.00	Ciidae	1.00	Ciinae	1.00	Sulcacis	1.00
GBCOE448-13	Insecta	1.00	Coleoptera	1.00	Cryptophagidae	1.00	Atomariinae	1.00	Atomaria	1.00
GBCOE449-13	Insecta	1.00	Coleoptera	1.00	Cryptophagidae	1.00	Atomariinae	1.00	Atomaria	1.00
GBCOE450-13	Insecta	1.00	Coleoptera	1.00	Cryptophagidae	1.00	Atomariinae	1.00	Atomaria	1.00
GBCOE451-13	Insecta	1.00	Coleoptera	1.00	Cryptophagidae	1.00	Atomariinae	1.00	Atomaria	1.00
GBCOE464-13	Insecta	1.00	Coleoptera	0.81	Staphylinidae	0.22	Elaterinae	0.11	Sericus	0.06
GBCOE461-13	Insecta	1.00	Coleoptera	0.75	Carabidae	0.24	Aleocharinae	0.13	Dyschirius	0.10
GBCOE463-13	Insecta	1.00	Coleoptera	0.68	Scraptiidae	0.31	Anaspidinae	0.31	Anaspis	0.31
GBCOE485-13	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Aleocharinae	1.00	Atheta	1.00
GBCOE491-13	Insecta	1.00	Coleoptera	1.00	Staphylinidae	0.97	Aleocharinae	0.97	Atheta	0.96
GBCOE492-13	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Aleocharinae	1.00	Liogluta	1.00
GBCOE498-13	Insecta	1.00	Coleoptera	0.71	Staphylinidae	0.53	Aleocharinae	0.48	Atheta	0.14
GBCOE496-13	Insecta	1.00	Coleoptera	0.61	Staphylinidae	0.40	Aleocharinae	0.29	Aleochara	0.13
GBCOE499-13	Insecta	1.00	Coleoptera	0.68	Staphylinidae	0.47	Aleocharinae	0.36	Atheta	0.15
GBCOE502-13	Insecta	1.00	Coleoptera	0.68	Staphylinidae	0.41	Aleocharinae	0.27	Atheta	0.11
GBCOE500-13	Insecta	1.00	Coleoptera	0.63	Staphylinidae	0.37	Aleocharinae	0.30	Atheta	0.07
GBCOE503-13	Insecta	1.00	Coleoptera	0.68	Staphylinidae	0.45	Aleocharinae	0.32	Atheta	0.11
GBCOE504-13	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Aleocharinae	1.00	Oligota	1.00
GBCOE508-13	Insecta	1.00	Coleoptera	0.64	Staphylinidae	0.38	Aleocharinae	0.21	Atheta	0.07
GBCOE507-13	Insecta	1.00	Coleoptera	0.68	Staphylinidae	0.44	Aleocharinae	0.31	Atheta	0.08
GBCOE509-13	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Aleocharinae	1.00	Oligota	1.00
GBCOE506-13	Insecta	1.00	Coleoptera	0.62	Staphylinidae	0.47	Aleocharinae	0.42	Atheta	0.15
GBCOE513-13	Insecta	1.00	Coleoptera	0.69	Staphylinidae	0.48	Aleocharinae	0.29	Atheta	0.13
GBCOE585-13	Insecta	1.00	Coleoptera	0.86	Staphylinidae	0.68	Omaliinae	0.59	Omalium	0.54
GBCOE608-13	Insecta	1.00	Coleoptera	1.00	Byrrhidae	1.00	Byrrhinae	1.00	Cytilus	1.00
GBCOE611-13	Insecta	1.00	Coleoptera	1.00	Ciidae	1.00	Ciinae	1.00	Orthocis	1.00
GBCOE614-13	Insecta	1.00	Coleoptera	1.00	Silphidae	1.00	Nicrophorinae	1.00	Nicrophorus	1.00
GBCOE679-13	Insecta	1.00	Coleoptera	0.69	Staphylinidae	0.54	Pselaphinae	0.25	Fagniezia	0.23
GBCOE686-13	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Pselaphinae	1.00	Trimium	1.00
GBCOE682-13	Insecta	1.00	Coleoptera	0.66	Staphylinidae	0.31	Oxytelinae	0.13	Bledius	0.10
GBCOE687-13	Insecta	1.00	Coleoptera	0.76	Staphylinidae	0.56	Pselaphinae	0.49	Bibloplectus	0.49
GBCOE688-13	Insecta	1.00	Coleoptera	0.78	Staphylinidae	0.58	Pselaphinae	0.41	Bibloplectus	0.41
GBCOE689-13	Insecta	1.00	Coleoptera	0.45	Staphylinidae	0.22	Aleocharinae	0.12	Coleophora	0.03
GBCOE690-13	Insecta	1.00	Coleoptera	0.51	Staphylinidae	0.27	Pselaphinae	0.10	Euplectus	0.09
GBCOE695-13	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Scydmaeninae	1.00	Neuraphes	1.00
GBCOE681-13	Insecta	1.00	Coleoptera	1.00	Staphylinidae	1.00	Pselaphinae	1.00	Tyrus	1.00
GBCOE700-13	Insecta	1.00	Coleoptera	0.56	Staphylinidae	0.39	Aleocharinae	0.18	Fagniezia	0.08
GBCOE702-13	Insecta	0.99	Coleoptera	0.39	Tortricidae	0.12	Tachyporinae	0.07	Notodonta	0.04
GBCOE701-13	Insecta	1.00	Coleoptera	0.98	Carabidae	0.97	Harpalinae	0.95	Acupalpus	0.71
GBCOE734-13	Insecta	1.00	Coleoptera	1.00	Ciidae	1.00	Ciinae	1.00	Sulcacis	1.00
GBCOE729-13	Insecta	1.00	Coleoptera	0.74	Carabidae	0.52	Harpalinae	0.41	Pterostichus	0.12
GBCOE736-13	Insecta	1.00	Coleoptera	1.00	Cryptophagidae	1.00	Atomariinae	1.00	Atomaria	1.00
GBCOE751-13	Insecta	1.00	Coleoptera	0.57	Staphylinidae	0.43	Pselaphinae	0.20	Fagniezia	0.19
GBCOE757-13	Insecta	1.00	Coleoptera	1.00	Curculionidae	1.00	Scolytinae	1.00	Hylesinus	1.00
GBCOE771-13	Insecta	1.00	Coleoptera	0.53	Staphylinidae	0.15	Aleocharinae	0.08	Pytho	0.05
GBCOE758-13	Insecta	1.00	Coleoptera	0.68	Staphylinidae	0.42	Aleocharinae	0.18	Atheta	0.06
GBCOE773-13	Insecta	1.00	Coleoptera	0.72	Staphylinidae	0.62	Scydmaeninae	0.54	Stenichnus	0.54
GBCOE797-13	Insecta	1.00	Coleoptera	0.55	Ciidae	0.13	Ciinae	0.13	Cis	0.09
GBCOE803-13	Insecta	0.99	Coleoptera	0.55	Curculionidae	0.33	Scolytinae	0.23	Dryocoetes	0.08
GBCOE812-13	Insecta	1.00	Coleoptera	0.61	Staphylinidae	0.15	Aleocharinae	0.14	Atheta	0.09
GBCOE813-13	Insecta	1.00	Coleoptera	1.00	Ciidae	1.00	Ciinae	1.00	Cis	1.00
GBCOE837-13	Insecta	1.00	Coleoptera	1.00	Mordellidae	1.00	Mordellinae	1.00	Mordella	1.00
GBCOE823-13	Insecta	1.00	Coleoptera	1.00	Brentidae	1.00	Apioninae	1.00	Perapion	1.00
GBCOE835-13	Insecta	1.00	Coleoptera	0.74	Staphylinidae	0.26	Staphylininae	0.10	Quedius	0.06
GBCOE838-13	Insecta	1.00	Coleoptera	1.00	Mordellidae	1.00	Mordellinae	1.00	Mordella	1.00
GBCOE839-13	Insecta	1.00	Coleoptera	1.00	Mordellidae	1.00	Mordellinae	1.00	Mordella	1.00
GBCOE841-13	Insecta	0.99	Coleoptera	0.45	Curculionidae	0.23	Curculioninae	0.09	Archarius	0.03
GBCOE850-13	Insecta	1.00	Coleoptera	0.56	Staphylinidae	0.18	Cryptophaginae	0.12	Micrambe	0.11
GBCOE851-13	Insecta	1.00	Coleoptera	1.00	Silphidae	1.00	Silphinae	1.00	Oiceoptoma	1.00
GBCOE858-13	Insecta	1.00	Coleoptera	1.00	Ciidae	1.00	Ciinae	1.00	Ennearthron	1.00
GBCOE869-13	Insecta	1.00	Coleoptera	0.64	Cryptophagidae	0.23	Cryptophaginae	0.22	Cryptophagus	0.21
GBCOE862-13	Insecta	0.97	Coleoptera	0.38	Syrphidae	0.09	Coccinellinae	0.08	Agoliinus	0.03
