ID	kingdom	Prob_kingdom	phylum	Prob_phylum	class	Prob_class	 order	Prob_order	family	Prob_family	genus	Prob_genus	 species	Prob_species
MN994597		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Phaeosphaeriaceae	0.60	Stagonospora	0.35	Stagonospora_pseudovitensis	0.35
UDB016390		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.97	Polyporales	0.80	Fomitopsidaceae	0.44	Fomitopsis	0.44	Fomitopsis_bondartsevae	0.38
UDB016391		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Polyporales	0.95	Steccherinaceae	0.87	Steccherinum	0.72	Steccherinum_confragosum	0.69
UDB024710		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Mycenaceae	0.19	Xeromphalina	0.19	Xeromphalina_campanella	0.19
MN658517		Fungi	1.00	Basidiomycota	0.91	Agaricomycetes	0.76	Russulales	0.59	Russulaceae	0.40	Lactarius	0.40	Lactarius_subdulcis	0.26
U82461		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Lipomycetaceae	1.00	Lipomyces	1.00	Lipomyces_lipofer	1.00
UDB016393		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	1.00	Polyporaceae	0.93	Coriolopsis	0.32	Coriolopsis_gallica	0.32
U82462		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Lipomycetaceae	1.00	Lipomyces	1.00	Lipomyces_yarrowii	1.00
KR092791		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.93	Amphisphaeriales	0.79	Pseudomassariaceae	0.61	Leiosphaerella	0.61	Leiosphaerella_lycopodina	0.61
KX073580		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.98	Agaricales	0.83	Psathyrellaceae	0.26	Phaeomarasmius	0.20	Phaeomarasmius_erinaceus	0.20
UDB016394		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	1.00	Meruliaceae	0.98	Phlebia	0.96	Phlebia_tremellosa	0.95
UDB016395		Fungi	1.00	Basidiomycota	0.79	Agaricomycetes	0.69	Agaricales	0.19	Peniophoraceae	0.11	Botryobasidium	0.11	Botryobasidium_robustius	0.11
AB354209		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Debaryomycetaceae	1.00	Millerozyma	1.00	Millerozyma_koratensis	0.99
UDB016396		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Russulales	1.00	Xenasmataceae	1.00	Xenasmatella	1.00	Xenasmatella_ailaoshanensis	1.00
KX073582		Fungi	1.00	Basidiomycota	0.93	Agaricomycetes	0.88	Agaricales	0.82	Psathyrellaceae	0.26	Parasola	0.23	Parasola_plicatilis	0.23
KR092794		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Amphisphaeriales	1.00	Sporocadaceae	1.00	Bartalinia	0.48	Bartalinia_robillardoides	0.48
MN708209		Fungi	1.00	Basidiomycota	0.96	Agaricomycetes	0.94	Agaricales	0.82	Psathyrellaceae	0.21	Psathyrella	0.10	Pseudoclitocybe_obbata	0.09
KX073583		Fungi	1.00	Basidiomycota	0.88	Agaricomycetes	0.82	Agaricales	0.65	Omphalotaceae	0.26	Cyathus	0.11	Cyathus_asiaticus	0.10
UDB016397		Fungi	1.00	Ascomycota	0.60	Agaricomycetes	0.31	Saccharomycetales	0.30	Saccharomycetaceae	0.08	Cyberlindnera	0.06	Megalocystidium_olens	0.04
DQ389665		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Psathyrellaceae	1.00	Psathyrella	1.00	Psathyrella_potteri	0.73
OL352083		Fungi	1.00	Basidiomycota	0.92	Agaricomycetes	0.91	Agaricales	0.87	Psathyrellaceae	0.26	Mycena	0.22	Mycena_sanguinolenta	0.10
KX513843		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Mycenaceae	1.00	Mycena	1.00	Mycena_subviscosa	1.00
GU994559		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.32	Glomerellales	0.28	Plectosphaerellaceae	0.28	Musicillium	0.28	Musicillium_theobromae	0.27
KU666558		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	0.96	Agaricales	0.94	Entolomataceae	0.62	Entoloma	0.62	Entoloma_sericeum	0.60
KR092797		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Amphisphaeriales	0.67	Sporocadaceae	0.32	Discosia	0.17	Discosia_yakushimensis	0.17
OL352086		Fungi	1.00	Basidiomycota	0.96	Agaricomycetes	0.95	Agaricales	0.89	Psathyrellaceae	0.19	Gymnopus	0.10	Crucibulum_laeve	0.10
AB365596		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.88	Pleosporales	0.86	Pleosporaceae	0.71	Pleospora	0.71	Pleospora_iqbalii	0.71
DQ389669		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Psathyrellaceae	1.00	Psathyrella	1.00	Psathyrella_stercoraria	0.99
AY582126		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycetaceae	1.00	Kazachstania	1.00	Kazachstania_aerobia	1.00
JN899380		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Trichocomaceae	0.59	Talaromyces	0.59	Talaromyces_marneffei	0.50
OL352088		Fungi	1.00	Basidiomycota	0.95	Agaricomycetes	0.90	Agaricales	0.61	Psathyrellaceae	0.19	Coprinellus	0.09	Coprinellus_alkalinus	0.07
KU604566		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	0.95	Hypoxylaceae	0.62	Hypoxylon	0.61	Hypoxylon_hypomiltum	0.42
HM562201		Fungi	1.00	Basidiomycota	0.89	Agaricomycetes	0.80	Agaricales	0.44	Hyphodermataceae	0.19	Hyphoderma	0.19	Hyphoderma_nudicephalum	0.18
KJ494615		Fungi	1.00	Basidiomycota	1.00	Wallemiomycetes	1.00	Wallemiales	1.00	Wallemiaceae	1.00	Wallemia	1.00	Wallemia_canadensis	0.95
MH863180		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Chaetosphaeriales	1.00	Chaetosphaeriaceae	1.00	Chaetosphaeria	1.00	Chaetosphaeria_ciliata	1.00
JN899383		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Trichocomaceae	1.00	Talaromyces	1.00	Talaromyces_erythromellis	1.00
JN899384		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Trichocomaceae	1.00	Talaromyces	1.00	Talaromyces_marneffei	1.00
HM562204		Fungi	1.00	Basidiomycota	0.82	Agaricomycetes	0.78	Agaricales	0.35	Peniophoraceae	0.12	Vararia	0.09	Coniophora_puteana	0.06
JN899385		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Trichocomaceae	1.00	Talaromyces	1.00	Talaromyces_marneffei	1.00
KX778711		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Thelonectria	1.00	Thelonectria_olida	1.00
HM562206		Fungi	1.00	Basidiomycota	0.81	Agaricomycetes	0.68	Agaricales	0.48	Agaricaceae	0.16	Tulostoma	0.07	Tulostoma_brumale	0.07
JN899386		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Trichocomaceae	1.00	Talaromyces	1.00	Talaromyces_rademirici	1.00
JN899387		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Trichocomaceae	1.00	Talaromyces	1.00	Talaromyces_unicus	0.65
GU139172		Fungi	1.00	Basidiomycota	1.00	Ustilaginomycetes	1.00	Ustilaginales	1.00	Ustilaginaceae	1.00	Sporisorium	0.93	Sporisorium_graminicola	0.93
JN899388		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	0.88	Chromocleista	0.88	Chromocleista_cinnabarina	0.88
UDB032125		Fungi	1.00	Basidiomycota	0.95	Agaricomycetes	0.95	Polyporales	0.72	Irpicaceae	0.37	Ceriporia	0.16	Gloeoporus_taxicola	0.14
MN275897		Fungi	1.00	Basidiomycota	0.50	Exobasidiomycetes	0.28	Exobasidiales	0.27	Exobasidiaceae	0.27	Exobasidium	0.27	Exobasidium_rhododendri	0.21
MN275898		Fungi	1.00	Ascomycota	0.66	Saccharomycetes	0.43	Saccharomycetales	0.43	Saccharomycetaceae	0.18	Grigorovia	0.14	Grigorovia_yakushimaensis	0.09
EU427300		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	0.98	Penicillium	0.91	Penicillium_alicantinum	0.38
KR476740		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	0.99	Dothistroma	0.45	Dothistroma_pini	0.45
KR476741		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Phaeosphaeriaceae	0.93	Neosetophoma	0.46	Neosetophoma_phragmitis	0.46
EU386359		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Bulleraceae	1.00	Genolevuria	1.00	Genolevuria_bromeliarum	1.00
KR476742		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Neodevriesiaceae	1.00	Neodevriesia	1.00	Neodevriesia_strelitziae	1.00
KR476743		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.71	Hypocreales	0.23	Hypocreales_fam_Incertae_sedis_Stanjemonium	0.07	Stanjemonium	0.07	Stanjemonium_spectabile	0.07
KR476744		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Myrmecridiales	1.00	Myrmecridiaceae	1.00	Myrmecridium	1.00	Myrmecridium_schulzeri	1.00
JQ619180		Fungi	1.00	Basidiomycota	0.76	Agaricomycetes	0.66	Agaricales	0.41	Peniophoraceae	0.06	Vararia	0.06	Hygrophoropsis_aurantiaca	0.05
KR476745		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.99	Diaporthales	0.96	Diaporthaceae	0.62	Diaporthe	0.48	Phaeocytostroma_ambiguum	0.13
JQ619182		Fungi	1.00	Basidiomycota	0.58	Agaricomycetes	0.46	Agaricales	0.22	Mucoraceae	0.09	Cunninghamella	0.06	Thamnidium_elegans	0.03
EU784330		Fungi	1.00	Basidiomycota	0.80	Agaricomycetes	0.76	Agaricales	0.66	Hymenogastraceae	0.25	Hebeloma	0.16	Gymnopus_confluens	0.13
KU846300		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Stachybotryaceae	1.00	Paramyrothecium	0.99	Paramyrothecium_foliicola	0.99
GU980615		Fungi	1.00	Basidiomycota	0.94	Agaricomycetes	0.94	Agaricales	0.89	Psathyrellaceae	0.26	Tulosesus	0.14	Tulosesus_pallidus	0.14
KR476747		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Glomerellales	1.00	Glomerellaceae	1.00	Colletotrichum	1.00	Colletotrichum_acerbum	0.38
AB859985		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.38	Calonarius	0.38	Calonarius_piceae	0.38
KC701386		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	0.97	Agaricales	0.91	Omphalotaceae	0.23	Gymnopus	0.21	Gymnopus_androsaceus	0.16
KR476748		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.58	Coniochaetales	0.41	Coniochaetaceae	0.41	Coniochaeta	0.41	Coniochaeta_ostrea	0.33
AY313281		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Omphalotaceae	1.00	Omphalotus	1.00	Omphalotus_subilludens	0.78
MG432011		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Sordariales	1.00	Chaetomiaceae	1.00	Humicola	0.74	Humicola_nigrescens	0.73
KX649982		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Lauriomycetales	1.00	Lauriomycetaceae	1.00	Lauriomyces	1.00	Lauriomyces_bellulus	1.00
KU846302		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Stachybotryaceae	1.00	Xepicula	0.82	Xepicula_jollymannii	0.60
MF288932		Fungi	1.00	Basidiomycota	0.96	Agaricomycetes	0.85	Gomphales	0.58	Gomphaceae	0.58	Ramaria	0.58	Ramaria_apiculata	0.58
KR476749		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Phaeomoniellales	1.00	Phaeomoniellales_fam_Incertae_sedis_Heterophaeomoniella	1.00	Heterophaeomoniella	1.00	Heterophaeomoniella_pinifoliorum	1.00
KU846303		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Stachybotryaceae	1.00	Xepicula	0.74	Xepicula_jollymannii	0.57
AY313282		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Omphalotaceae	1.00	Omphalotus	1.00	Omphalotus_subilludens	0.94
MK165444		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Chaetosphaeriales	1.00	Chaetosphaeriaceae	1.00	Codinaea	1.00	Codinaea_acaciae	1.00
AY313286		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Omphalotaceae	1.00	Omphalotus	1.00	Omphalotus_japonicus	1.00
FM865604		Fungi	1.00	Ascomycota	0.53	Saccharomycetes	0.30	Saccharomycetales	0.30	Saccharomycetales_fam_Incertae_sedis_Candida	0.09	Candida	0.09	Candida_piceae	0.07
MK573935		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.91	Nidulariaceae	0.56	Crucibulum	0.55	Crucibulum_laeve	0.55
KT223640		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Hymenochaetales	1.00	Hymenochaetaceae	0.99	Inonotus	0.47	Inonotus_glomeratus	0.40
KP195730		Fungi	1.00	Ascomycota	1.00	Pezizomycetes	0.92	Pezizales	0.92	Pyronemataceae	0.92	Tricharina	0.61	Tricharina_praecox	0.28
MK573937		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricales_fam_Incertae_sedis_Paralepista	0.27	Paralepista	0.27	Paralepista_flaccida	0.27
LC085408		Fungi	1.00	Basidiomycota	0.52	Agaricomycetes	0.37	Agaricales	0.17	Hymenochaetaceae	0.08	Hymenochaete	0.05	Hymenochaete_borbonica	0.05
KC900377		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Agaricaceae	0.58	Coprinus	0.14	Coprinus_sterquilinus	0.14
KT339200		Fungi	1.00	Basidiomycota	0.64	Agaricomycetes	0.50	Agaricales	0.33	Omphalotaceae	0.16	Gymnopus	0.15	Omphalina_rivulicola	0.12
KJ939634		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Psathyrellaceae	1.00	Psathyrella	1.00	Psathyrella_potteri	0.98
KX869912		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.95	Psathyrellaceae	0.74	Coprinopsis	0.59	Coprinopsis_verticillata	0.28
AY755338		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.70	Helotiales	0.67	Dermateaceae	0.32	Pezicula	0.24	Pezicula_corni	0.11
HE672151		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Coniochaetales	1.00	Cordanaceae	1.00	Cordana	1.00	Cordana_verruculosa	1.00
EF543845		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Glomerellales	1.00	Plectosphaerellaceae	1.00	Gibellulopsis	1.00	Gibellulopsis_piscis	1.00
AY755339		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.78	Helotiales	0.40	Tympanidaceae	0.23	Tympanis	0.23	Tympanis_conspersa	0.22
UDB011641		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Physalacriaceae	1.00	Rhodotus	1.00	Rhodotus_palmatus	1.00
MK828692		Fungi	1.00	Ascomycota	0.97	Sordariomycetes	0.66	Diaporthales	0.24	Nectriaceae	0.13	Stegonsporium	0.12	Stegonsporium_acerophilum	0.12
UDB011642		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.98	Tricholomataceae	0.62	Tricholoma	0.62	Tricholoma_olivaceotinctum	0.62
OK135173		Fungi	1.00	Ascomycota	0.96	Leotiomycetes	0.52	Helotiales	0.52	Ploettnerulaceae	0.34	Pyrenopeziza	0.31	Pyrenopeziza_revincta	0.31
HE672154		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Coniochaetales	0.98	Cordanaceae	0.98	Cordana	0.98	Cordana_ellipsoidea	0.71
UDB011643		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	0.99	Fomitopsidaceae	0.99	Fomitopsis	0.99	Fomitopsis_pinicola	0.80
MK799946		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.94	Diaporthales	0.93	Coryneaceae	0.79	Coryneum	0.79	Coryneum_modonium	0.78
KF732394		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.99	Calonarius	0.99	Calonarius_piceae	0.99
UDB024265		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.99	Hypocreales	0.99	Hypocreaceae	0.94	Hypomyces	0.36	Cladobotryum_pinarense	0.30
MK828696		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.93	Coniochaetales	0.31	Coniochaetaceae	0.31	Coniochaeta	0.16	Lecythophora_canina	0.15
MT269764		Fungi	1.00	Basidiomycota	0.95	Agaricomycetes	0.95	Polyporales	0.82	Steccherinaceae	0.59	Junghuhnia	0.31	Junghuhnia_nitida	0.31
JQ993715		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.51	Helotiales	0.22	Acarosporaceae	0.19	Sarcogyne	0.19	Sarcogyne_similis	0.19
AB671504		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Helotiales	1.00	Mollisiaceae	1.00	Phialocephala	1.00	Phialocephala_trigonospora	1.00
KF732397		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	0.99	Agaricales	0.99	Cortinariaceae	0.48	Calonarius	0.48	Calonarius_piceae	0.48
AB671505		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Helotiales	1.00	Mollisiaceae	1.00	Phialocephala	1.00	Phialocephala_virens	1.00
KF732398		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.42	Calonarius	0.42	Calonarius_piceae	0.42
MK828699		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.82	Sordariales	0.27	Chaetomiaceae	0.18	Coniella	0.16	Cordana_pauciseptata	0.12
DQ317622		Fungi	1.00	Basidiomycota	1.00	Exobasidiomycetes	1.00	Microstromatales	1.00	Quambalariaceae	1.00	Quambalaria	1.00	Quambalaria_cyanescens	1.00
UDB011648		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Mycenaceae	1.00	Mycena	1.00	Mycena_citrinomarginata	0.98
JX658530		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariomycetidae_ord_Incertae_sedis_Calceomyces	1.00	Xylariomycetidae_fam_Incertae_sedis_Calceomyces	1.00	Calceomyces	1.00	Calceomyces_lacunosus	1.00
UDB0799033		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.97	Agaricales	0.96	Marasmiaceae	0.87	Marasmius	0.87	Marasmius_epiphylloides	0.87
GQ303268		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Capnodiales	1.00	Capnodiaceae	1.00	Chaetocapnodium	1.00	Chaetocapnodium_placitae	0.95
JF832603		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Thyronectria	1.00	Thyronectria_strobi	1.00
KJ920021		Fungi	1.00	Basidiomycota	0.97	Agaricomycetes	0.95	Agaricales	0.85	Cortinariaceae	0.26	Calonarius	0.26	Calonarius_piceae	0.26
DQ317625		Fungi	1.00	Basidiomycota	1.00	Exobasidiomycetes	1.00	Microstromatales	1.00	Quambalariaceae	1.00	Quambalaria	1.00	Quambalaria_cyanescens	1.00
MK211704		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Thelephorales	0.89	Thelephoraceae	0.89	Thelephora	0.89	Thelephora_terrestris	0.89
GQ303269		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Amphisphaeriales	1.00	Clypeophysalosporaceae	1.00	Bagadiella	1.00	Bagadiella_lunata	1.00
MT319458		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Hymenochaetales	0.88	Schizoporaceae	0.88	Lyomyces	0.81	Lyomyces_sambuci	0.81
UDB015530		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.97	Agaricales	0.79	Omphalotaceae	0.13	Mycena	0.08	Porotheleum_fimbriatum	0.08
KP636860		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.96	Agaricales	0.90	Strophariaceae	0.43	Pholiota	0.31	Pholiota_lenta	0.29
JF832605		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Nectriaceae	1.00	Thyronectria	1.00	Thyronectria_strobi	1.00
UDB015531		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.97	Polyporales	0.58	Dacryobolaceae	0.28	Postia	0.28	Postia_floriformis	0.28
MK211707		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	0.99	Thelephorales	0.39	Thelephoraceae	0.39	Thelephora	0.39	Thelephora_terrestris	0.39
KJ920024		Fungi	1.00	Basidiomycota	0.94	Agaricomycetes	0.92	Agaricales	0.87	Physalacriaceae	0.16	Calonarius	0.16	Calonarius_piceae	0.16
MK211708		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Thelephorales	0.91	Thelephoraceae	0.91	Thelephora	0.91	Thelephora_terrestris	0.91
MH542467		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Erythrogloeaceae	1.00	Dendrostoma	1.00	Dendrostoma_osmanthi	1.00
UDB015534		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Amanitaceae	1.00	Amanita	1.00	Amanita_franchetii	1.00
JX658537		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	1.00	Hypoxylaceae	1.00	Daldinia	1.00	Daldinia_barkalovii	1.00
MN562111		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.99	Pleosporales	0.96	Pleosporaceae	0.44	Curvularia	0.35	Cucurbitaria_staphula	0.20
HQ318211		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	0.96	Polyporales	0.43	Polyporaceae	0.22	Lactarius	0.19	Lactarius_ciliatus	0.19
UDB015535		Fungi	1.00	Basidiomycota	0.57	Agaricomycetes	0.47	Saccharomycetales	0.24	Peniophoraceae	0.17	Vararia	0.14	Thecaphora_melandrii	0.04
HM485411		Fungi	1.00	Ascomycota	0.63	Agaricomycetes	0.20	Pezizales	0.19	Tuberaceae	0.18	Tuber	0.18	Tuber_borchii	0.18
KJ920029		Fungi	1.00	Basidiomycota	0.95	Agaricomycetes	0.94	Agaricales	0.91	Cortinariaceae	0.28	Calonarius	0.28	Calonarius_piceae	0.28
GU356546		Fungi	1.00	Ascomycota	0.99	Leotiomycetes	0.52	Helotiales	0.51	Gymnoascaceae	0.11	Mallochia	0.11	Mallochia_reticulata	0.11
KP636867		Fungi	1.00	Basidiomycota	0.94	Agaricomycetes	0.83	Agaricales	0.75	Psathyrellaceae	0.59	Coprinellus	0.25	Hormographiella_verticillata	0.14
MN562115		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	0.90	Cercospora	0.33	Cercospora_coniogrammes	0.33
MN562116		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.99	Helotiales	0.77	Cenangiaceae	0.28	Crumenulopsis	0.28	Crumenulopsis_pinicola	0.21
KT625506		Fungi	1.00	Ascomycota	0.99	Leotiomycetes	0.31	Glomerellales	0.19	Plectosphaerellaceae	0.19	Musicillium	0.19	Musicillium_theobromae	0.16
HM485414		Fungi	1.00	Ascomycota	0.69	Pezizomycetes	0.33	Pezizales	0.33	Tuberaceae	0.31	Tuber	0.31	Tuber_borchii	0.31
KF061285		Fungi	1.00	Basidiomycota	0.76	Agaricomycetes	0.66	Agaricales	0.31	Omphalotaceae	0.12	Clitocybe	0.10	Lentinula_edodes	0.09
MN658520		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Russulales	1.00	Russulaceae	1.00	Lactarius	1.00	Lactarius_ciliatus	0.98
MN562117		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.99	Glomerellales	0.79	Plectosphaerellaceae	0.77	Gibellulopsis	0.41	Gibellulopsis_piscis	0.41
KU708848		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Phaeosphaeriaceae	1.00	Nodulosphaeria	1.00	Nodulosphaeria_scabiosae	1.00
MN562118		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.96	Cladosporiales	0.96	Cladosporiaceae	0.96	Verrucocladosporium	0.96	Verrucocladosporium_dirinae	0.96
KJ577957		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricaceae	1.00	Agaricus	1.00	Agaricus_sylvaticus	0.47
MN562119		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Mycosphaerellaceae	0.58	Cercospora	0.18	Cercospora_coniogrammes	0.18
KC790941		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Glomerellales	1.00	Glomerellaceae	1.00	Colletotrichum	1.00	Colletotrichum_gigasporum	1.00
KP183998		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Lentitheciaceae	0.73	Lentithecium	0.56	Lentithecium_aquaticum	0.56
GU339496		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	1.00	Xylariaceae	1.00	Xylaria	0.98	Xylaria_ellisii	0.41
MZ437796		Fungi	1.00	Ascomycota	0.99	Eurotiomycetes	0.85	Onygenales	0.46	Aspergillaceae	0.28	Aspergillus	0.19	Castanedomyces_australiensis	0.07
EU623745		Fungi	1.00	Basidiomycota	0.88	Agaricomycetes	0.86	Agaricales	0.77	Omphalotaceae	0.22	Mycena	0.16	Gymnopus_confluens	0.13
MW064258		Fungi	1.00	Ascomycota	0.95	Sordariomycetes	0.62	Helotiales	0.24	Thyridiaceae	0.13	Thyridium	0.13	Thyridium_cornearis	0.10
KU358919		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Capnodiales	1.00	Capnodiaceae	1.00	Capnodium	1.00	Capnodium_coffeicola	1.00
KJ419927		Fungi	1.00	Basidiomycota	0.85	Agaricomycetes	0.76	Agaricales	0.33	Pleurotaceae	0.11	Serpula	0.10	Pleurotus_ostreatus	0.10
