ID	kingdom	Prob_kingdom	phylum	Prob_phylum	class	Prob_class	 order	Prob_order	family	Prob_family	genus	Prob_genus	 species	Prob_species
MN594292		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.91	Agaricales	0.37	Peniophoraceae	0.13	Crucibulum	0.12	Crucibulum_laeve	0.12
LR026834		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Glomerellales	0.97	Plectosphaerellaceae	0.97	Chlamydosporiella	0.45	Chlamydosporiella_restricta	0.45
GU187540		Fungi	1.00	Basidiomycota	0.96	Agaricomycetes	0.92	Boletales	0.59	Boletaceae	0.56	Boletus	0.56	Boletus_reticulatus	0.54
KY587453		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	1.00	Penicillium_macrosclerotiorum	0.94
FJ372391		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Phaeomoniellales	1.00	Celotheliaceae	1.00	Paraphaeomoniella	1.00	Paraphaeomoniella_capensis	1.00
MZ422841		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	1.00	Phanerochaetaceae	0.99	Phanerochaete	0.72	Phanerochaete_cumulodentata	0.48
MK047451		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Gnomoniaceae	1.00	Gnomoniopsis	1.00	Gnomoniopsis_rosae	1.00
KY511063		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Nigrogranaceae	1.00	Nigrograna	1.00	Nigrograna_cangshanensis	1.00
FJ372395		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.96	Mycosphaerellales	0.79	Teratosphaeriaceae	0.50	Pseudocercospora	0.20	Pseudocercospora_araliae	0.19
MH862185		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Sordariales	1.00	Podosporaceae	0.93	Triangularia	0.93	Triangularia_batistae	0.91
MN594297		Fungi	1.00	Basidiomycota	0.97	Agaricomycetes	0.93	Boletales	0.51	Boletaceae	0.48	Boletus	0.48	Boletus_reticulatus	0.47
MK047450		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Neodevriesiaceae	1.00	Neodevriesia	1.00	Neodevriesia_metrosideri	0.90
UDB024589		Fungi	1.00	Basidiomycota	0.90	Agaricomycetes	0.90	Agaricales	0.66	Marasmiaceae	0.27	Moniliophthora	0.27	Moniliophthora_perniciosa	0.25
KF988395		Fungi	1.00	Basidiomycota	0.86	Agaricomycetes	0.70	Agaricales	0.41	Psathyrellaceae	0.15	Geastrum	0.13	Geastrum_argentinum	0.13
FJ372394		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Teratosphaeriaceae	1.00	Parateratosphaeria	1.00	Parateratosphaeria_altensteinii	1.00
MN594296		Fungi	1.00	Basidiomycota	0.96	Agaricomycetes	0.91	Agaricales	0.52	Mycenaceae	0.17	Mycena	0.15	Crucibulum_laeve	0.13
MZ422842		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	1.00	Phanerochaetaceae	1.00	Phanerochaete	0.90	Phanerochaete_cumulodentata	0.71
KF649296		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycetales_fam_Incertae_sedis_Yarrowia	1.00	Yarrowia	1.00	Yarrowia_porcina	0.99
JN572905		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Lycoperdaceae	1.00	Lycoperdon	1.00	Lycoperdon_utriforme	1.00
KT305967		Fungi	1.00	Basidiomycota	0.59	Agaricomycetes	0.53	Agaricales	0.21	Atheliaceae	0.08	Piloderma	0.08	Climacocystis_borealis	0.07
MK047453		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Cladosporiales	1.00	Cladosporiaceae	1.00	Rachicladosporium	1.00	Rachicladosporium_cboliae	0.68
JX127302		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Psathyrellaceae	0.21	Calonarius	0.19	Calonarius_piceae	0.19
MK047455		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Corynesporascaceae	1.00	Corynespora	1.00	Corynespora_torulosa	1.00
MK047452		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.51	Helotiales	0.43	Helotiales_fam_Incertae_sedis_Cryptocline	0.40	Cryptocline	0.40	Cryptocline_arctostaphyli	0.40
HQ604376		Fungi	1.00	Basidiomycota	0.94	Agaricomycetes	0.93	Agaricales	0.87	Psathyrellaceae	0.27	Baeospora	0.18	Baeospora_myosura	0.18
AF444423		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Trichosporonales	1.00	Trichosporonaceae	1.00	Cutaneotrichosporon	1.00	Cutaneotrichosporon_mucoides	1.00
UDB001452		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.98	Physalacriaceae	0.34	Armillaria	0.22	Calonarius_piceae	0.18
AF444424		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Trichosporonales	1.00	Trichosporonaceae	1.00	Apiotrichum	1.00	Apiotrichum_dehoogii	1.00
EF568070		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycetaceae	1.00	Kazachstania	1.00	Kazachstania_exigua	1.00
OQ888701		Fungi	1.00	Basidiomycota	0.91	Agaricomycetes	0.86	Agaricales	0.53	Mycenaceae	0.12	Mycena	0.10	Mycena_hiemalis	0.08
MK047456		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Mycosphaerellales	1.00	Teratosphaeriaceae	0.91	Teratosphaeria	0.91	Teratosphaeria_majorizuluensis	0.65
KC848261		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	1.00	Polyporaceae	0.85	Trametes	0.56	Trametes_hirsuta	0.45
AF444426		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Cuniculitremaceae	1.00	Kockovaella	1.00	Kockovaella_thailandica	1.00
UDB015858		Fungi	1.00	Basidiomycota	0.89	Agaricomycetes	0.87	Geastrales	0.59	Geastraceae	0.59	Geastrum	0.45	Geastrum_argentinum	0.45
AF444425		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Cuniculitremaceae	1.00	Kockovaella	1.00	Kockovaella_imperatae	1.00
MT223827		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Didymosphaeriaceae	1.00	Pseudocamarosporium	0.97	Pseudocamarosporium_africanum	0.97
UDB001458		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Physalacriaceae	0.27	Flammulina	0.15	Lepista_densifolia	0.13
MK047454		Fungi	1.00	Ascomycota	0.92	Dothideomycetes	0.27	Saccharomycetales	0.20	Sclerotiniaceae	0.12	Botrytis	0.11	Botrytis_caroliniana	0.11
MK047457		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Phaeomoniellales	1.00	Phaeomoniellales_fam_Incertae_sedis_Heterophaeomoniella	1.00	Heterophaeomoniella	1.00	Heterophaeomoniella_pinifoliorum	1.00
MK047458		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Phaeomoniellales	1.00	Phaeomoniellales_fam_Incertae_sedis_Heterophaeomoniella	0.89	Heterophaeomoniella	0.89	Heterophaeomoniella_pinifoliorum	0.89
KC618737		Fungi	1.00	Ascomycota	0.99	Leotiomycetes	0.44	Helotiales	0.39	Dermateaceae	0.27	Pezicula	0.17	Pezicula_ericae	0.12
MK903611		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Glomerellales	1.00	Glomerellaceae	1.00	Colletotrichum	1.00	Colletotrichum_acerbum	1.00
FN429013		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	0.99	Agaricales	0.99	Cortinariaceae	0.31	Calonarius	0.31	Calonarius_piceae	0.31
UDB015859		Fungi	1.00	Basidiomycota	0.87	Agaricomycetes	0.82	Agaricales	0.76	Strophariaceae	0.15	Stropharia	0.12	Stropharia_rugosoannulata	0.12
MT223829		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.99	Cephalothecales	0.94	Cephalothecaceae	0.94	Phialemonium	0.94	Phialemonium_atrogriseum	0.79
UDB019745		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Boletales	0.97	Rhizopogonaceae	0.43	Rhizopogon	0.43	Rhizopogon_roseolus	0.43
OL772656		Fungi	1.00	Ascomycota	0.97	Saccharomycetes	0.96	Saccharomycetales	0.96	Trichomonascaceae	0.94	Blastobotrys	0.83	Blastobotrys_parvus	0.70
UDB019744		Fungi	1.00	Basidiomycota	0.98	Agaricomycetes	0.87	Agaricales	0.30	Geastraceae	0.24	Geastrum	0.22	Geastrum_argentinum	0.22
UDB035010		Fungi	1.00	Basidiomycota	0.50	Agaricomycetes	0.40	Agaricales	0.23	Agaricaceae	0.09	Agaricus	0.09	Agaricus_daliensis	0.08
AF141177		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Helotiales	1.00	Dermateaceae	1.00	Pezicula	1.00	Pezicula_rubi	1.00
OL772655		Fungi	1.00	Ascomycota	0.97	Saccharomycetes	0.97	Saccharomycetales	0.97	Trichomonascaceae	0.96	Blastobotrys	0.96	Blastobotrys_attinorum	0.70
OL772657		Fungi	1.00	Ascomycota	0.97	Saccharomycetes	0.97	Saccharomycetales	0.97	Trichomonascaceae	0.93	Blastobotrys	0.64	Blastobotrys_parvus	0.48
AY864770		Fungi	1.00	Ascomycota	0.65	Dothideomycetes	0.51	Pleosporales	0.47	Massariaceae	0.08	Massaria	0.08	Phlebia_leptospermi	0.06
OL772659		Fungi	1.00	Ascomycota	0.98	Saccharomycetes	0.98	Saccharomycetales	0.98	Trichomonascaceae	0.93	Blastobotrys	0.93	Blastobotrys_parvus	0.50
AF444429		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Tremellaceae	1.00	Tremella	1.00	Tremella_mesenterica	1.00
JX073270		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.55	Calosphaeriales	0.55	Pleurostomataceae	0.55	Pleurostoma	0.55	Pleurostoma_ootheca	0.55
MH554084		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Amphisphaeriales	1.00	Sporocadaceae	1.00	Bartalinia	0.82	Bartalinia_robillardoides	0.82
JN206241		Fungi	1.00	Mucoromycota	1.00	Mucoromycetes	1.00	Mucorales	1.00	Mucoraceae	1.00	Benjaminiella	1.00	Benjaminiella_youngii	1.00
KY103037		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Phaffomycetaceae	1.00	Cyberlindnera	1.00	Cyberlindnera_americana	0.99
GQ342900		Fungi	1.00	Basidiomycota	0.53	Agaricomycetes	0.31	Agaricales	0.22	Lichtheimiaceae	0.09	Hebeloma	0.08	Hebeloma_angustisporium	0.08
MT223824		Fungi	1.00	Ascomycota	0.98	Eurotiomycetes	0.48	Chaetothyriales	0.42	Herpotrichiellaceae	0.31	Phialophora	0.16	Phialophora_japonica	0.16
AJ629402		Fungi	1.00	Basidiomycota	0.75	Agaricomycetes	0.67	Agaricales	0.17	Hymenochaetaceae	0.11	Perenniporia	0.06	Phylloporia_ribis	0.05
GU225940		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Chaetothyriales	1.00	Herpotrichiellaceae	1.00	Exophiala	1.00	Exophiala_castellanii	1.00
JQ700281		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	0.99	Fomitopsidaceae	0.94	Fomitopsis	0.94	Fomitopsis_pinicola	0.65
KX986764		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Diaporthaceae	1.00	Diaporthe	0.97	Diaporthe_citrichinensis	0.48
JN206242		Fungi	1.00	Mucoromycota	1.00	Mucoromycetes	1.00	Mucorales	1.00	Mucoraceae	1.00	Benjaminiella	1.00	Benjaminiella_youngii	1.00
MH554088		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Amphisphaeriales	1.00	Sporocadaceae	1.00	Hyalotiella	0.26	Hyalotiella_spartii	0.26
JX629104		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Didymosphaeriaceae	1.00	Paraconiothyrium	0.97	Paraconiothyrium_babiogorense	0.97
DQ243803		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Diaporthales	1.00	Valsaceae	0.98	Valseutypella	0.98	Valseutypella_multicollis	0.98
KU321702		Fungi	1.00	Basidiomycota	0.94	Agaricomycetes	0.90	Agaricales	0.63	Physalacriaceae	0.15	Armillaria	0.13	Armillaria_borealis	0.08
GU225941		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Chaetothyriales	1.00	Herpotrichiellaceae	1.00	Exophiala	1.00	Exophiala_mesophila	1.00
AJ629407		Fungi	1.00	Basidiomycota	0.74	Agaricomycetes	0.69	Hymenochaetales	0.33	Hymenochaetaceae	0.24	Phylloporia	0.11	Phylloporia_ribis	0.11
AJ629406		Fungi	1.00	Basidiomycota	0.63	Agaricomycetes	0.60	Russulales	0.19	Peniophoraceae	0.13	Vararia	0.06	Stropharia_coronilla	0.05
FJ263280		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.38	Calonarius	0.38	Calonarius_piceae	0.38
GU225946		Fungi	1.00	Ascomycota	1.00	Ascomycota_cls_Incertae_sedis_Pseudomicrodochium	1.00	Ascomycota_ord_Incertae_sedis_Pseudomicrodochium	1.00	Ascomycota_fam_Incertae_sedis_Pseudomicrodochium	1.00	Pseudomicrodochium	1.00	Pseudomicrodochium_suttonii	1.00
JX481775		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Coniochaetales	1.00	Coniochaetaceae	1.00	Lecythophora	1.00	Lecythophora_canina	1.00
AJ629408		Fungi	1.00	Basidiomycota	0.54	Agaricomycetes	0.48	Hymenochaetales	0.17	Hymenochaetaceae	0.13	Inonotus	0.07	Inonotus_porrectus	0.07
JQ700283		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Polyporales	0.50	Fomitopsidaceae	0.43	Fomitopsis	0.34	Fomitopsis_bondartsevae	0.22
MN065857		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	0.62	Hypocreales	0.49	Nectriaceae	0.44	Cosmospora	0.12	Gliocephalotrichum_cylindrosporum	0.07
AY148183		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Microascales	1.00	Graphiaceae	1.00	Graphium	1.00	Graphium_basitruncatum	0.52
KM010084		Fungi	1.00	Ascomycota	0.55	Agaricomycetes	0.32	Pezizales	0.26	Pyronemataceae	0.19	Pyronema	0.09	Pyronema_domesticum	0.09
GU225947		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Chaetothyriales	1.00	Cyphellophoraceae	1.00	Cyphellophora	1.00	Cyphellophora_laciniata	1.00
LC014550		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Dictyosporiaceae	0.36	Neocucurbitaria	0.32	Neocucurbitaria_populi	0.32
JX965188		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Saccharomycetales_fam_Incertae_sedis_Candida	1.00	Candida	1.00	Candida_nitratophila	1.00
MZ637011		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	1.00	Irpicaceae	0.77	Gloeoporus	0.31	Gloeoporus_taxicola	0.31
KM390698		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Hymenogastraceae	0.98	Hebeloma	0.97	Hebeloma_brunneifolium	0.72
GU225948		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Chaetothyriales	1.00	Herpotrichiellaceae	1.00	Exophiala	0.60	Exophiala_alcalophila	0.30
LK932284		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricaceae	0.81	Agaricus	0.42	Coprinus_sterquilinus	0.22
KY105683		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Tremellaceae	1.00	Tremella	1.00	Tremella_fuciformis	0.85
JX219379		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.61	Rhytismatales	0.35	Rhytismataceae	0.35	Lophodermium	0.35	Lophodermium_pinastri	0.35
JN865202		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.99	Tubeufiales	0.98	Tubeufiaceae	0.98	Chlamydotubeufia	0.89	Chlamydotubeufia_huaikangplaensis	0.89
MG947210		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.98	Agaricales	0.93	Entolomataceae	0.47	Entoloma	0.47	Entoloma_juncinum	0.28
MG584209		Fungi	1.00	Ascomycota	0.51	Saccharomycetes	0.43	Saccharomycetales	0.43	Mucoraceae	0.18	Mucor	0.15	Zygoascus_tannicola	0.10
GU233350		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Cortinariaceae	0.44	Calonarius	0.44	Calonarius_piceae	0.44
MF372135		Fungi	1.00	Basidiomycota	0.97	Agaricomycetes	0.97	Phallales	0.94	Phallaceae	0.94	Phallus	0.94	Phallus_luteus	0.94
GU233352		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Cortinariaceae	0.70	Calonarius	0.70	Calonarius_piceae	0.70
JN865209		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.98	Tubeufiales	0.83	Tubeufiaceae	0.80	Helicosporium	0.59	Helicosporium_gracile	0.59
GU233351		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Pseudoclitocybaceae	0.37	Pseudoclitocybe	0.37	Pseudoclitocybe_obbata	0.35
AY148186		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Microascales	1.00	Graphiaceae	1.00	Graphium	1.00	Graphium_basitruncatum	0.53
JN865203		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.99	Tubeufiales	0.99	Tubeufiaceae	0.99	Helicoma	0.99	Helicoma_linderi	0.99
LR536044		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.99	Mycosphaerellales	0.99	Teratosphaeriaceae	0.92	Apenidiella	0.92	Apenidiella_strumelloidea	0.92
KX434723		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Chaetothyriales	1.00	Herpotrichiellaceae	1.00	Rhinocladiella	0.96	Rhinocladiella_aquaspersa	0.56
OK491656		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Massarinaceae	0.92	Stagonospora	0.70	Stagonospora_trichophoricola	0.68
MT675936		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Russulales	1.00	Stereaceae	1.00	Megalocystidium	1.00	Megalocystidium_olens	1.00
GU233353		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Agaricales	0.99	Cortinariaceae	0.26	Calonarius	0.26	Calonarius_piceae	0.26
MT505693		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Cystofilobasidiales	1.00	Mrakiaceae	1.00	Mrakia	1.00	Mrakia_aquatica	1.00
KR859235		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Helotiales	1.00	Dermateaceae	1.00	Pezicula	1.00	Pezicula_ericae	0.99
JX036113		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	0.95	Leotiales	0.91	Tympanidaceae	0.91	Tympanis	0.91	Tympanis_pseudotsugae	0.90
DQ118966		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Xylariales	1.00	Diatrypaceae	1.00	Eutypella	1.00	Eutypella_parasitica	1.00
KR859238		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Helotiales	1.00	Dermateaceae	1.00	Pezicula	1.00	Pezicula_ericae	0.96
HM055448		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Clavicipitaceae	1.00	Metarhizium	1.00	Metarhizium_flavoviride	1.00
KX434722		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	0.94	Chaetothyriales	0.94	Cyphellophoraceae	0.94	Cyphellophora	0.94	Cyphellophora_guyanensis	0.39
MK047461		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Glomerellales	0.99	Plectosphaerellaceae	0.99	Gibellulopsis	0.74	Gibellulopsis_piscis	0.74
LT594152		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.99	Agaricales_fam_Incertae_sedis_Melanoleuca	0.72	Melanoleuca	0.72	Melanoleuca_castaneofusca	0.72
KC552004		Fungi	1.00	Basidiomycota	0.92	Agaricomycetes	0.91	Agaricales	0.39	Boletaceae	0.21	Boletus	0.21	Boletus_reticulatus	0.21
GU178821		Fungi	1.00	Ascomycota	1.00	Orbiliomycetes	1.00	Orbiliales	1.00	Orbiliaceae	1.00	Orbilia	1.00	Orbilia_blumenaviensis	1.00
MK047460		Fungi	1.00	Ascomycota	1.00	Leotiomycetes	1.00	Helotiales	0.69	Pseudeurotiaceae	0.21	Pseudeurotium	0.21	Pseudeurotium_hygrophilum	0.21
KX720575		Fungi	1.00	Ascomycota	0.91	Eurotiomycetes	0.54	Chaetothyriales	0.29	Phaeomoniellales_fam_Incertae_sedis_Heterophaeomoniella	0.13	Heterophaeomoniella	0.13	Heterophaeomoniella_pinifoliorum	0.13
KC552006		Fungi	1.00	Basidiomycota	0.86	Agaricomycetes	0.78	Agaricales	0.46	Mycenaceae	0.15	Mycena	0.15	Mycena_sanguinolenta	0.11
UDB015861		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Mycenaceae	1.00	Mycena	1.00	Mycena_vulgaris	0.84
MG757417		Fungi	1.00	Basidiomycota	0.88	Agaricomycetes	0.81	Agaricales	0.74	Psathyrellaceae	0.16	Psathyrella	0.10	Psathyrella_oboensis	0.07
UDB024594		Fungi	1.00	Basidiomycota	0.95	Agaricomycetes	0.92	Polyporales	0.37	Irpicaceae	0.27	Ceriporia	0.27	Ceriporia_excelsa	0.27
KF803355		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	1.00	Eurotiales	1.00	Aspergillaceae	1.00	Penicillium	0.86	Penicillium_citreonigrum	0.30
JN572910		Fungi	1.00	Basidiomycota	0.90	Agaricomycetes	0.89	Polyporales	0.77	Hyphodermataceae	0.63	Hyphoderma	0.63	Hyphoderma_setigerum	0.25
EU517058		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Bulleribasidiaceae	1.00	Derxomyces	0.96	Derxomyces_wuzhishanensis	0.25
EU284100		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Trichomonascaceae	1.00	Wickerhamiella	1.00	Wickerhamiella_musiphila	1.00
EF568081		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Hypocreales	1.00	Stachybotryaceae	1.00	Stachybotrys	1.00	Stachybotrys_chartarum	1.00
AB368489		Fungi	1.00	Ascomycota	0.99	Leotiomycetes	0.48	Helotiales	0.25	Tympanidaceae	0.15	Massaria	0.11	Lemonniera_centrosphaera	0.08
EU517057		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Bulleribasidiaceae	1.00	Derxomyces	1.00	Derxomyces_boekhoutii	1.00
UDB031130		Fungi	1.00	Ascomycota	0.63	Sordariomycetes	0.36	Trechisporales	0.23	Hydnodontaceae	0.23	Trechispora	0.23	Trechispora_bispora	0.21
KC552003		Fungi	1.00	Basidiomycota	0.66	Agaricomycetes	0.55	Agaricales	0.29	Saccharomycetaceae	0.05	Candida	0.04	Nidularia_deformis	0.04
AY510417		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	1.00	Pleosporales	1.00	Sporormiaceae	1.00	Preussia	1.00	Preussia_africana	1.00
JN564591		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Rhynchogastremaceae	1.00	Rhynchogastrema	1.00	Rhynchogastrema_glucofermentans	0.81
EU517059		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Tremellales	1.00	Bulleribasidiaceae	1.00	Derxomyces	1.00	Derxomyces_boninensis	0.69
MK047464		Fungi	1.00	Ascomycota	1.00	Dothideomycetes	0.78	Muyocopronales	0.78	Muyocopronaceae	0.78	Arxiella	0.78	Arxiella_terrestris	0.78
JQ903618		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	1.00	Agaricaceae	1.00	Agaricus	1.00	Agaricus_gastronevadensis	1.00
UDB001463		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.98	Physalacriaceae	0.42	Flammulina	0.23	Flammulina_elastica	0.11
AF444437		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Trichosporonales	1.00	Trichosporonaceae	1.00	Cutaneotrichosporon	1.00	Cutaneotrichosporon_mucoides	1.00
UDB015862		Fungi	1.00	Basidiomycota	0.99	Agaricomycetes	0.99	Agaricales	0.71	Strophariaceae	0.27	Pholiota	0.26	Panaeolus_acuminatus	0.14
EF568083		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Debaryomycetaceae	0.91	Debaryomyces	0.91	Debaryomyces_delbrueckii	0.91
AF444436		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Trichosporonales	1.00	Trichosporonaceae	1.00	Apiotrichum	1.00	Apiotrichum_brassicae	1.00
UDB015864		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Agaricales	0.93	Psathyrellaceae	0.30	Psathyrella	0.21	Psathyrella_prona	0.21
EF568082		Fungi	1.00	Ascomycota	1.00	Saccharomycetes	1.00	Saccharomycetales	1.00	Trichomonascaceae	1.00	Trichomonascus	1.00	Trichomonascus_ciferrii	1.00
KX524148		Fungi	1.00	Ascomycota	1.00	Eurotiomycetes	0.99	Chaetothyriales	0.99	Herpotrichiellaceae	0.54	Exophiala	0.41	Ceramothyrium_linnaeae	0.30
EU284101		Fungi	1.00	Ascomycota	0.84	Dothideomycetes	0.28	Pleosporales	0.25	Pleosporaceae	0.25	Curvularia	0.23	Curvularia_alcornii	0.20
KC848275		Fungi	1.00	Basidiomycota	1.00	Agaricomycetes	1.00	Polyporales	1.00	Polyporaceae	1.00	Trametes	1.00	Trametes_versicolor	1.00
MT756623		Fungi	1.00	Ascomycota	1.00	Sordariomycetes	1.00	Amphisphaeriales	0.99	Beltraniaceae	0.45	Beltraniella	0.29	Beltraniella_endiandrae	0.29
AF444439		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Trichosporonales	1.00	Trichosporonaceae	1.00	Trichosporon	1.00	Trichosporon_ovoides	1.00
AF444435		Fungi	1.00	Basidiomycota	1.00	Tremellomycetes	1.00	Cystofilobasidiales	1.00	Mrakiaceae	1.00	Udeniomyces	0.99	Udeniomyces_megalosporus	0.94
OL772660		Fungi	1.00	Ascomycota	0.99	Saccharomycetes	0.97	Saccharomycetales	0.97	Trichomonascaceae	0.97	Blastobotrys	0.78	Blastobotrys_parvus	0.50
